trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae,test/mae,test/loss,test/r2,test/recon_loss,test/medae,test/age_loss
5829,3115,1.5331075756021183e-05,7.665537878010592e-05,7.665537878010592e-05,52124.46877399,1.5331075756021183e-05,1778802041.4529278,,,,,,,,,,,,,,,,,,,,
5829,3116,1.5331075756021183e-05,7.665537878010592e-05,7.665537878010592e-05,52126.755754379,1.5331075756021183e-05,1778802043.7398016,,,,,,,,,,,,,,,,,,,,
5829,3117,1.5331075756021183e-05,7.665537878010592e-05,7.665537878010592e-05,52129.044916802,1.5331075756021183e-05,1778802046.029069,,,,,,,,,,,,,,,,,,,,
5829,3118,,,,52131.334181746,,1778802048.3181798,102.0,0.02297689951956272,,,,,,,,,,,,,,,,,,
5839,3119,1.5315054552884733e-05,7.657527276442366e-05,7.657527276442366e-05,52213.695287172,1.5315054552884733e-05,1778802130.67946,,,,,,,,,,,,,,,,,,,,
5839,3120,1.5315054552884733e-05,7.657527276442366e-05,7.657527276442366e-05,52215.985460016,1.5315054552884733e-05,1778802132.9694808,,,,,,,,,,,,,,,,,,,,
5839,3121,1.5315054552884733e-05,7.657527276442366e-05,7.657527276442366e-05,52218.271356334,1.5315054552884733e-05,1778802135.255505,,,,,,,,,,,,,,,,,,,,
5839,3122,1.5315054552884733e-05,7.657527276442366e-05,7.657527276442366e-05,52220.559005149,1.5315054552884733e-05,1778802137.5430121,,,,,,,,,,,,,,,,,,,,
5839,3123,,,,52222.848517307,,1778802139.832525,102.0,0.013826072216033936,,,,,,,,,,,,,,,,,,
5849,3124,1.529901431307019e-05,7.649507156535094e-05,7.649507156535094e-05,52305.212930062,1.529901431307019e-05,1778802222.1970348,,,,,,,,,,,,,,,,,,,,
5849,3125,1.529901431307019e-05,7.649507156535094e-05,7.649507156535094e-05,52307.50202704,1.529901431307019e-05,1778802224.4859936,,,,,,,,,,,,,,,,,,,,
5849,3126,1.529901431307019e-05,7.649507156535094e-05,7.649507156535094e-05,52309.790285582,1.529901431307019e-05,1778802226.7744298,,,,,,,,,,,,,,,,,,,,
5849,3127,1.529901431307019e-05,7.649507156535094e-05,7.649507156535094e-05,52312.079995566,1.529901431307019e-05,1778802229.0639668,,,,,,,,,,,,,,,,,,,,
5849,3128,,,,52314.369462672,,1778802231.3536205,102.0,0.02538217604160309,,,,,,,,,,,,,,,,,,
5859,3129,1.5282955094028117e-05,7.641477547014058e-05,7.641477547014058e-05,52396.749472588,1.5282955094028117e-05,1778802313.7335463,,,,,,,,,,,,,,,,,,,,
5859,3130,1.5282955094028117e-05,7.641477547014058e-05,7.641477547014058e-05,52399.03951669,1.5282955094028117e-05,1778802316.0236657,,,,,,,,,,,,,,,,,,,,
5859,3131,1.5282955094028117e-05,7.641477547014058e-05,7.641477547014058e-05,52401.328563037,1.5282955094028117e-05,1778802318.312553,,,,,,,,,,,,,,,,,,,,
5859,3132,1.5282955094028117e-05,7.641477547014058e-05,7.641477547014058e-05,52403.615808607,1.5282955094028117e-05,1778802320.5999453,,,,,,,,,,,,,,,,,,,,
5859,3133,,,,52405.905914753,,1778802322.8899872,102.0,0.026509104296565056,,,,,,,,,,,,,,,,,,
5869,3134,1.526687695327706e-05,7.63343847663853e-05,7.63343847663853e-05,52488.249539545,1.526687695327706e-05,1778802405.233705,,,,,,,,,,,,,,,,,,,,
5869,3135,1.526687695327706e-05,7.63343847663853e-05,7.63343847663853e-05,52490.532802984,1.526687695327706e-05,1778802407.5169787,,,,,,,,,,,,,,,,,,,,
5869,3136,1.526687695327706e-05,7.63343847663853e-05,7.63343847663853e-05,52492.819377508,1.526687695327706e-05,1778802409.8035955,,,,,,,,,,,,,,,,,,,,
5869,3137,1.526687695327706e-05,7.63343847663853e-05,7.63343847663853e-05,52495.10942477,1.526687695327706e-05,1778802412.0935972,,,,,,,,,,,,,,,,,,,,
5869,3138,,,,52497.397507379,,1778802414.3817446,102.0,0.01889273338019848,,,,,,,,,,,,,,,,,,
5870,3139,,,,52529.945772325,,1778802446.9298387,102.0,,0.027832962572574615,4.0,0.0,0.027832962572574615,5.897210121154785,0.8995526432991028,,,,,,,,,,,,
5870,3140,,,,52529.949244905,,1778802446.9334493,102.0,,,,,,,,0.0,0.021068841218948364,0.021068841218948364,4.819260120391846,0.932956337928772,3.28125,,,,,,
5879,3141,1.5250779948403325e-05,7.625389974201663e-05,7.625389974201663e-05,52603.532112622,1.5250779948403325e-05,1778802520.5162265,,,,,,,,,,,,,,,,,,,,
5879,3142,1.5250779948403325e-05,7.625389974201663e-05,7.625389974201663e-05,52605.822219581,1.5250779948403325e-05,1778802522.806234,,,,,,,,,,,,,,,,,,,,
5879,3143,1.5250779948403325e-05,7.625389974201663e-05,7.625389974201663e-05,52608.110826558,1.5250779948403325e-05,1778802525.0949829,,,,,,,,,,,,,,,,,,,,
5879,3144,1.5250779948403325e-05,7.625389974201663e-05,7.625389974201663e-05,52610.400271134,1.5250779948403325e-05,1778802527.384301,,,,,,,,,,,,,,,,,,,,
5879,3145,,,,52612.690511404,,1778802529.6745615,103.0,0.01824662834405899,,,,,,,,,,,,,,,,,,
5889,3146,1.5234664137060793e-05,7.617332068530396e-05,7.617332068530396e-05,52695.044053619,1.5234664137060793e-05,1778802612.0281413,,,,,,,,,,,,,,,,,,,,
5889,3147,1.5234664137060793e-05,7.617332068530396e-05,7.617332068530396e-05,52697.331778998,1.5234664137060793e-05,1778802614.3157632,,,,,,,,,,,,,,,,,,,,
5889,3148,1.5234664137060793e-05,7.617332068530396e-05,7.617332068530396e-05,52699.619722603,1.5234664137060793e-05,1778802616.6039119,,,,,,,,,,,,,,,,,,,,
5889,3149,1.5234664137060793e-05,7.617332068530396e-05,7.617332068530396e-05,52701.908651769,1.5234664137060793e-05,1778802618.8926668,,,,,,,,,,,,,,,,,,,,
5889,3150,,,,52704.194588626,,1778802621.178727,103.0,0.021053822711110115,,,,,,,,,,,,,,,,,,
5899,3151,1.52185295769707e-05,7.60926478848535e-05,7.60926478848535e-05,52786.562439443,1.52185295769707e-05,1778802703.5465124,,,,,,,,,,,,,,,,,,,,
5899,3152,1.52185295769707e-05,7.60926478848535e-05,7.60926478848535e-05,52788.853115376,1.52185295769707e-05,1778802705.837235,,,,,,,,,,,,,,,,,,,,
5899,3153,1.52185295769707e-05,7.60926478848535e-05,7.60926478848535e-05,52791.144794367,1.52185295769707e-05,1778802708.128785,,,,,,,,,,,,,,,,,,,,
5899,3154,1.52185295769707e-05,7.60926478848535e-05,7.60926478848535e-05,52793.433206755,1.52185295769707e-05,1778802710.4173498,,,,,,,,,,,,,,,,,,,,
5899,3155,,,,52795.720099501,,1778802712.7040834,103.0,0.019588327035307884,,,,,,,,,,,,,,,,,,
5909,3156,1.5202376325921429e-05,7.601188162960714e-05,7.601188162960714e-05,52878.096344628,1.5202376325921429e-05,1778802795.0805364,,,,,,,,,,,,,,,,,,,,
5909,3157,1.5202376325921429e-05,7.601188162960714e-05,7.601188162960714e-05,52880.385430529,1.5202376325921429e-05,1778802797.3694592,,,,,,,,,,,,,,,,,,,,
5909,3158,1.5202376325921429e-05,7.601188162960714e-05,7.601188162960714e-05,52882.673697754,1.5202376325921429e-05,1778802799.6576815,,,,,,,,,,,,,,,,,,,,
5909,3159,1.5202376325921429e-05,7.601188162960714e-05,7.601188162960714e-05,52884.959405812,1.5202376325921429e-05,1778802801.9435308,,,,,,,,,,,,,,,,,,,,
5909,3160,,,,52887.248344582,,1778802804.2323792,103.0,0.010497375391423702,,,,,,,,,,,,,,,,,,
5919,3161,1.5186204441768314e-05,7.593102220884157e-05,7.593102220884157e-05,52969.611527775,1.5186204441768314e-05,1778802886.5956883,,,,,,,,,,,,,,,,,,,,
5919,3162,1.5186204441768314e-05,7.593102220884157e-05,7.593102220884157e-05,52971.901532465,1.5186204441768314e-05,1778802888.8854797,,,,,,,,,,,,,,,,,,,,
5919,3163,1.5186204441768314e-05,7.593102220884157e-05,7.593102220884157e-05,52974.190104384,1.5186204441768314e-05,1778802891.1741943,,,,,,,,,,,,,,,,,,,,
5919,3164,1.5186204441768314e-05,7.593102220884157e-05,7.593102220884157e-05,52976.477072003,1.5186204441768314e-05,1778802893.4610736,,,,,,,,,,,,,,,,,,,,
5919,3165,,,,52978.765810056,,1778802895.7496989,103.0,0.021523330360651016,,,,,,,,,,,,,,,,,,
5927,3166,,,,53075.348108346,,1778802992.3321962,103.0,,0.02722718007862568,3.778644561767578,0.0,0.02722718007862568,5.773285865783691,0.899686336517334,,,,,,,,,,,,
5927,3167,,,,53075.351822831,,1778802992.3360157,103.0,,,,,,,,0.0,0.021522562950849533,0.021522562950849533,4.89055871963501,0.9317312240600586,3.375,,,,,,
5929,3168,1.5170013982433418e-05,7.58500699121671e-05,7.58500699121671e-05,53084.804755998,1.5170013982433418e-05,1778803001.7888508,,,,,,,,,,,,,,,,,,,,
5929,3169,1.5170013982433418e-05,7.58500699121671e-05,7.58500699121671e-05,53087.09309014,1.5170013982433418e-05,1778803004.0770655,,,,,,,,,,,,,,,,,,,,
5929,3170,1.5170013982433418e-05,7.58500699121671e-05,7.58500699121671e-05,53089.381774145,1.5170013982433418e-05,1778803006.365875,,,,,,,,,,,,,,,,,,,,
5929,3171,1.5170013982433418e-05,7.58500699121671e-05,7.58500699121671e-05,53091.668662083,1.5170013982433418e-05,1778803008.6526113,,,,,,,,,,,,,,,,,,,,
5929,3172,,,,53093.958453801,,1778803010.9425778,104.0,0.03893948718905449,,,,,,,,,,,,,,,,,,
5939,3173,1.5153805005905345e-05,7.576902502952672e-05,7.576902502952672e-05,53176.333239136,1.5153805005905345e-05,1778803093.317239,,,,,,,,,,,,,,,,,,,,
5939,3174,1.5153805005905345e-05,7.576902502952672e-05,7.576902502952672e-05,53178.619990076,1.5153805005905345e-05,1778803095.604133,,,,,,,,,,,,,,,,,,,,
5939,3175,1.5153805005905345e-05,7.576902502952672e-05,7.576902502952672e-05,53180.907106082,1.5153805005905345e-05,1778803097.8910809,,,,,,,,,,,,,,,,,,,,
5939,3176,1.5153805005905345e-05,7.576902502952672e-05,7.576902502952672e-05,53183.198383844,1.5153805005905345e-05,1778803100.1825047,,,,,,,,,,,,,,,,,,,,
5939,3177,,,,53185.488528747,,1778803102.4725175,104.0,0.02144518680870533,,,,,,,,,,,,,,,,,,
5949,3178,1.513757757023901e-05,7.568788785119505e-05,7.568788785119505e-05,53267.858167757,1.513757757023901e-05,1778803184.8421292,,,,,,,,,,,,,,,,,,,,
5949,3179,1.513757757023901e-05,7.568788785119505e-05,7.568788785119505e-05,53270.149897871,1.513757757023901e-05,1778803187.1338997,,,,,,,,,,,,,,,,,,,,
5949,3180,1.513757757023901e-05,7.568788785119505e-05,7.568788785119505e-05,53272.438412619,1.513757757023901e-05,1778803189.4223993,,,,,,,,,,,,,,,,,,,,
5949,3181,1.513757757023901e-05,7.568788785119505e-05,7.568788785119505e-05,53274.724981064,1.513757757023901e-05,1778803191.7090826,,,,,,,,,,,,,,,,,,,,
5949,3182,,,,53277.014701963,,1778803193.9987032,104.0,0.032140426337718964,,,,,,,,,,,,,,,,,,
5959,3183,1.5121331733555456e-05,7.560665866777727e-05,7.560665866777727e-05,53359.383076008,1.5121331733555456e-05,1778803276.3671978,,,,,,,,,,,,,,,,,,,,
5959,3184,1.5121331733555456e-05,7.560665866777727e-05,7.560665866777727e-05,53361.671591067,1.5121331733555456e-05,1778803278.655578,,,,,,,,,,,,,,,,,,,,
5959,3185,1.5121331733555456e-05,7.560665866777727e-05,7.560665866777727e-05,53363.964011505,1.5121331733555456e-05,1778803280.9481416,,,,,,,,,,,,,,,,,,,,
5959,3186,1.5121331733555456e-05,7.560665866777727e-05,7.560665866777727e-05,53366.251377919,1.5121331733555456e-05,1778803283.2353754,,,,,,,,,,,,,,,,,,,,
5959,3187,,,,53368.54002581,,1778803285.524015,104.0,0.02613050676882267,,,,,,,,,,,,,,,,,,
5969,3188,1.5105067554041613e-05,7.552533777020806e-05,7.552533777020806e-05,53450.909073721,1.5105067554041613e-05,1778803367.8930266,,,,,,,,,,,,,,,,,,,,
5969,3189,1.5105067554041613e-05,7.552533777020806e-05,7.552533777020806e-05,53453.196040949,1.5105067554041613e-05,1778803370.1801019,,,,,,,,,,,,,,,,,,,,
5969,3190,1.5105067554041613e-05,7.552533777020806e-05,7.552533777020806e-05,53455.484494233,1.5105067554041613e-05,1778803372.4684155,,,,,,,,,,,,,,,,,,,,
5969,3191,1.5105067554041613e-05,7.552533777020806e-05,7.552533777020806e-05,53457.771880537,1.5105067554041613e-05,1778803374.755872,,,,,,,,,,,,,,,,,,,,
5969,3192,,,,53460.062612687,,1778803377.046665,104.0,0.01897958107292652,,,,,,,,,,,,,,,,,,
5979,3193,1.5088785089950126e-05,7.544392544975064e-05,7.544392544975064e-05,53542.439214323,1.5088785089950126e-05,1778803459.423168,,,,,,,,,,,,,,,,,,,,
5979,3194,1.5088785089950126e-05,7.544392544975064e-05,7.544392544975064e-05,53544.727348721,1.5088785089950126e-05,1778803461.7114687,,,,,,,,,,,,,,,,,,,,
5979,3195,1.5088785089950126e-05,7.544392544975064e-05,7.544392544975064e-05,53547.015567845,1.5088785089950126e-05,1778803463.999573,,,,,,,,,,,,,,,,,,,,
5979,3196,1.5088785089950126e-05,7.544392544975064e-05,7.544392544975064e-05,53549.306302313,1.5088785089950126e-05,1778803466.290299,,,,,,,,,,,,,,,,,,,,
5979,3197,,,,53551.594351475,,1778803468.578377,104.0,0.02240893989801407,,,,,,,,,,,,,,,,,,
5984,3198,,,,53620.761201651,,1778803537.7452843,104.0,,0.026890456676483154,3.8147506713867188,0.0,0.026890456676483154,5.730157852172852,0.9031797647476196,,,,,,,,,,,,
5984,3199,,,,53620.764679888,,1778803537.748863,104.0,,,,,,,,0.0,0.02078782021999359,0.02078782021999359,4.768922805786133,0.9341564774513245,3.2375106811523438,,,,,,
5989,3200,1.5072484399599119e-05,7.536242199799559e-05,7.536242199799559e-05,53657.670436207,1.5072484399599119e-05,1778803574.6543703,,,,,,,,,,,,,,,,,,,,
5989,3201,1.5072484399599119e-05,7.536242199799559e-05,7.536242199799559e-05,53659.960977929,1.5072484399599119e-05,1778803576.945051,,,,,,,,,,,,,,,,,,,,
5989,3202,1.5072484399599119e-05,7.536242199799559e-05,7.536242199799559e-05,53662.249639607,1.5072484399599119e-05,1778803579.2336133,,,,,,,,,,,,,,,,,,,,
5989,3203,1.5072484399599119e-05,7.536242199799559e-05,7.536242199799559e-05,53664.539370462,1.5072484399599119e-05,1778803581.5234666,,,,,,,,,,,,,,,,,,,,
5989,3204,,,,53666.830574263,,1778803583.8145723,105.0,0.019052155315876007,,,,,,,,,,,,,,,,,,
5999,3205,1.5056165541372004e-05,7.528082770686001e-05,7.528082770686001e-05,53749.21640995,1.5056165541372004e-05,1778803666.2005098,,,,,,,,,,,,,,,,,,,,
5999,3206,1.5056165541372004e-05,7.528082770686001e-05,7.528082770686001e-05,53751.506046657,1.5056165541372004e-05,1778803668.4900227,,,,,,,,,,,,,,,,,,,,
5999,3207,1.5056165541372004e-05,7.528082770686001e-05,7.528082770686001e-05,53753.793289125,1.5056165541372004e-05,1778803670.777442,,,,,,,,,,,,,,,,,,,,
5999,3208,1.5056165541372004e-05,7.528082770686001e-05,7.528082770686001e-05,53756.081409944,1.5056165541372004e-05,1778803673.0654016,,,,,,,,,,,,,,,,,,,,
5999,3209,,,,53758.371142858,,1778803675.3551033,105.0,0.014618740417063236,,,,,,,,,,,,,,,,,,
6009,3210,1.5039828573717255e-05,7.519914286858627e-05,7.519914286858627e-05,53840.739164955,1.5039828573717255e-05,1778803757.7231145,,,,,,,,,,,,,,,,,,,,
6009,3211,1.5039828573717255e-05,7.519914286858627e-05,7.519914286858627e-05,53843.025508112,1.5039828573717255e-05,1778803760.009483,,,,,,,,,,,,,,,,,,,,
6009,3212,1.5039828573717255e-05,7.519914286858627e-05,7.519914286858627e-05,53845.315944029,1.5039828573717255e-05,1778803762.299933,,,,,,,,,,,,,,,,,,,,
6009,3213,1.5039828573717255e-05,7.519914286858627e-05,7.519914286858627e-05,53847.605314069,1.5039828573717255e-05,1778803764.589309,,,,,,,,,,,,,,,,,,,,
6009,3214,,,,53849.892944176,,1778803766.876918,105.0,0.027416789904236794,,,,,,,,,,,,,,,,,,
6019,3215,1.5023473555148211e-05,7.511736777574106e-05,7.511736777574106e-05,53932.258903222,1.5023473555148211e-05,1778803849.2429152,,,,,,,,,,,,,,,,,,,,
6019,3216,1.5023473555148211e-05,7.511736777574106e-05,7.511736777574106e-05,53934.546993442,1.5023473555148211e-05,1778803851.5311131,,,,,,,,,,,,,,,,,,,,
6019,3217,1.5023473555148211e-05,7.511736777574106e-05,7.511736777574106e-05,53936.8351372,1.5023473555148211e-05,1778803853.819096,,,,,,,,,,,,,,,,,,,,
6019,3218,1.5023473555148211e-05,7.511736777574106e-05,7.511736777574106e-05,53939.123413906,1.5023473555148211e-05,1778803856.1074271,,,,,,,,,,,,,,,,,,,,
6019,3219,,,,53941.410672957,,1778803858.394706,105.0,0.0160380769520998,,,,,,,,,,,,,,,,,,
6029,3220,1.5007100544242867e-05,7.503550272121434e-05,7.503550272121434e-05,54023.767473034,1.5007100544242867e-05,1778803940.7515917,,,,,,,,,,,,,,,,,,,,
6029,3221,1.5007100544242867e-05,7.503550272121434e-05,7.503550272121434e-05,54026.057542078,1.5007100544242867e-05,1778803943.0414965,,,,,,,,,,,,,,,,,,,,
6029,3222,1.5007100544242867e-05,7.503550272121434e-05,7.503550272121434e-05,54028.347718972,1.5007100544242867e-05,1778803945.3316932,,,,,,,,,,,,,,,,,,,,
6029,3223,1.5007100544242867e-05,7.503550272121434e-05,7.503550272121434e-05,54030.638036134,1.5007100544242867e-05,1778803947.6221416,,,,,,,,,,,,,,,,,,,,
6029,3224,,,,54032.928007464,,1778803949.912224,105.0,0.01706993207335472,,,,,,,,,,,,,,,,,,
6039,3225,1.4990709599643656e-05,7.495354799821828e-05,7.495354799821828e-05,54115.273146685,1.4990709599643656e-05,1778804032.257248,,,,,,,,,,,,,,,,,,,,
6039,3226,1.4990709599643656e-05,7.495354799821828e-05,7.495354799821828e-05,54117.559932362,1.4990709599643656e-05,1778804034.5440714,,,,,,,,,,,,,,,,,,,,
6039,3227,1.4990709599643656e-05,7.495354799821828e-05,7.495354799821828e-05,54119.846850216,1.4990709599643656e-05,1778804036.8309948,,,,,,,,,,,,,,,,,,,,
6039,3228,1.4990709599643656e-05,7.495354799821828e-05,7.495354799821828e-05,54122.135788369,1.4990709599643656e-05,1778804039.1199567,,,,,,,,,,,,,,,,,,,,
6039,3229,,,,54124.423828307,,1778804041.408021,105.0,0.032031018286943436,,,,,,,,,,,,,,,,,,
6041,3230,,,,54166.078867427,,1778804083.0629992,105.0,,0.02726098895072937,3.754749298095703,0.0,0.02726098895072937,5.803749084472656,0.9016596674919128,,,,,,,,,,,,
6041,3231,,,,54166.082441728,,1778804083.066598,105.0,,,,,,,,0.0,0.020870555192232132,0.020870555192232132,4.7866997718811035,0.9342097640037537,3.25,,,,,,
6049,3232,1.4974300780057249e-05,7.487150390028624e-05,7.487150390028624e-05,54230.409918872,1.4974300780057249e-05,1778804147.3938546,,,,,,,,,,,,,,,,,,,,
6049,3233,1.4974300780057249e-05,7.487150390028624e-05,7.487150390028624e-05,54232.697571409,1.4974300780057249e-05,1778804149.6815712,,,,,,,,,,,,,,,,,,,,
6049,3234,1.4974300780057249e-05,7.487150390028624e-05,7.487150390028624e-05,54234.98543423,1.4974300780057249e-05,1778804151.969519,,,,,,,,,,,,,,,,,,,,
6049,3235,1.4974300780057249e-05,7.487150390028624e-05,7.487150390028624e-05,54237.27462574,1.4974300780057249e-05,1778804154.2585986,,,,,,,,,,,,,,,,,,,,
6049,3236,,,,54239.564514407,,1778804156.5485098,106.0,0.026388676837086678,,,,,,,,,,,,,,,,,,
6059,3237,1.4957874144254327e-05,7.478937072127164e-05,7.478937072127164e-05,54321.943439593,1.4957874144254327e-05,1778804238.9274657,,,,,,,,,,,,,,,,,,,,
6059,3238,1.4957874144254327e-05,7.478937072127164e-05,7.478937072127164e-05,54324.22969679,1.4957874144254327e-05,1778804241.2138104,,,,,,,,,,,,,,,,,,,,
6059,3239,1.4957874144254327e-05,7.478937072127164e-05,7.478937072127164e-05,54326.51741803,1.4957874144254327e-05,1778804243.5014377,,,,,,,,,,,,,,,,,,,,
6059,3240,1.4957874144254327e-05,7.478937072127164e-05,7.478937072127164e-05,54328.805516856,1.4957874144254327e-05,1778804245.7895641,,,,,,,,,,,,,,,,,,,,
6059,3241,,,,54331.093664453,,1778804248.0777044,106.0,0.023146767169237137,,,,,,,,,,,,,,,,,,
6069,3242,1.4941429751069395e-05,7.470714875534696e-05,7.470714875534696e-05,54413.461004604,1.4941429751069395e-05,1778804330.4451823,,,,,,,,,,,,,,,,,,,,
6069,3243,1.4941429751069395e-05,7.470714875534696e-05,7.470714875534696e-05,54415.750587211,1.4941429751069395e-05,1778804332.7345576,,,,,,,,,,,,,,,,,,,,
6069,3244,1.4941429751069395e-05,7.470714875534696e-05,7.470714875534696e-05,54418.038270186,1.4941429751069395e-05,1778804335.0222547,,,,,,,,,,,,,,,,,,,,
6069,3245,1.4941429751069395e-05,7.470714875534696e-05,7.470714875534696e-05,54420.324956829,1.4941429751069395e-05,1778804337.3089783,,,,,,,,,,,,,,,,,,,,
6069,3246,,,,54422.612754343,,1778804339.5967503,106.0,0.01760660484433174,,,,,,,,,,,,,,,,,,
6079,3247,1.4924967659400555e-05,7.462483829700277e-05,7.462483829700277e-05,54504.952193439,1.4924967659400555e-05,1778804421.9363003,,,,,,,,,,,,,,,,,,,,
6079,3248,1.4924967659400555e-05,7.462483829700277e-05,7.462483829700277e-05,54507.239513675,1.4924967659400555e-05,1778804424.2235096,,,,,,,,,,,,,,,,,,,,
6079,3249,1.4924967659400555e-05,7.462483829700277e-05,7.462483829700277e-05,54509.528534169,1.4924967659400555e-05,1778804426.5125146,,,,,,,,,,,,,,,,,,,,
6079,3250,1.4924967659400555e-05,7.462483829700277e-05,7.462483829700277e-05,54511.817086035,1.4924967659400555e-05,1778804428.8010976,,,,,,,,,,,,,,,,,,,,
6079,3251,,,,54514.103239279,,1778804431.0873904,106.0,0.021013466641306877,,,,,,,,,,,,,,,,,,
6089,3252,1.4908487928209292e-05,7.454243964104646e-05,7.454243964104646e-05,54596.445257147,1.4908487928209292e-05,1778804513.4291935,,,,,,,,,,,,,,,,,,,,
6089,3253,1.4908487928209292e-05,7.454243964104646e-05,7.454243964104646e-05,54598.734478322,1.4908487928209292e-05,1778804515.7184427,,,,,,,,,,,,,,,,,,,,
6089,3254,1.4908487928209292e-05,7.454243964104646e-05,7.454243964104646e-05,54601.022381781,1.4908487928209292e-05,1778804518.0063922,,,,,,,,,,,,,,,,,,,,
6089,3255,1.4908487928209292e-05,7.454243964104646e-05,7.454243964104646e-05,54603.311424873,1.4908487928209292e-05,1778804520.2956033,,,,,,,,,,,,,,,,,,,,
6089,3256,,,,54605.598432009,,1778804522.58246,106.0,0.028214523568749428,,,,,,,,,,,,,,,,,,
6098,3257,,,,54711.466772359,,1778804628.4508522,106.0,,0.027538979426026344,4.09375,0.0,0.027538979426026344,5.798590183258057,0.8994523882865906,,,,,,,,,,,,
6098,3258,,,,54711.470206669,,1778804628.4543934,106.0,,,,,,,,0.0,0.021807199344038963,0.021807199344038963,4.934121608734131,0.930465817451477,3.330730438232422,,,,,,
6099,3259,1.4891990616520283e-05,7.44599530826014e-05,7.44599530826014e-05,54711.82589712,1.4891990616520283e-05,1778804628.8097162,,,,,,,,,,,,,,,,,,,,
6099,3260,1.4891990616520283e-05,7.44599530826014e-05,7.44599530826014e-05,54714.129043164,1.4891990616520283e-05,1778804631.1132002,,,,,,,,,,,,,,,,,,,,
6099,3261,1.4891990616520283e-05,7.44599530826014e-05,7.44599530826014e-05,54716.43233742,1.4891990616520283e-05,1778804633.4162745,,,,,,,,,,,,,,,,,,,,
6099,3262,1.4891990616520283e-05,7.44599530826014e-05,7.44599530826014e-05,54718.73537038,1.4891990616520283e-05,1778804635.7193906,,,,,,,,,,,,,,,,,,,,
6099,3263,,,,54721.036451851,,1778804638.020546,107.0,0.019542090594768524,,,,,,,,,,,,,,,,,,
6109,3264,1.4875475783421158e-05,7.437737891710579e-05,7.437737891710579e-05,54803.639273592,1.4875475783421158e-05,1778804720.6234517,,,,,,,,,,,,,,,,,,,,
6109,3265,1.4875475783421158e-05,7.437737891710579e-05,7.437737891710579e-05,54805.927455601,1.4875475783421158e-05,1778804722.9115238,,,,,,,,,,,,,,,,,,,,
6109,3266,1.4875475783421158e-05,7.437737891710579e-05,7.437737891710579e-05,54808.213494542,1.4875475783421158e-05,1778804725.1975148,,,,,,,,,,,,,,,,,,,,
6109,3267,1.4875475783421158e-05,7.437737891710579e-05,7.437737891710579e-05,54810.500831355,1.4875475783421158e-05,1778804727.4849014,,,,,,,,,,,,,,,,,,,,
6109,3268,,,,54812.786816711,,1778804729.7709384,107.0,0.02283318340778351,,,,,,,,,,,,,,,,,,
6119,3269,1.4858943488062312e-05,7.429471744031155e-05,7.429471744031155e-05,54895.140779742,1.4858943488062312e-05,1778804812.1249201,,,,,,,,,,,,,,,,,,,,
6119,3270,1.4858943488062312e-05,7.429471744031155e-05,7.429471744031155e-05,54897.428170373,1.4858943488062312e-05,1778804814.412153,,,,,,,,,,,,,,,,,,,,
6119,3271,1.4858943488062312e-05,7.429471744031155e-05,7.429471744031155e-05,54899.717200038,1.4858943488062312e-05,1778804816.7011936,,,,,,,,,,,,,,,,,,,,
6119,3272,1.4858943488062312e-05,7.429471744031155e-05,7.429471744031155e-05,54902.00460698,1.4858943488062312e-05,1778804818.9886127,,,,,,,,,,,,,,,,,,,,
6119,3273,,,,54904.293630302,,1778804821.2777946,107.0,0.02238680236041546,,,,,,,,,,,,,,,,,,
6129,3274,1.4842393789656682e-05,7.421196894828341e-05,7.421196894828341e-05,54986.642224763,1.4842393789656682e-05,1778804903.6261418,,,,,,,,,,,,,,,,,,,,
6129,3275,1.4842393789656682e-05,7.421196894828341e-05,7.421196894828341e-05,54988.931733717,1.4842393789656682e-05,1778804905.915734,,,,,,,,,,,,,,,,,,,,
6129,3276,1.4842393789656682e-05,7.421196894828341e-05,7.421196894828341e-05,54991.220991029,1.4842393789656682e-05,1778804908.2050376,,,,,,,,,,,,,,,,,,,,
6129,3277,1.4842393789656682e-05,7.421196894828341e-05,7.421196894828341e-05,54993.508423213,1.4842393789656682e-05,1778804910.4925857,,,,,,,,,,,,,,,,,,,,
6129,3278,,,,54995.797429384,,1778804912.7814257,107.0,0.021768717095255852,,,,,,,,,,,,,,,,,,
6139,3279,1.4825826747479534e-05,7.412913373739767e-05,7.412913373739767e-05,55078.160240038,1.4825826747479534e-05,1778804995.144221,,,,,,,,,,,,,,,,,,,,
6139,3280,1.4825826747479534e-05,7.412913373739767e-05,7.412913373739767e-05,55080.448082264,1.4825826747479534e-05,1778804997.4321074,,,,,,,,,,,,,,,,,,,,
6139,3281,1.4825826747479534e-05,7.412913373739767e-05,7.412913373739767e-05,55082.733243818,1.4825826747479534e-05,1778804999.7172039,,,,,,,,,,,,,,,,,,,,
6139,3282,1.4825826747479534e-05,7.412913373739767e-05,7.412913373739767e-05,55085.022793542,1.4825826747479534e-05,1778805002.006909,,,,,,,,,,,,,,,,,,,,
6139,3283,,,,55087.313056949,,1778805004.2970684,107.0,0.016866110265254974,,,,,,,,,,,,,,,,,,
