epoch,valid_r2,valid_mae,valid_medae,valid_rmse,test_r2,test_mae,test_medae,test_rmse
202,0.91905277967453,5.255600929260254,3.6248016357421875,7.703744411468506,0.9047161340713501,5.465415954589844,3.7091407775878906,8.06169319152832
203,0.9203745126724243,5.099324703216553,3.4591007232666016,7.640591621398926,0.9013283848762512,5.56513786315918,3.9016780853271484,8.203754425048828
204,0.9262325167655945,4.889866828918457,3.2543115615844727,7.354165077209473,0.9048762321472168,5.441643238067627,3.7825241088867188,8.05491828918457
205,0.9202722311019897,5.227077484130859,3.6152868270874023,7.6454973220825195,0.9013493061065674,5.623636722564697,4.0517120361328125,8.20288372039795
206,0.9204651713371277,5.112508296966553,3.4894332885742188,7.636240005493164,0.8989492654800415,5.74224328994751,4.2104339599609375,8.302066802978516
207,0.9172282218933105,5.278252601623535,3.6176719665527344,7.790083408355713,0.8963205218315125,5.7769951820373535,4.069052696228027,8.4093599319458
208,0.9267071485519409,4.879393577575684,3.275482177734375,7.330469608306885,0.9097421765327454,5.28599214553833,3.526381492614746,7.846193313598633
209,0.9263492822647095,4.92574405670166,3.0670032501220703,7.348341464996338,0.9027243256568909,5.541828155517578,3.8278121948242188,8.14551830291748
210,0.9220825433731079,5.089757919311523,3.455659866333008,7.558197975158691,0.904343843460083,5.452831745147705,3.7552146911621094,8.077427864074707
211,0.92521071434021,5.0194411277771,3.414661407470703,7.404924392700195,0.902221143245697,5.522576808929443,3.768275260925293,8.166556358337402
212,0.9202913045883179,5.159644603729248,3.5075416564941406,7.644583225250244,0.906112015247345,5.4521050453186035,3.722522735595703,8.002423286437988
213,0.9251033067703247,4.995015621185303,3.3271942138671875,7.410240650177002,0.9043384790420532,5.4689788818359375,3.6424503326416016,8.077652931213379
214,0.9201478362083435,5.174712181091309,3.6970996856689453,7.651459693908691,0.9074029326438904,5.391662120819092,3.72214412689209,7.94721794128418
215,0.9192438125610352,5.172262668609619,3.4667272567749023,7.6946492195129395,0.895455539226532,5.792726039886475,3.9890689849853516,8.444365501403809
216,0.9219405055046082,5.029980659484863,3.3514881134033203,7.565085411071777,0.9037390947341919,5.466546058654785,3.701995849609375,8.10291862487793
217,0.924702525138855,5.0277791023254395,3.3660707473754883,7.43004035949707,0.9049898386001587,5.455711364746094,3.7174644470214844,8.050106048583984
218,0.9217413663864136,5.059021472930908,3.369809150695801,7.5747270584106445,0.9049060940742493,5.407076358795166,3.717437744140625,8.053651809692383
219,0.922332227230072,5.172562599182129,3.4684391021728516,7.546078205108643,0.9036689400672913,5.564783573150635,3.9916229248046875,8.10587215423584
220,0.9216086864471436,5.140776634216309,3.5815863609313965,7.5811448097229,0.9039363265037537,5.5250749588012695,3.8255138397216797,8.09461498260498
221,0.9118154048919678,5.498590469360352,3.9293975830078125,8.040762901306152,0.8889824151992798,5.9911723136901855,4.332586288452148,8.70186710357666
222,0.9201902151107788,5.112144470214844,3.2770214080810547,7.649428367614746,0.9061147570610046,5.435728073120117,3.557659149169922,8.002307891845703
223,0.9256510138511658,4.941165924072266,3.4553279876708984,7.38309383392334,0.9044762849807739,5.4599432945251465,3.7069175243377686,8.071832656860352
224,0.9229060411453247,5.024196147918701,3.399280548095703,7.518151760101318,0.9075213074684143,5.357095718383789,3.658304214477539,7.942136764526367
225,0.9214497804641724,5.0618133544921875,3.436685562133789,7.588827133178711,0.8994734287261963,5.642674922943115,3.85565185546875,8.280508041381836
226,0.9233235716819763,5.038934230804443,3.3009414672851562,7.49776554107666,0.8992107510566711,5.716695308685303,4.23785400390625,8.291318893432617
227,0.9218008518218994,5.171098232269287,3.5434298515319824,7.571846961975098,0.9047242999076843,5.478799343109131,3.8038272857666016,8.061347961425781
228,0.9212738275527954,5.122313022613525,3.42545223236084,7.597320556640625,0.9043298959732056,5.4826555252075195,3.7509803771972656,8.078014373779297
229,0.9240766763687134,5.032184600830078,3.3342342376708984,7.460853099822998,0.9039768576622009,5.510767936706543,3.9488906860351562,8.092906951904297
230,0.9208178520202637,5.152946472167969,3.540095329284668,7.619291305541992,0.9035763740539551,5.548347473144531,4.010946273803711,8.109766006469727
231,0.9251617193222046,4.875265121459961,3.2539196014404297,7.407347679138184,0.8995985388755798,5.613185405731201,3.9043102264404297,8.27535343170166
232,0.9193921089172363,5.264634609222412,3.6936845779418945,7.687581539154053,0.9003101587295532,5.70938777923584,4.046128273010254,8.24597454071045
233,0.9253239631652832,4.8523054122924805,3.1490840911865234,7.399315357208252,0.9103826880455017,5.269117832183838,3.597461700439453,7.818302631378174
234,0.9164366126060486,5.380259990692139,3.7959041595458984,7.827245712280273,0.892625629901886,5.975780487060547,4.31672477722168,8.557892799377441
235,0.9158939123153687,5.286096572875977,3.586212158203125,7.852619171142578,0.9052122831344604,5.44415283203125,3.8043594360351562,8.04067611694336
236,0.9209476709365845,5.155831336975098,3.5872364044189453,7.613041877746582,0.9062214493751526,5.436153411865234,3.9482879638671875,7.9977593421936035
237,0.9252204895019531,4.887043476104736,3.093463897705078,7.4044413566589355,0.9064599871635437,5.4179229736328125,3.7925243377685547,7.9875807762146
238,0.921075165271759,5.031385898590088,3.131770610809326,7.6069016456604,0.9029746651649475,5.489456653594971,3.7470321655273438,8.135028839111328
239,0.9231767654418945,5.061486721038818,3.3606138229370117,7.50493860244751,0.9006887078285217,5.6230926513671875,3.982916831970215,8.230304718017578
240,0.915416419506073,5.276792049407959,3.371126174926758,7.874880790710449,0.9020761847496033,5.5767364501953125,3.9215164184570312,8.172608375549316
241,0.9253560304641724,4.972001552581787,3.284654140472412,7.397726058959961,0.9066208004951477,5.414278984069824,3.800708770751953,7.980710983276367
242,0.9231562614440918,4.997037410736084,3.1872262954711914,7.505939483642578,0.9008753299713135,5.576757431030273,3.7990150451660156,8.22256851196289
243,0.9244260191917419,4.898894309997559,3.2266845703125,7.443668842315674,0.9061586856842041,5.461071014404297,3.9235572814941406,8.000433921813965
244,0.9240298867225647,5.038789749145508,3.3391056060791016,7.463150978088379,0.905098021030426,5.467409610748291,3.7797584533691406,8.045520782470703
245,0.924540638923645,4.937229156494141,3.21356463432312,7.438023567199707,0.9070554971694946,5.403443813323975,3.589336395263672,7.962114334106445
246,0.9236239194869995,5.053946018218994,3.4868736267089844,7.483066558837891,0.9087526798248291,5.320407390594482,3.6087799072265625,7.889082908630371
247,0.9245462417602539,4.9656596183776855,3.286649703979492,7.437746524810791,0.906799852848053,5.38057804107666,3.692188262939453,7.973056793212891
248,0.9226974844932556,5.064199447631836,3.4935646057128906,7.52831506729126,0.8997226357460022,5.655827045440674,4.002111434936523,8.270237922668457
249,0.9256301522254944,4.946359157562256,3.4631755352020264,7.384130954742432,0.9054986238479614,5.405961036682129,3.665325164794922,8.028522491455078
250,0.9211357831954956,5.099527359008789,3.4184932708740234,7.603978157043457,0.9056673049926758,5.495006561279297,3.923992156982422,8.021353721618652
251,0.9212826490402222,5.16290283203125,3.4034080505371094,7.596894264221191,0.9027267694473267,5.554337024688721,3.832195281982422,8.145414352416992
252,0.9025436639785767,5.616603851318359,3.615302085876465,8.452902793884277,0.9017698764801025,5.584117889404297,3.8854923248291016,8.185381889343262
253,0.9239001274108887,4.91543436050415,3.020625114440918,7.4695234298706055,0.904427707195282,5.521024703979492,3.8385696411132812,8.073884963989258
254,0.9258641004562378,4.9076104164123535,3.37532901763916,7.3725080490112305,0.9040971994400024,5.485464572906494,3.779409408569336,8.087834358215332
255,0.9265487194061279,4.866352558135986,3.253572940826416,7.3383870124816895,0.9049394130706787,5.461752414703369,3.7633132934570312,8.052242279052734
256,0.9221966862678528,5.083375453948975,3.336332321166992,7.552660942077637,0.9047334790229797,5.42116117477417,3.7721920013427734,8.060958862304688
257,0.9205464720726013,5.147675037384033,3.4237842559814453,7.632335662841797,0.9038089513778687,5.514387130737305,3.8051509857177734,8.09997844696045
258,0.9265769124031067,4.8524017333984375,3.142721176147461,7.336977481842041,0.9061670303344727,5.431969165802002,3.7529382705688477,8.000078201293945
259,0.9232766628265381,5.057671070098877,3.3959484100341797,7.500058174133301,0.9064756631851196,5.400846481323242,3.692850112915039,7.986910343170166
260,0.9282316565513611,4.788593769073486,3.094633102416992,7.2538299560546875,0.90913325548172,5.314477920532227,3.6105613708496094,7.872615337371826
261,0.9172753691673279,5.271376132965088,3.6230525970458984,7.787864685058594,0.9057061076164246,5.380109786987305,3.6052513122558594,8.019704818725586
262,0.9210917949676514,5.049312114715576,3.1649742126464844,7.60609769821167,0.8985443711280823,5.70481014251709,3.951993942260742,8.318682670593262
263,0.9185492992401123,5.254703521728516,3.6804308891296387,7.72766637802124,0.906548023223877,5.385699272155762,3.7562732696533203,7.983821868896484
264,0.9236542582511902,4.953857421875,3.2802734375,7.4815802574157715,0.9002962708473206,5.571470737457275,3.8516924381256104,8.246549606323242
265,0.9246994256973267,4.965024948120117,3.3036956787109375,7.4301910400390625,0.8973544239997864,5.763809680938721,4.112842559814453,8.367324829101562
266,0.9198748469352722,5.179671287536621,3.513589859008789,7.664527416229248,0.9062144756317139,5.446413993835449,3.7074737548828125,7.998056888580322
267,0.9257938265800476,4.884693145751953,3.176311492919922,7.375999927520752,0.9075596332550049,5.361173152923584,3.58200740814209,7.940490245819092
268,0.9250495433807373,4.969548225402832,3.4606199264526367,7.412897109985352,0.9065960645675659,5.414586544036865,3.6899375915527344,7.981767177581787
269,0.9252053499221802,4.902860641479492,3.1838278770446777,7.405189037322998,0.9048848152160645,5.5423502922058105,3.975292205810547,8.05455493927002
270,0.9230220317840576,4.9652276039123535,3.228529453277588,7.5124945640563965,0.9060762524604797,5.442530632019043,3.7774410247802734,8.003948211669922
271,0.9242386221885681,4.970525741577148,3.20328426361084,7.452890872955322,0.9043033123016357,5.472342491149902,3.6980934143066406,8.07913875579834
272,0.9179288744926453,5.237888336181641,3.5921406745910645,7.757042407989502,0.9009008407592773,5.630571365356445,3.884572982788086,8.221508026123047
273,0.9191749691963196,5.257783889770508,3.6839752197265625,7.6979289054870605,0.9042102098464966,5.502635478973389,3.880033493041992,8.0830659866333
274,0.9252688884735107,4.940586090087891,3.2812633514404297,7.402044773101807,0.9040327668190002,5.4830403327941895,3.690521240234375,8.09054946899414
275,0.9221571087837219,5.04953145980835,3.3126115798950195,7.5545806884765625,0.9039930701255798,5.544569492340088,3.7897720336914062,8.092223167419434
276,0.9211403131484985,5.1347784996032715,3.533679962158203,7.603760242462158,0.9045233726501465,5.440617561340332,3.6835556030273438,8.069842338562012
277,0.9230803847312927,5.0649542808532715,3.4727249145507812,7.509646892547607,0.9060232639312744,5.478503704071045,3.927700996398926,8.006204605102539
278,0.9226014614105225,5.01495361328125,3.2844810485839844,7.532987117767334,0.9045467972755432,5.421239376068115,3.5529727935791016,8.068852424621582
279,0.9242094159126282,4.976571559906006,3.362865447998047,7.454327583312988,0.9056572318077087,5.400730609893799,3.6759414672851562,8.021781921386719
280,0.9129100441932678,5.474466800689697,3.802112579345703,7.990701675415039,0.9003769159317017,5.651254653930664,4.025457382202148,8.243212699890137
281,0.9195678234100342,5.204870700836182,3.5157432556152344,7.679195880889893,0.8984500765800476,5.803427219390869,4.314277648925781,8.322547912597656
282,0.92497718334198,5.011044025421143,3.4785614013671875,7.416476249694824,0.9071717858314514,5.341307640075684,3.675931930541992,7.957132339477539
283,0.9206810593605042,5.207009792327881,3.6597509384155273,7.625870227813721,0.9032500386238098,5.5616607666015625,3.9949188232421875,8.123476028442383
284,0.9076091051101685,5.580549240112305,3.8526535034179688,8.230298042297363,0.884972333908081,6.127052307128906,4.297555923461914,8.857633590698242
285,0.9237569570541382,4.992159366607666,3.310150146484375,7.476545333862305,0.9055472016334534,5.465788841247559,3.776134490966797,8.026459693908691
286,0.9249018430709839,4.956710338592529,3.342196464538574,7.420200347900391,0.9077800512313843,5.315245151519775,3.5415496826171875,7.9310197830200195
287,0.8916483521461487,6.095712661743164,4.165798187255859,8.912891387939453,0.8913838267326355,6.004013538360596,4.259025573730469,8.607237815856934
288,0.9224157333374023,5.1101274490356445,3.5002622604370117,7.542022705078125,0.904114842414856,5.455004692077637,3.777189254760742,8.087088584899902
289,0.9223434925079346,5.069013595581055,3.395657539367676,7.545531749725342,0.9027049541473389,5.5322957038879395,3.8638343811035156,8.146328926086426
290,0.9237273335456848,5.002756595611572,3.343656539916992,7.477997779846191,0.9060346484184265,5.412784576416016,3.7429428100585938,8.005721092224121
291,0.9140127897262573,5.4249138832092285,3.9160327911376953,7.9399495124816895,0.8988891243934631,5.7432966232299805,4.068172454833984,8.304536819458008
292,0.9186458587646484,5.243260383605957,3.6635141372680664,7.723083019256592,0.9041939377784729,5.461802005767822,3.7214412689208984,8.083751678466797
293,0.9236735701560974,4.974013805389404,3.330782890319824,7.480632305145264,0.9028158187866211,5.515463829040527,3.71942138671875,8.14168643951416
294,0.9168018102645874,5.2044477462768555,3.2963485717773438,7.810122013092041,0.9016009569168091,5.52131986618042,3.7536468505859375,8.192416191101074
295,0.9150317907333374,5.339641571044922,3.4878768920898438,7.892765998840332,0.8999919891357422,5.64192008972168,3.9580116271972656,8.259121894836426
296,0.9260779619216919,4.954870700836182,3.325531005859375,7.3618645668029785,0.9085207581520081,5.3241119384765625,3.590147018432617,7.899104595184326
297,0.9226905107498169,5.069581508636475,3.4496002197265625,7.528655052185059,0.904740035533905,5.419527530670166,3.7015113830566406,8.060681343078613
298,0.9217480421066284,5.083219051361084,3.3311080932617188,7.574406147003174,0.900801956653595,5.664089202880859,4.19050407409668,8.225608825683594
299,0.9247606992721558,4.947303771972656,3.3221092224121094,7.427166938781738,0.9082586169242859,5.404623031616211,3.730602264404297,7.910414695739746
