split,label_age,model_mse,b1_mse,b3_mse,b4_mse
unknown,0.0,0.0356574,0.090697944,0.03637416,0.058267526
unknown,0.0,0.03687737,0.09144546,0.036398686,0.05873438
unknown,0.0,0.037303444,0.093570605,0.037743688,0.03984632
unknown,0.0,0.036534995,0.0908052,0.0354265,0.04761331
unknown,0.0,0.036596775,0.09193824,0.037372135,0.04976428
unknown,0.0,0.036529902,0.09495848,0.03753697,0.04677043
unknown,0.0,0.037620574,0.09383484,0.03767353,0.04631314
unknown,0.0,0.0376926,0.093459755,0.037260532,0.056344382
unknown,0.0,0.035995796,0.0917368,0.03435502,0.058797784
unknown,0.0,0.03718756,0.09550577,0.03698527,0.03870631
unknown,0.0,0.03761006,0.09208615,0.038870245,0.0492464
unknown,0.0,0.037385732,0.092192374,0.03674075,0.04798111
unknown,0.0,0.03700615,0.09370358,0.037724834,0.047769926
unknown,0.0,0.03635625,0.09158407,0.036694612,0.059742723
unknown,0.0,0.03593465,0.09023876,0.038932417,0.05508102
unknown,0.0,0.037582193,0.09472957,0.037100222,0.05341332
unknown,0.0,0.03659426,0.09245622,0.03596825,0.0464021
unknown,0.0,0.03798147,0.093544446,0.037080903,0.042356893
unknown,0.0,0.037325144,0.09257263,0.03541055,0.057864502
unknown,0.0,0.038863234,0.095009655,0.037943874,0.051361606
unknown,0.0,0.03724086,0.09404909,0.03908782,0.045959026
unknown,0.0,0.03629321,0.09330799,0.03805517,0.06374298
unknown,0.0,0.03663199,0.09341222,0.03910096,0.058698613
unknown,0.0,0.037670907,0.09475497,0.03626047,0.04823012
unknown,0.0,0.036958676,0.09391784,0.03628666,0.048615374
unknown,0.0,0.035846423,0.09229565,0.035983495,0.051853947
unknown,0.0,0.035078574,0.08989408,0.03450081,0.04890147
unknown,0.0,0.03706154,0.09504334,0.038017884,0.056238044
unknown,0.0,0.037076186,0.094684415,0.037993923,0.04170086
unknown,0.0,0.036351934,0.09318736,0.035543025,0.046114456
unknown,0.0,0.037734482,0.09382882,0.035501022,0.045974813
unknown,0.0,0.036093354,0.09029926,0.036192838,0.049933627
unknown,0.0,0.037294976,0.09179781,0.036940385,0.037188936
unknown,0.0,0.036540832,0.09382814,0.038464114,0.05095471
unknown,0.0,0.03735068,0.09472919,0.03753306,0.04899188
unknown,0.0,0.038087975,0.09445031,0.038694832,0.059399676
unknown,0.0,0.035865635,0.09254161,0.037041552,0.0543502
unknown,0.0,0.036878858,0.09366917,0.038691018,0.04837885
unknown,0.0,0.036017537,0.09162022,0.035204586,0.05233136
unknown,0.0,0.036381766,0.093050025,0.03600337,0.057372063
unknown,0.0,0.037847765,0.09527687,0.037810475,0.053807322
unknown,0.0,0.036872312,0.09332062,0.037431855,0.048041783
unknown,0.0,0.036925174,0.09288267,0.036781482,0.03871911
unknown,0.0,0.036197186,0.090018906,0.037557185,0.048945643
unknown,0.0,0.03607567,0.09094949,0.036400322,0.047953196
unknown,0.0,0.03947382,0.09753159,0.039457023,0.055888977
unknown,0.0,0.0353859,0.09016378,0.03574537,0.0469259
unknown,0.0,0.037487336,0.09488722,0.0368725,0.050192483
unknown,0.0,0.03506891,0.08944318,0.03448514,0.05605807
unknown,0.0,0.03849642,0.09585957,0.036018554,0.05969522
unknown,0.0,0.03730142,0.095835775,0.038103458,0.05148502
unknown,0.0,0.03818668,0.09359771,0.04007827,0.046795424
unknown,0.0,0.036207706,0.09289041,0.036868576,0.0569746
unknown,0.0,0.038424563,0.0962523,0.037520766,0.055394184
unknown,0.0,0.03672691,0.093451686,0.03723596,0.048283443
unknown,0.0,0.037932966,0.092571266,0.03769137,0.05736113
unknown,0.0,0.035967506,0.09203286,0.036541205,0.052222125
unknown,0.0,0.03587579,0.091299035,0.037429124,0.052414235
unknown,0.0,0.03800761,0.09399054,0.03722409,0.05236246
unknown,0.0,0.037519913,0.0947075,0.0366084,0.049663585
unknown,0.0,0.03772493,0.091524296,0.03841104,0.055947646
unknown,0.0,0.036897503,0.09215188,0.0382432,0.056214113
unknown,0.0,0.03807579,0.0934987,0.03706486,0.050435524
unknown,0.0,0.035747617,0.09120668,0.037122287,0.049489133
unknown,0.0,0.036463402,0.09133232,0.037196223,0.049033385
unknown,0.0,0.039084606,0.09386383,0.03954688,0.055646867
unknown,0.0,0.034581687,0.089392364,0.034204476,0.04384297
unknown,0.0,0.038079157,0.0962655,0.038370144,0.046279535
unknown,0.0,0.03667324,0.09238754,0.0367236,0.056622732
unknown,0.0,0.037416406,0.09248705,0.038269483,0.04531478
unknown,0.0,0.036422197,0.09197985,0.03652259,0.047210522
unknown,0.0,0.037781958,0.09522882,0.038038492,0.05295055
unknown,0.0,0.035721373,0.092032775,0.0358538,0.05318145
unknown,0.0,0.03776399,0.09391325,0.03841919,0.047747705
unknown,0.0,0.038719524,0.09539546,0.03963398,0.052528072
unknown,0.0,0.03696901,0.092396654,0.039585415,0.062848754
unknown,0.0,0.037178278,0.091848046,0.03714609,0.048316948
unknown,0.0,0.03721613,0.09352425,0.03606327,0.04766131
unknown,0.0,0.038466547,0.09613538,0.039638318,0.056473445
unknown,0.0,0.03793639,0.09469559,0.040326856,0.053434487
unknown,0.0,0.037363127,0.093700245,0.03840304,0.05594091
unknown,0.0,0.039542686,0.09770962,0.039288934,0.049380284
unknown,0.0,0.038044345,0.093734056,0.03773607,0.05410556
unknown,0.0,0.03595858,0.092256226,0.036926787,0.060408153
unknown,0.0,0.037673444,0.09484517,0.03730027,0.06348851
unknown,0.0,0.03689282,0.09333658,0.03796845,0.046100255
unknown,0.0,0.0370432,0.09313646,0.040458065,0.057224393
unknown,0.0,0.035794716,0.092232585,0.03752408,0.049527045
unknown,0.0,0.038444117,0.09410555,0.03919387,0.05245994
unknown,0.0,0.03542584,0.091186196,0.037088133,0.05433523
unknown,0.0,0.036840014,0.09314734,0.03661686,0.043736793
unknown,0.0,0.037348453,0.095126376,0.036685217,0.049035396
unknown,0.0,0.037406582,0.09467675,0.035667267,0.04554458
unknown,0.0,0.037533414,0.09524769,0.03897549,0.05926191
unknown,0.0,0.0350354,0.08964213,0.034802552,0.047367558
unknown,0.0,0.036923736,0.09113832,0.035525937,0.047837265
unknown,0.0,0.036939062,0.0910048,0.03560675,0.05004699
unknown,0.0,0.03842862,0.09679148,0.040784404,0.054727815
unknown,0.0,0.038125977,0.095178664,0.037490312,0.04214961
unknown,0.0,0.039232805,0.095461324,0.03863361,0.05865219
unknown,0.0,0.038734894,0.09584063,0.038651377,0.048574638
unknown,0.0,0.036558643,0.0928886,0.03766448,0.046521068
unknown,0.0,0.03680103,0.09242251,0.03680103,0.056446165
unknown,0.0,0.0385952,0.09559266,0.037012648,0.052710157
unknown,0.0,0.035663992,0.09211713,0.034750443,0.044860683
unknown,0.0,0.03749282,0.09399837,0.03713663,0.045899104
unknown,0.0,0.036414813,0.09043439,0.036891486,0.04595395
unknown,0.0,0.037949212,0.09434623,0.036179192,0.03887827
unknown,0.0,0.038183335,0.095103525,0.038941655,0.05026559
unknown,0.0,0.036915723,0.093299784,0.038190547,0.04361173
unknown,0.0,0.03855185,0.0957326,0.03872868,0.052050937
unknown,0.0,0.036480464,0.092771195,0.03560975,0.045734916
unknown,0.0,0.040013265,0.09812501,0.039508864,0.043514438
unknown,0.0,0.035966262,0.09269127,0.03672806,0.043185715
unknown,0.0,0.03806775,0.09473235,0.036329556,0.052405167
unknown,0.0,0.037571635,0.09482521,0.037843604,0.053382006
unknown,0.0,0.03842488,0.09430737,0.03880478,0.05016892
unknown,0.0,0.036135793,0.09324856,0.03579603,0.054063085
unknown,0.0,0.037913878,0.0930506,0.039251726,0.05330446
unknown,0.0,0.036746673,0.091132425,0.03832384,0.046878185
unknown,0.0,0.036718808,0.095508575,0.051737033,0.05054331
unknown,0.0,0.037220612,0.090708,0.036542896,0.051696528
unknown,0.0,0.037606634,0.09349611,0.035957027,0.047776394
unknown,0.0,0.03718346,0.09123526,0.038055956,0.046157856
unknown,0.0,0.03766294,0.09406274,0.050671507,0.051744767
unknown,0.0,0.03848847,0.09274013,0.03850017,0.05620835
unknown,0.0,0.036954105,0.09276405,0.037380267,0.055872753
unknown,0.0,0.0373126,0.09493406,0.0373126,0.051274378
unknown,0.0,0.036837682,0.09405777,0.037579894,0.04812512
unknown,0.0,0.038458206,0.09312191,0.055333547,0.052338842
unknown,0.0,0.03649588,0.09187913,0.036580086,0.054921456
unknown,0.0,0.03819395,0.09599429,0.036860585,0.045300853
unknown,0.0,0.035551205,0.091060646,0.048564486,0.051861793
unknown,0.0,0.036070194,0.09422039,0.047412302,0.055171996
unknown,0.0,0.037596192,0.09420616,0.05008369,0.047515526
unknown,0.0,0.036661744,0.094751544,0.050242703,0.061220508
unknown,0.0,0.039252933,0.095899165,0.050528113,0.048393246
unknown,0.0,0.035189148,0.09243889,0.046590105,0.045077056
unknown,0.0,0.036863934,0.09310699,0.05251292,0.050294627
unknown,0.0,0.03724131,0.09288347,0.03724131,0.049044635
unknown,0.0,0.038783982,0.09396635,0.037974276,0.057094865
unknown,0.0,0.037236776,0.09298081,0.05020737,0.050730158
unknown,0.0,0.0364672,0.093828015,0.048769772,0.04155211
unknown,0.0,0.036825173,0.093788356,0.036416396,0.054455467
unknown,0.0,0.037089273,0.09486028,0.048949547,0.052687913
unknown,0.0,0.03861932,0.09510702,0.03861932,0.060385086
unknown,0.0,0.036954246,0.09237191,0.039635155,0.049165394
unknown,0.0,0.03677347,0.09302426,0.037287917,0.05191055
unknown,0.0,0.037901375,0.093103014,0.038699158,0.05496959
unknown,0.0,0.037275415,0.09193965,0.03666343,0.0485864
unknown,0.0,0.035010934,0.09087053,0.03652969,0.04858335
unknown,0.0,0.03618321,0.091637604,0.035690587,0.04436977
unknown,0.0,0.037229367,0.09334688,0.037810482,0.048545994
unknown,0.0,0.036789373,0.09464567,0.03757543,0.05099778
unknown,0.0,0.036784608,0.09415391,0.03804468,0.047865096
unknown,0.0,0.03738997,0.09273302,0.052291974,0.052362498
unknown,0.0,0.03823576,0.0938248,0.050605956,0.051651817
unknown,0.0,0.037773043,0.09442943,0.038402874,0.047094636
unknown,67.0,0.004713206,0.10220107,0.019408569,0.022003945
unknown,70.0,0.0048609725,0.10237832,0.004601153,0.039443683
unknown,78.0,0.0047922814,0.10304486,0.023523472,0.02460549
unknown,85.0,0.005008359,0.099866964,0.020154238,0.015049405
unknown,79.0,0.004692966,0.100568905,0.02118348,0.020667791
unknown,73.0,0.0048729535,0.10305587,0.026925208,0.020218762
unknown,81.0,0.0048167217,0.101037,0.022074876,0.0149046695
unknown,86.0,0.0049697566,0.10309461,0.0218843,0.057648417
unknown,90.0,0.004520598,0.10148927,0.02114317,0.013956709
unknown,84.0,0.004909957,0.10304538,0.020829083,0.019816853
unknown,66.0,0.004545534,0.10302793,0.004545534,0.048989832
unknown,88.0,0.004664195,0.1029917,0.021929352,0.022675348
unknown,74.0,0.004975746,0.10131872,0.020862402,0.024547478
unknown,92.0,0.0048493473,0.10263798,0.025399538,0.030532993
unknown,80.0,0.004521201,0.10175986,0.022061622,0.01700747
unknown,89.0,0.004944984,0.103065185,0.0051333727,0.022324994
unknown,84.0,0.004799322,0.10129293,0.022294221,0.0152172055
unknown,88.0,0.0048195235,0.10241566,0.02123943,0.016583137
unknown,94.0,0.005106797,0.102576114,0.021584598,0.016940705
unknown,81.0,0.0046706228,0.10242524,0.024146592,0.02310681
unknown,22.0,0.0018702704,0.106244825,0.014341945,0.026094854
unknown,28.0,0.002550318,0.103988945,0.014678304,0.025929276
unknown,61.0,0.002587982,0.105298445,0.021782659,0.012780414
unknown,21.0,0.002317914,0.10480443,0.0023634657,0.033914205
unknown,22.0,0.002388072,0.105314784,0.0022465328,0.019189222
unknown,18.0,0.0021209014,0.10554688,0.002568588,0.025465343
unknown,22.0,0.0023117485,0.10959552,0.0023798544,0.01962426
unknown,24.0,0.0023951973,0.10716608,0.002730834,0.036626235
unknown,22.0,0.002261149,0.10606793,0.002230959,0.018059187
unknown,49.0,0.0021935292,0.105413154,0.0015950616,0.020547658
unknown,27.0,0.002347294,0.10713944,0.003651965,0.021574961
unknown,22.0,0.0022036612,0.106769055,0.0026620305,0.016657332
unknown,22.0,0.0024277442,0.10159118,0.003605147,0.025642687
unknown,19.0,0.0022329474,0.106967025,0.0018071728,0.027202733
unknown,27.0,0.002319597,0.10740477,0.002960867,0.016990012
unknown,40.0,0.0023266906,0.11076886,0.0027214903,0.018813618
unknown,24.0,0.0024894432,0.10408227,0.0028142692,0.009800518
unknown,21.0,0.0019553686,0.110982046,0.0023249676,0.01812648
unknown,35.0,0.0024729178,0.110121116,0.011944095,0.014336065
unknown,48.0,0.002880402,0.10321488,0.0029197761,0.04619962
unknown,62.0,0.0023141364,0.10943414,0.0025978808,0.018328821
unknown,23.0,0.002525026,0.10233852,0.0026506875,0.013530957
unknown,29.0,0.001984377,0.10615159,0.0027376108,0.014051661
unknown,23.0,0.001846139,0.10923301,0.0024258227,0.024351183
unknown,26.0,0.0026648778,0.105170436,0.0029491165,0.029672783
unknown,27.0,0.0023783622,0.105327085,0.0031377173,0.016113894
unknown,20.0,0.002181093,0.10776993,0.0030101433,0.017174626
unknown,21.0,0.0024650763,0.10871174,0.002613042,0.017507471
unknown,59.0,0.0028102375,0.10387486,0.0024594723,0.02809419
unknown,47.0,0.0018917931,0.10805375,0.012627947,0.021619068
unknown,28.0,0.0025293361,0.10296813,0.0019588128,0.013642805
unknown,58.0,0.002196317,0.1109923,0.0019628708,0.029968115
unknown,18.0,0.0018318974,0.10771724,0.001760612,0.057676505
unknown,22.0,0.0019763182,0.107159086,0.013174193,0.03017714
unknown,57.0,0.0029777852,0.10444286,0.003883676,0.033104222
unknown,27.0,0.002276017,0.10621399,0.002200029,0.018616816
unknown,65.0,0.002545736,0.106327884,0.0029650396,0.0255759
unknown,25.0,0.0021709101,0.10726439,0.0018808119,0.04162623
unknown,65.0,0.0025866174,0.10832275,0.014359784,0.008754581
unknown,20.0,0.0021415676,0.111363284,0.0020067024,0.027002117
unknown,21.0,0.0021477586,0.10658796,0.002297681,0.017616997
unknown,56.0,0.002325452,0.10578454,0.0022178907,0.04104748
unknown,24.0,0.0026286144,0.10284076,0.0033137782,0.029803485
unknown,58.0,0.002748683,0.10406604,0.0037986198,0.010590719
unknown,63.0,0.002610712,0.10760534,0.0025618423,0.030144619
unknown,21.0,0.0024223097,0.10715223,0.001918135,0.01914019
unknown,25.0,0.0024507348,0.10487818,0.0116449455,0.013306727
unknown,27.0,0.0025416005,0.10783551,0.0033948172,0.026704468
unknown,29.0,0.0024798403,0.104551464,0.0035735555,0.03287962
unknown,65.0,0.0025681437,0.10566428,0.002455037,0.030197112
unknown,26.0,0.002195072,0.10687855,0.0026798365,0.014003491
unknown,70.0,0.0054990486,0.0982123,0.019600749,0.016627135
unknown,59.0,0.0063812407,0.0935941,0.020758176,0.014748879
unknown,76.0,0.0064430907,0.09957157,0.021634752,0.016500443
unknown,67.0,0.007511981,0.09340087,0.0076814448,0.016464107
unknown,67.0,0.0062093395,0.09580171,0.014294401,0.016915398
unknown,71.0,0.0064458363,0.09233309,0.017793726,0.010940828
unknown,85.0,0.007933188,0.09657463,0.007933188,0.018154547
unknown,48.0,0.0050434354,0.097179145,0.016213775,0.00908911
unknown,0.002684931503608823,0.0028566576,0.1053377,0.0036701427,0.015533531
unknown,0.0,0.0030457524,0.106651604,0.014988866,0.029726082
unknown,0.0,0.0027653668,0.10615118,0.003864016,0.013697898
unknown,0.005561643745750189,0.0033510684,0.10519906,0.0040889024,0.017466925
unknown,0.01649315096437931,0.002571571,0.10686952,0.0026195317,0.0230366
unknown,0.0,0.0030585798,0.10688634,0.0036573794,0.028765377
unknown,0.0,0.0030465256,0.10562362,0.0036384605,0.019799786
unknown,0.0,0.0034871947,0.1067729,0.0041193343,0.01283963
unknown,0.0,0.0029738902,0.11313406,0.0035360064,0.019809725
unknown,5.0,0.003440145,0.11470428,0.013943704,0.020675551
unknown,0.0,0.003178577,0.11119054,0.01487498,0.03469489
unknown,5.0,0.0028328882,0.10749816,0.0052641747,0.042453818
unknown,0.0,0.002615307,0.109081276,0.004724105,0.020122528
unknown,0.0,0.0025094708,0.10985966,0.0038264932,0.02550439
unknown,5.0,0.002459817,0.110484935,0.011481199,0.01172866
unknown,0.0,0.003512491,0.11212781,0.0031430162,0.037339482
unknown,5.0,0.0025261058,0.10957413,0.0034899577,0.03490657
unknown,0.0,0.0031155008,0.1123777,0.01365647,0.012918309
unknown,5.0,0.0024282369,0.10719194,0.010477209,0.022936348
unknown,5.0,0.0029334042,0.10701309,0.014135564,0.018169554
unknown,5.0,0.002584911,0.1126256,0.0037099079,0.017214933
unknown,0.0,0.0033504046,0.10980957,0.0050870315,0.035277147
unknown,0.0,0.002886746,0.11265481,0.0034888352,0.016760258
unknown,0.0,0.0028727476,0.10933883,0.012566197,0.026341038
unknown,0.0,0.002944231,0.109310344,0.013782291,0.017931605
unknown,0.0,0.0029456834,0.111073636,0.028303105,0.030804828
unknown,72.0,0.005124155,0.10398473,0.012187385,0.04100875
unknown,69.0,0.0048224377,0.10714211,0.018588942,0.020412916
unknown,64.0,0.004660663,0.107211374,0.005260484,0.045989204
unknown,37.0,0.004044506,0.097487204,0.0078911325,0.025715062
unknown,50.0,0.0041399244,0.09815006,0.0043978137,0.021450698
unknown,68.0,0.005049071,0.09793193,0.004998117,0.029644288
unknown,43.0,0.005121166,0.098271735,0.026051572,0.025028706
unknown,43.0,0.0045173788,0.09692828,0.010728842,0.02688288
unknown,43.0,0.0046275193,0.096712075,0.009634151,0.03695348
unknown,46.0,0.005417545,0.10053451,0.005608915,0.03488171
unknown,53.0,0.0037377488,0.09855075,0.004012333,0.019559123
unknown,49.0,0.005059151,0.097864956,0.010425164,0.027881203
unknown,55.0,0.005338575,0.0972968,0.009818204,0.012883615
unknown,64.0,0.0047212713,0.09694634,0.0073997844,0.03222326
unknown,44.0,0.00421147,0.09719368,0.004101065,0.01950291
unknown,45.0,0.0046113147,0.09697783,0.008908831,0.040021103
unknown,55.0,0.0042417543,0.09706098,0.004413063,0.03171064
unknown,57.0,0.004403835,0.09807935,0.0064904555,0.02867018
unknown,47.0,0.0045907875,0.098359056,0.00480054,0.030603496
unknown,39.0,0.004619378,0.09797526,0.0046686106,0.01721101
unknown,54.0,0.0048394245,0.0967992,0.0045358655,0.0706687
unknown,48.0,0.006157448,0.09787052,0.01173728,0.026094474
unknown,46.0,0.004855172,0.097425416,0.004960938,0.035299554
unknown,50.0,0.005458751,0.09726482,0.010145352,0.029154485
unknown,40.0,0.003790634,0.097834736,0.008696494,0.014418911
unknown,55.0,0.0050600455,0.09656618,0.00831175,0.031028626
unknown,68.0,0.004673138,0.098347925,0.00803726,0.025282964
unknown,62.0,0.004367974,0.09791005,0.0045021414,0.025679829
unknown,45.0,0.004538066,0.09725784,0.0048566638,0.021311907
unknown,46.0,0.004150697,0.09779758,0.015849097,0.018505935
unknown,21.0,0.004340663,0.09759087,0.014775,0.015407987
unknown,24.0,0.010191531,0.10295932,0.035782855,0.023267495
unknown,0.0,0.00757336,0.11415348,0.019696895,0.016855935
unknown,0.0,0.0060198847,0.11387004,0.017705001,0.03899164
unknown,22.0,0.0112082455,0.104750335,0.037404243,0.038630605
unknown,0.0,0.007077287,0.11466085,0.018427173,0.051626462
unknown,0.0,0.006670659,0.10875668,0.014391477,0.023570271
unknown,39.0,0.006954078,0.113770954,0.008107803,0.017887972
unknown,24.0,0.0067318124,0.098027594,0.021408452,0.0194617
unknown,0.0,0.008116761,0.11316309,0.009600231,0.034203395
unknown,0.0,0.0070251706,0.10760589,0.008449408,0.021897003
unknown,0.0,0.008811008,0.1118772,0.009504856,0.023100771
unknown,0.0,0.004942506,0.109376945,0.005449121,0.02075086
unknown,22.0,0.0074458206,0.098767735,0.024433374,0.015696537
unknown,22.0,0.007418567,0.09853643,0.023919998,0.02898433
unknown,37.0,0.006124597,0.11482689,0.0062253103,0.021462629
unknown,28.0,0.006071905,0.11283646,0.03096019,0.028516455
unknown,0.0,0.0051677367,0.10949137,0.018872382,0.02735655
unknown,41.0,0.0071876943,0.11218169,0.018033538,0.030796364
unknown,0.0,0.007172444,0.11525601,0.03445162,0.028885
unknown,50.0,0.013547952,0.10127286,0.041086115,0.06650327
unknown,50.0,0.0109350355,0.09891055,0.017100848,0.030582258
unknown,37.0,0.011133751,0.10186857,0.019197103,0.033187144
unknown,29.0,0.012226978,0.09979962,0.03840039,0.03642347
unknown,59.0,0.012678731,0.10179868,0.02232084,0.047975488
unknown,18.0,0.011296472,0.10305565,0.019477677,0.04403816
unknown,36.0,0.011755694,0.10257509,0.015708683,0.029067539
unknown,40.0,0.013224964,0.100174956,0.013203894,0.031117635
unknown,58.0,0.012525555,0.09885247,0.020929083,0.05945245
unknown,51.0,0.013557923,0.101850405,0.022875648,0.027522068
unknown,41.0,0.013074955,0.10020679,0.022376124,0.02965266
unknown,31.0,0.012769985,0.10017047,0.02393508,0.047685403
unknown,22.0,0.011322082,0.10098635,0.01197349,0.024422202
unknown,18.0,0.011302,0.1011277,0.022113584,0.03830996
unknown,22.0,0.011156742,0.10248236,0.02154032,0.026133908
unknown,32.0,0.012420029,0.09806427,0.02252529,0.0260655
unknown,51.0,0.013039501,0.09975513,0.020654816,0.03576908
unknown,27.0,0.011024381,0.10184261,0.011024381,0.032319408
unknown,58.0,0.004794312,0.09804107,0.004531696,0.010634115
unknown,57.0,0.0055002556,0.09935901,0.0058972165,0.015129513
unknown,58.0,0.004674404,0.098694,0.020956323,0.0113318395
unknown,57.0,0.0057219355,0.09842029,0.019242339,0.011394917
unknown,49.0,0.004654255,0.09764717,0.021700777,0.01047651
unknown,47.0,0.005393546,0.098587714,0.0069201053,0.028327014
unknown,48.0,0.004883889,0.097718544,0.004883889,0.016646031
unknown,64.0,0.004183285,0.09776062,0.0044001406,0.02311606
unknown,75.0,0.005093777,0.098746195,0.005449347,0.01435328
unknown,46.0,0.0054768636,0.098508604,0.007965019,0.0101844035
unknown,68.0,0.005286622,0.098375194,0.0052195205,0.012344878
unknown,52.0,0.0049960986,0.09807921,0.0048338333,0.01834861
unknown,68.0,0.0050862734,0.099216074,0.0052095703,0.018911542
unknown,64.0,0.0045276117,0.097811654,0.017669963,0.016543286
unknown,50.0,0.005183646,0.097776555,0.017775783,0.018723449
unknown,62.0,0.0041216137,0.096646704,0.020376286,0.016110018
unknown,73.0,0.00458973,0.09816687,0.005684382,0.026422411
unknown,60.0,0.0045827487,0.09779356,0.004750771,0.027178375
unknown,72.0,0.005247555,0.098518334,0.017249959,0.0121674165
unknown,67.0,0.0046021473,0.09825614,0.020074135,0.01690832
unknown,54.0,0.0050807665,0.09914398,0.017317118,0.022388058
unknown,58.0,0.0050306777,0.09910427,0.015050542,0.011612099
unknown,75.0,0.0040024314,0.09816347,0.02047373,0.01305519
unknown,74.0,0.0048368517,0.09811026,0.0053494093,0.012333178
unknown,67.0,0.004441233,0.099276766,0.0059602596,0.03374125
unknown,85.0,0.004353985,0.09852273,0.0049056597,0.011785007
unknown,42.0,0.0045250347,0.098066516,0.006197565,0.018084815
unknown,66.0,0.0040710764,0.09704163,0.01901413,0.013273301
unknown,71.0,0.004681678,0.098728135,0.0059824665,0.014350681
unknown,73.0,0.0043094074,0.0969455,0.019749166,0.035340518
unknown,75.0,0.0038072756,0.09629049,0.003624174,0.009807855
unknown,62.0,0.004122585,0.09761579,0.0051245186,0.034935452
unknown,67.0,0.0054637576,0.09863639,0.0058142887,0.014450344
unknown,61.0,0.0048775333,0.09794651,0.0061529116,0.026140941
unknown,58.0,0.0057047186,0.09967377,0.005930469,0.01980473
unknown,62.0,0.0036406394,0.0974566,0.0037051605,0.02906214
unknown,48.0,0.005029793,0.097815126,0.017509332,0.0108683575
unknown,63.0,0.0046080765,0.097701445,0.020656992,0.009895564
unknown,51.0,0.0052685644,0.09762958,0.0059380922,0.025563113
unknown,58.0,0.004947324,0.09858755,0.0057052323,0.010322408
unknown,61.0,0.0044247755,0.09791183,0.004981102,0.01122405
unknown,66.0,0.0045912922,0.09803353,0.005899551,0.021395218
unknown,71.0,0.004356899,0.09827905,0.004723287,0.03126288
unknown,56.0,0.004235878,0.097594075,0.010279067,0.014134653
unknown,65.0,0.0050976994,0.098626025,0.013973873,0.020354334
unknown,58.0,0.005067469,0.09831831,0.0063720564,0.019415963
unknown,48.0,0.0051552006,0.097867005,0.008937448,0.021920428
unknown,49.0,0.0044006873,0.09829818,0.0073764096,0.014376755
unknown,62.0,0.0047289575,0.098734185,0.011690509,0.014825592
unknown,48.0,0.0048853126,0.09695806,0.0074579874,0.012285306
unknown,50.0,0.004570752,0.09806806,0.005666109,0.007882404
unknown,48.0,0.009269997,0.09665293,0.00969268,0.026740396
unknown,55.0,0.009303559,0.09617537,0.017173601,0.03585273
unknown,40.0,0.004550873,0.10160019,0.0048072156,0.013711434
unknown,16.5,0.0051673553,0.09616445,0.0057576043,0.019141775
unknown,47.0,0.011072653,0.101239644,0.017731957,0.034013882
unknown,52.0,0.005743362,0.093505636,0.008667284,0.03282025
unknown,35.0,0.011782087,0.10113929,0.02074726,0.039028004
unknown,17.0,0.0038221485,0.10715859,0.008438504,0.039421003
unknown,41.0,0.00433633,0.10126016,0.004892419,0.01613471
unknown,74.0,0.008626221,0.1068873,0.012225994,0.02622037
unknown,45.0,0.009443124,0.10148631,0.015483951,0.023486007
unknown,31.0,0.009172313,0.10525214,0.009654115,0.018735558
unknown,42.0,0.007991484,0.1010142,0.014319007,0.024672518
unknown,45.0,0.0042315116,0.09741856,0.0060229166,0.020241238
unknown,49.0,0.003333805,0.10559759,0.007179794,0.020179845
unknown,19.0,0.0035312485,0.10638001,0.013203366,0.019565668
unknown,72.0,0.0033973514,0.10468986,0.010664082,0.011294043
unknown,36.0,0.0032060477,0.10553783,0.008325092,0.019277204
unknown,42.0,0.008647842,0.101660356,0.012821861,0.020243067
unknown,16.0,0.008333928,0.10304105,0.01914588,0.019892817
unknown,49.0,0.0062607597,0.10727287,0.016727416,0.037020106
unknown,46.0,0.0063056084,0.105077565,0.019456927,0.023558881
unknown,16.0,0.0061192,0.10558895,0.014163115,0.023335025
unknown,101.0,0.0063520884,0.104234874,0.00682732,0.019647721
unknown,43.0,0.0066153435,0.1052024,0.026327975,0.026105892
unknown,47.0,0.0070406734,0.10788443,0.0069001853,0.01556239
unknown,49.0,0.006403107,0.10740796,0.0070920778,0.026695803
unknown,61.0,0.006202679,0.104301535,0.005676373,0.015299622
unknown,33.0,0.0065374337,0.10509137,0.0067064175,0.021235824
unknown,20.0,0.005685631,0.1048647,0.010759432,0.015744008
unknown,20.0,0.0061915377,0.10352295,0.023140913,0.023979152
unknown,75.0,0.006245981,0.10296133,0.006655415,0.011934906
unknown,89.0,0.007126569,0.10616034,0.0067733647,0.018945184
unknown,20.0,0.006884099,0.10689761,0.007412271,0.016646676
unknown,20.0,0.0060224,0.10545111,0.020049099,0.02250705
unknown,25.0,0.0063868333,0.10534892,0.00994577,0.017137893
unknown,28.0,0.005832454,0.10468733,0.012590926,0.018047139
unknown,48.0,0.0060702283,0.10515039,0.01990387,0.01585229
unknown,48.0,0.013799601,0.107932396,0.023697563,0.03827066
unknown,40.0,0.0059458367,0.104933664,0.012416798,0.017141845
unknown,34.0,0.006070517,0.104637295,0.0059108064,0.0346536
unknown,27.0,0.005955197,0.10384727,0.011916017,0.022546053
unknown,75.0,0.0061723622,0.10478705,0.006614044,0.027487367
unknown,43.0,0.006059993,0.10443462,0.0059919134,0.04131535
unknown,40.0,0.006297061,0.10573675,0.007306474,0.026389
unknown,23.0,0.006182555,0.104827866,0.006182555,0.024450501
unknown,43.0,0.0064409706,0.105498485,0.007600469,0.011327079
