epoch,train_loss,val_loss,val_mae,val_medae,val_r2,lr_pg3,lr_pg4,global_step,run
272,0.017762811854481697,0.02524636685848236,5.429108619689941,3.8157501220703125,0.911009669303894,,,15560,run1
273,0.01790641061961651,0.02526068687438965,5.429972171783447,3.8470001220703125,0.9108134508132935,,,15599,run1
274,0.017526129260659218,0.02525704726576805,5.431453704833984,3.8125,0.9108710885047913,,,15649,run1
275,0.01753305085003376,0.025250326842069626,5.434261798858643,3.830730438232422,0.910905122756958,,,15731,run1
276,0.018102746456861496,0.02524854801595211,5.428188323974609,3.875,0.9110291600227356,,,15759,run1
277,0.0179731547832489,0.025208840146660805,5.42318058013916,3.8125,0.9111365079879761,,,15845,run1
278,0.017758935689926147,0.025272125378251076,5.432803153991699,3.8697166442871094,0.9108408689498901,,,15879,run1
279,0.01751413755118847,0.025258980691432953,5.43156623840332,3.875,0.9109702110290527,,,15939,run1
280,0.017438605427742004,0.0253023449331522,5.438661575317383,3.859375,0.9107606410980225,,,16016,run1
281,0.01773574762046337,0.025303570553660393,5.438063621520996,3.8125,0.9107387661933899,,,16049,run1
282,0.01755409687757492,0.025274472311139107,5.4345855712890625,3.875,0.9108841419219971,,,16130,run1
283,0.017866574227809906,0.02523495815694332,5.42980432510376,3.875,0.9110915064811707,,,16139,run1
284,0.01770068146288395,0.025231387466192245,5.428709983825684,3.9000015258789062,0.9111590385437012,,,16244,run1
285,0.017994500696659088,0.02528916485607624,5.434983253479004,3.84375,0.9108787178993225,,,16279,run1
286,0.01783386617898941,0.025287484750151634,5.433440208435059,3.90625,0.9109045267105103,,,16358,run1
287,0.017859335988759995,0.025305310264229774,5.436483383178711,3.84375,0.9108415842056274,,,16389,run1
288,0.01796925812959671,0.02535008080303669,5.445411205291748,3.8877487182617188,0.910544753074646,,,16449,run1
289,0.017206301912665367,0.025363879278302193,5.445913314819336,3.8520736694335938,0.910493016242981,,,16529,run1
290,0.01746419444680214,0.02530854195356369,5.439799785614014,3.875,0.9107042551040649,,,16559,run1
291,0.017852330580353737,0.025325428694486618,5.4415388107299805,3.9036483764648438,0.9105836153030396,,,16643,run1
292,0.017590153962373734,0.025288062170147896,5.436420917510986,3.84375,0.9107388257980347,,,16679,run1
293,0.017804032191634178,0.02527950145304203,5.433983325958252,3.859375,0.9107682108879089,,,16757,run1
294,0.017620805650949478,0.02526170015335083,5.431188583374023,3.8949356079101562,0.910864531993866,,,16789,run1
295,0.0173543281853199,0.02528078481554985,5.434576511383057,3.9000015258789062,0.910830557346344,,,16849,run1
296,0.017759811133146286,0.02528471313416958,5.434737682342529,3.875,0.9108177423477173,,,16928,run1
297,0.017899971455335617,0.025322480127215385,5.43691349029541,3.849750518798828,0.9107344150543213,,,16959,run1
298,0.017738904803991318,0.025336071848869324,5.4425530433654785,3.890625,0.9105756282806396,,,17019,run1
299,0.017627034336328506,0.025314142927527428,5.438567161560059,3.9375,0.9107245206832886,,,17099,run1
300,,,,,,,,17100,run1
0,,287.72894287109375,13.399079322814941,11.194068908691406,0.5928676724433899,,,5460,run2
1,,209.53451538085938,10.636948585510254,7.783203125,0.7035117149353027,,,10921,run2
2,,174.71632385253906,9.718133926391602,7.208984375,0.7527791261672974,,,16382,run2
3,,134.03639221191406,8.382122993469238,6.109375,0.8103407025337219,,,21843,run2
4,,130.580322265625,7.977763652801514,5.658763885498047,0.8152307271957397,,,27304,run2
5,,114.49393463134766,7.603491306304932,5.5546875,0.8379930257797241,,,32765,run2
6,,96.44696807861328,6.897968292236328,4.83203125,0.8635289669036865,,,38226,run2
7,,92.236083984375,6.7169647216796875,4.724609375,0.8694873452186584,,,43687,run2
8,,102.69770050048828,7.066440582275391,4.927812576293945,0.8546843528747559,,,49148,run2
9,,97.88506317138672,6.881796836853027,4.90625,0.8614941239356995,,,54609,run2
10,,88.21918487548828,6.553659439086914,4.853515625,0.8751712441444397,,,60070,run2
11,,91.462158203125,6.791844844818115,5.076801300048828,0.8705824017524719,,,65531,run2
12,,86.54450988769531,6.340847492218018,4.399843215942383,0.8775408864021301,,,70992,run2
13,,92.04902648925781,6.663996696472168,4.569530487060547,0.8697519302368164,,,76453,run2
14,,80.02171325683594,6.179807662963867,4.37346076965332,0.886770486831665,,,81914,run2
15,,90.53810119628906,6.6834893226623535,4.8984375,0.8718899488449097,,,87375,run2
16,,108.2879409790039,7.157965660095215,5.061384201049805,0.8467743396759033,,,92836,run2
17,,87.16220092773438,6.611804485321045,5.06494140625,0.876666784286499,,,98297,run2
18,,79.2411880493164,6.110020637512207,4.3352813720703125,0.8878750801086426,,,103758,run2
19,,88.18175506591797,6.438254356384277,4.578125,0.8752241134643555,,,109219,run2
20,,106.68692779541016,6.966874122619629,4.513942718505859,0.8490396738052368,,,114680,run2
21,,86.54588317871094,6.570849418640137,4.854707717895508,0.8775388598442078,,,120141,run2
22,,76.1695556640625,6.01118278503418,4.135467529296875,0.8922213315963745,,,125602,run2
23,,81.12255096435547,6.135706424713135,4.2744140625,0.885212779045105,,,131063,run2
24,,82.68533325195312,6.317457675933838,4.478124618530273,0.8830015659332275,,,136524,run2
25,,74.5510025024414,5.875466823577881,4.222297668457031,0.8945115804672241,,,141985,run2
26,,80.25582122802734,6.337245941162109,4.790624618530273,0.8864392638206482,,,147446,run2
27,,93.0621109008789,6.614522457122803,4.572916030883789,0.8683185577392578,,,152907,run2
28,,81.57300567626953,6.229369163513184,4.447265625,0.8845755457878113,,,158368,run2
29,,84.75163269042969,6.227600574493408,4.30859375,0.8800777196884155,,,163829,run2
30,,87.59034729003906,6.362867832183838,4.337499618530273,0.8760610222816467,,,169290,run2
31,,79.13581848144531,5.992570400238037,3.9638671875,0.8880239725112915,,,174751,run2
32,,95.5716552734375,6.564234256744385,4.249387741088867,0.8647675514221191,,,180212,run2
33,,82.25215911865234,6.333049297332764,4.634765625,0.8836144208908081,,,185673,run2
34,,81.46613311767578,6.068664073944092,4.162811279296875,0.8847266435623169,,,191134,run2
35,,77.90884399414062,5.948333263397217,4.1953125,0.8897601962089539,,,196595,run2
36,,77.81329345703125,5.893580436706543,3.9697265625,0.889895498752594,,,202056,run2
37,,82.13680267333984,6.281951427459717,4.5302734375,0.8837776184082031,,,207517,run2
38,,76.52897644042969,5.913907527923584,3.982421875,0.8917126059532166,,,212978,run2
39,,81.18602752685547,6.231402397155762,4.3955078125,0.8851230144500732,,,218439,run2
40,,71.96859741210938,5.699033737182617,3.8271484375,0.8981656432151794,,,223900,run2
41,,90.16637420654297,6.514442443847656,4.564453125,0.8724160194396973,,,229361,run2
42,,72.53099060058594,5.846236705780029,4.035938262939453,0.8973698019981384,,,234822,run2
43,,72.35253143310547,5.835732460021973,4.0,0.897622287273407,,,240283,run2
44,,76.96002197265625,6.005352020263672,4.202831268310547,0.8911027312278748,,,245744,run2
45,,74.67024230957031,5.8855133056640625,4.1611328125,0.8943429589271545,,,251205,run2
46,,77.38894653320312,6.056398868560791,4.2890625,0.8904958963394165,,,256666,run2
47,,74.10730743408203,5.8408989906311035,4.197265625,0.8951393365859985,,,262127,run2
48,,75.43913269042969,5.935612678527832,4.1474609375,0.8932547569274902,,,267588,run2
49,,77.10099029541016,5.931388854980469,4.03125,0.8909032940864563,,,273049,run2
50,,86.82521057128906,6.459573268890381,4.673828125,0.8771436214447021,,,278510,run2
51,,80.50422668457031,6.277332305908203,4.681640625,0.8860877752304077,,,283971,run2
52,,72.80935668945312,5.845728874206543,4.033203125,0.8969758749008179,,,289432,run2
53,,75.10389709472656,5.75483512878418,3.87890625,0.8937292098999023,,,294893,run2
54,,74.8605728149414,5.982098579406738,4.307233810424805,0.894073486328125,,,300354,run2
55,,78.3617172241211,6.18176794052124,4.625,0.8891193270683289,,,305815,run2
56,,76.32511901855469,5.97982120513916,4.119140625,0.8920010924339294,,,311276,run2
57,,76.234619140625,5.998391628265381,4.181243896484375,0.8921291828155518,,,316737,run2
58,,73.99616241455078,5.718597888946533,3.7476558685302734,0.8952966928482056,,,322198,run2
59,,92.20751953125,6.721837043762207,4.9588212966918945,0.8695278167724609,,,327659,run2
60,,72.34394073486328,5.773459434509277,3.8390960693359375,0.8976344466209412,,,333120,run2
61,,73.35584259033203,5.825340270996094,3.9081478118896484,0.8962026834487915,,,338581,run2
62,,72.57198333740234,5.823751926422119,3.998750686645508,0.8973117470741272,,,344042,run2
63,,73.54805755615234,5.880960941314697,4.087375640869141,0.8959306478500366,,,349503,run2
64,,76.56526184082031,6.038687705993652,4.23234748840332,0.8916612863540649,,,354964,run2
65,,79.56867980957031,6.028350353240967,4.1171875,0.8874115943908691,,,360425,run2
66,,74.209716796875,5.88933801651001,4.24609375,0.8949944376945496,,,365886,run2
67,,76.84437561035156,5.967973709106445,4.0078125,0.8912664651870728,,,371347,run2
68,,71.8198471069336,5.8564252853393555,4.2617340087890625,0.8983760476112366,,,376808,run2
69,,78.13255310058594,6.0085530281066895,4.290863037109375,0.8894436955451965,,,382269,run2
70,,77.6034164428711,6.116418361663818,4.400913238525391,0.8901923298835754,,,387730,run2
71,,72.42474365234375,5.767012596130371,4.193359375,0.8975200653076172,,,393191,run2
72,,77.15253448486328,5.961219787597656,3.956117630004883,0.8908304572105408,,,398652,run2
73,,78.08527374267578,6.0756731033325195,4.273681640625,0.8895105123519897,,,404113,run2
74,,72.64413452148438,5.878149032592773,4.23828125,0.897209644317627,,,409574,run2
75,,76.48916625976562,6.067963123321533,4.5234375,0.8917689323425293,,,415035,run2
76,,71.83563995361328,5.782363414764404,4.02392578125,0.8983537554740906,,,420496,run2
77,,77.75485229492188,6.039961338043213,4.2734375,0.8899779915809631,,,425957,run2
78,,69.65980529785156,5.628345012664795,3.857309341430664,0.9014325141906738,,,431418,run2
79,,79.82513427734375,6.0305609703063965,4.1728515625,0.8870486617088318,,,436879,run2
80,,73.0534439086914,5.779879093170166,3.791015625,0.8966305255889893,,,442340,run2
81,,73.23968505859375,5.889405250549316,4.259765625,0.8963671326637268,,,447801,run2
82,,78.99032592773438,6.1073760986328125,4.353515625,0.8882299065589905,,,453262,run2
83,,77.11743927001953,6.077012538909912,4.206584930419922,0.8908800482749939,,,458723,run2
