trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae
1429,762,1.984584202319879e-05,9.922921011599395e-05,9.922921011599395e-05,13774.170470136,1.984584202319879e-05,1780668311.3718271,,,,,,,,,,,,,,
1429,763,1.984584202319879e-05,9.922921011599395e-05,9.922921011599395e-05,13776.472678636,1.984584202319879e-05,1780668313.673793,,,,,,,,,,,,,,
1429,764,,,,13778.775603223,,1780668315.9767869,25.0,0.08393493294715881,,,,,,,,,,,,
1439,765,1.9842514152461936e-05,9.921257076230967e-05,9.921257076230967e-05,13861.656138967,1.9842514152461936e-05,1780668398.8573217,,,,,,,,,,,,,,
1439,766,1.9842514152461936e-05,9.921257076230967e-05,9.921257076230967e-05,13863.958571218,1.9842514152461936e-05,1780668401.1597123,,,,,,,,,,,,,,
1439,767,1.9842514152461936e-05,9.921257076230967e-05,9.921257076230967e-05,13866.259053512,1.9842514152461936e-05,1780668403.4602618,,,,,,,,,,,,,,
1439,768,1.9842514152461936e-05,9.921257076230967e-05,9.921257076230967e-05,13868.561434434,1.9842514152461936e-05,1780668405.762645,,,,,,,,,,,,,,
1439,769,,,,13870.865242103,,1780668408.0663507,25.0,0.11562998592853546,,,,,,,,,,,,
1449,770,1.9839151029260286e-05,9.919575514630142e-05,9.919575514630142e-05,13953.744641056,1.9839151029260286e-05,1780668490.9459248,,,,,,,,,,,,,,
1449,771,1.9839151029260286e-05,9.919575514630142e-05,9.919575514630142e-05,13956.048816405,1.9839151029260286e-05,1780668493.249918,,,,,,,,,,,,,,
1449,772,1.9839151029260286e-05,9.919575514630142e-05,9.919575514630142e-05,13958.352600313,1.9839151029260286e-05,1780668495.5537708,,,,,,,,,,,,,,
1449,773,1.9839151029260286e-05,9.919575514630142e-05,9.919575514630142e-05,13960.655334049,1.9839151029260286e-05,1780668497.856461,,,,,,,,,,,,,,
1449,774,,,,13962.957525898,,1780668500.1586971,25.0,0.1079925149679184,,,,,,,,,,,,
1459,775,1.9835752665639374e-05,9.917876332819687e-05,9.917876332819687e-05,14045.832910824,1.9835752665639374e-05,1780668583.0340636,,,,,,,,,,,,,,
1459,776,1.9835752665639374e-05,9.917876332819687e-05,9.917876332819687e-05,14048.136767085,1.9835752665639374e-05,1780668585.3378963,,,,,,,,,,,,,,
1459,777,1.9835752665639374e-05,9.917876332819687e-05,9.917876332819687e-05,14050.438123221,1.9835752665639374e-05,1780668587.639296,,,,,,,,,,,,,,
1459,778,1.9835752665639374e-05,9.917876332819687e-05,9.917876332819687e-05,14052.739471313,1.9835752665639374e-05,1780668589.9406245,,,,,,,,,,,,,,
1459,779,,,,14055.043904111,,1780668592.2451496,25.0,0.11827582865953445,,,,,,,,,,,,
1469,780,1.9832319073770957e-05,9.916159536885477e-05,9.916159536885477e-05,14137.926812083,1.9832319073770957e-05,1780668675.1279063,,,,,,,,,,,,,,
1469,781,1.9832319073770957e-05,9.916159536885477e-05,9.916159536885477e-05,14140.229381501,1.9832319073770957e-05,1780668677.4305415,,,,,,,,,,,,,,
1469,782,1.9832319073770957e-05,9.916159536885477e-05,9.916159536885477e-05,14142.532713197,1.9832319073770957e-05,1780668679.733858,,,,,,,,,,,,,,
1469,783,1.9832319073770957e-05,9.916159536885477e-05,9.916159536885477e-05,14144.83505441,1.9832319073770957e-05,1780668682.0363233,,,,,,,,,,,,,,
1469,784,,,,14147.138046092,,1780668684.3391833,25.0,0.09280094504356384,,,,,,,,,,,,
1479,785,1.982885026595297e-05,9.914425132976483e-05,9.914425132976483e-05,14230.006216147,1.982885026595297e-05,1780668767.207358,,,,,,,,,,,,,,
1479,786,1.982885026595297e-05,9.914425132976483e-05,9.914425132976483e-05,14232.309207426,1.982885026595297e-05,1780668769.5105107,,,,,,,,,,,,,,
1479,787,1.982885026595297e-05,9.914425132976483e-05,9.914425132976483e-05,14234.608931754,1.982885026595297e-05,1780668771.8102531,,,,,,,,,,,,,,
1479,788,1.982885026595297e-05,9.914425132976483e-05,9.914425132976483e-05,14236.909450638,1.982885026595297e-05,1780668774.1107447,,,,,,,,,,,,,,
1479,789,,,,14239.209558763,,1780668776.4109159,25.0,0.09885666519403458,,,,,,,,,,,,
1481,790,,,,14281.291219866,,1780668818.4923868,25.0,,0.1171647384762764,12.864749908447266,0.0,0.1171647384762764,19.26103401184082,0.029942691326141357,,,,,,
1481,791,,,,14281.294758875,,1780668818.49611,25.0,,,,,,,,0.0,0.10822780430316925,0.10822780430316925,17.95443344116211,0.21735554933547974,13.5625
1489,792,1.982534625460947e-05,9.912673127304735e-05,9.912673127304735e-05,14346.078902603,1.982534625460947e-05,1780668883.279976,,,,,,,,,,,,,,
1489,793,1.982534625460947e-05,9.912673127304735e-05,9.912673127304735e-05,14348.378842835,1.982534625460947e-05,1780668885.580006,,,,,,,,,,,,,,
1489,794,1.982534625460947e-05,9.912673127304735e-05,9.912673127304735e-05,14350.679936022,1.982534625460947e-05,1780668887.8810303,,,,,,,,,,,,,,
1489,795,1.982534625460947e-05,9.912673127304735e-05,9.912673127304735e-05,14352.984296739,1.982534625460947e-05,1780668890.1856487,,,,,,,,,,,,,,
1489,796,,,,14355.286491253,,1780668892.487646,26.0,0.14221630990505219,,,,,,,,,,,,
1499,797,1.9821807052290616e-05,9.910903526145308e-05,9.910903526145308e-05,14438.158905677,1.9821807052290616e-05,1780668975.3600464,,,,,,,,,,,,,,
1499,798,1.9821807052290616e-05,9.910903526145308e-05,9.910903526145308e-05,14440.461426742,1.9821807052290616e-05,1780668977.6626148,,,,,,,,,,,,,,
1499,799,1.9821807052290616e-05,9.910903526145308e-05,9.910903526145308e-05,14442.763256566,1.9821807052290616e-05,1780668979.9643922,,,,,,,,,,,,,,
1499,800,1.9821807052290616e-05,9.910903526145308e-05,9.910903526145308e-05,14445.064999127,1.9821807052290616e-05,1780668982.2661858,,,,,,,,,,,,,,
1499,801,,,,14447.369298558,,1780668984.570455,26.0,0.10574156790971756,,,,,,,,,,,,
1509,802,1.98182326716726e-05,9.909116335836299e-05,9.909116335836299e-05,14530.250831011,1.98182326716726e-05,1780669067.4520144,,,,,,,,,,,,,,
1509,803,1.98182326716726e-05,9.909116335836299e-05,9.909116335836299e-05,14532.553630609,1.98182326716726e-05,1780669069.7548404,,,,,,,,,,,,,,
1509,804,1.98182326716726e-05,9.909116335836299e-05,9.909116335836299e-05,14534.855410211,1.98182326716726e-05,1780669072.056709,,,,,,,,,,,,,,
1509,805,1.98182326716726e-05,9.909116335836299e-05,9.909116335836299e-05,14537.156753345,1.98182326716726e-05,1780669074.3579495,,,,,,,,,,,,,,
1509,806,,,,14539.459806393,,1780669076.6610315,26.0,0.09848872572183609,,,,,,,,,,,,
1519,807,1.9814623125557606e-05,9.907311562778803e-05,9.907311562778803e-05,14622.338077635,1.9814623125557606e-05,1780669159.5392416,,,,,,,,,,,,,,
1519,808,1.9814623125557606e-05,9.907311562778803e-05,9.907311562778803e-05,14624.63643286,1.9814623125557606e-05,1780669161.837748,,,,,,,,,,,,,,
1519,809,1.9814623125557606e-05,9.907311562778803e-05,9.907311562778803e-05,14626.94035038,1.9814623125557606e-05,1780669164.1415737,,,,,,,,,,,,,,
1519,810,1.9814623125557606e-05,9.907311562778803e-05,9.907311562778803e-05,14629.240189948,1.9814623125557606e-05,1780669166.4414647,,,,,,,,,,,,,,
1519,811,,,,14631.545181755,,1780669168.7463923,26.0,0.10905790328979492,,,,,,,,,,,,
1529,812,1.981097842687378e-05,9.905489213436889e-05,9.905489213436889e-05,14714.408229906,1.981097842687378e-05,1780669251.609557,,,,,,,,,,,,,,
1529,813,1.981097842687378e-05,9.905489213436889e-05,9.905489213436889e-05,14716.70720856,1.981097842687378e-05,1780669253.908458,,,,,,,,,,,,,,
1529,814,1.981097842687378e-05,9.905489213436889e-05,9.905489213436889e-05,14719.009979714,1.981097842687378e-05,1780669256.211238,,,,,,,,,,,,,,
1529,815,1.981097842687378e-05,9.905489213436889e-05,9.905489213436889e-05,14721.311520855,1.981097842687378e-05,1780669258.5127158,,,,,,,,,,,,,,
1529,816,,,,14723.614072587,,1780669260.815425,26.0,0.09866786003112793,,,,,,,,,,,,
1538,817,,,,14830.033921369,,1780669367.2350261,26.0,,0.10407862812280655,12.59375,0.0,0.10407862812280655,17.338592529296875,0.2342206835746765,,,,,,
1538,818,,,,14830.293298511,,1780669367.4944372,26.0,,,,,,,,0.0,0.10840906202793121,0.10840906202793121,17.98574447631836,0.2265811562538147,13.72549819946289
1539,819,1.9807298588675156e-05,9.903649294337578e-05,9.903649294337578e-05,14830.64937027,1.9807298588675156e-05,1780669367.850065,,,,,,,,,,,,,,
1539,820,1.9807298588675156e-05,9.903649294337578e-05,9.903649294337578e-05,14832.959708252,1.9807298588675156e-05,1780669370.1608238,,,,,,,,,,,,,,
1539,821,1.9807298588675156e-05,9.903649294337578e-05,9.903649294337578e-05,14835.259470306,1.9807298588675156e-05,1780669372.4606874,,,,,,,,,,,,,,
1539,822,1.9807298588675156e-05,9.903649294337578e-05,9.903649294337578e-05,14837.561316678,1.9807298588675156e-05,1780669374.7624876,,,,,,,,,,,,,,
1539,823,,,,14839.864374303,,1780669377.0655785,27.0,0.10253581404685974,,,,,,,,,,,,
1549,824,1.980358362414165e-05,9.901791812070825e-05,9.901791812070825e-05,14922.729147903,1.980358362414165e-05,1780669459.9302692,,,,,,,,,,,,,,
1549,825,1.980358362414165e-05,9.901791812070825e-05,9.901791812070825e-05,14925.031699662,1.980358362414165e-05,1780669462.23294,,,,,,,,,,,,,,
1549,826,1.980358362414165e-05,9.901791812070825e-05,9.901791812070825e-05,14927.333527559,1.980358362414165e-05,1780669464.5346959,,,,,,,,,,,,,,
1549,827,1.980358362414165e-05,9.901791812070825e-05,9.901791812070825e-05,14929.636805289,1.980358362414165e-05,1780669466.8380146,,,,,,,,,,,,,,
1549,828,,,,14931.939482804,,1780669469.1406913,27.0,0.09835603833198547,,,,,,,,,,,,
1559,829,1.979983354657896e-05,9.89991677328948e-05,9.89991677328948e-05,15014.804569452,1.979983354657896e-05,1780669552.0058398,,,,,,,,,,,,,,
1559,830,1.979983354657896e-05,9.89991677328948e-05,9.89991677328948e-05,15017.106688338,1.979983354657896e-05,1780669554.3078823,,,,,,,,,,,,,,
1559,831,1.979983354657896e-05,9.89991677328948e-05,9.89991677328948e-05,15019.408727566,1.979983354657896e-05,1780669556.6099417,,,,,,,,,,,,,,
1559,832,1.979983354657896e-05,9.89991677328948e-05,9.89991677328948e-05,15021.708374211,1.979983354657896e-05,1780669558.9095526,,,,,,,,,,,,,,
1559,833,,,,15024.009812172,,1780669561.211104,27.0,0.12986743450164795,,,,,,,,,,,,
1569,834,1.9796048369418566e-05,9.898024184709283e-05,9.898024184709283e-05,15106.878484048,1.9796048369418566e-05,1780669644.0796826,,,,,,,,,,,,,,
1569,835,1.9796048369418566e-05,9.898024184709283e-05,9.898024184709283e-05,15109.184060939,1.9796048369418566e-05,1780669646.3854005,,,,,,,,,,,,,,
1569,836,1.9796048369418566e-05,9.898024184709283e-05,9.898024184709283e-05,15111.488700097,1.9796048369418566e-05,1780669648.6898844,,,,,,,,,,,,,,
1569,837,1.9796048369418566e-05,9.898024184709283e-05,9.898024184709283e-05,15113.789063034,1.9796048369418566e-05,1780669650.9904077,,,,,,,,,,,,,,
1569,838,,,,15116.0926191,,1780669653.2937295,27.0,0.10936947911977768,,,,,,,,,,,,
1579,839,1.979222810621766e-05,9.896114053108829e-05,9.896114053108829e-05,15198.971043851,1.979222810621766e-05,1780669736.1723466,,,,,,,,,,,,,,
1579,840,1.979222810621766e-05,9.896114053108829e-05,9.896114053108829e-05,15201.274289656,1.979222810621766e-05,1780669738.4754522,,,,,,,,,,,,,,
1579,841,1.979222810621766e-05,9.896114053108829e-05,9.896114053108829e-05,15203.576083945,1.979222810621766e-05,1780669740.777351,,,,,,,,,,,,,,
1579,842,1.979222810621766e-05,9.896114053108829e-05,9.896114053108829e-05,15205.880341081,1.979222810621766e-05,1780669743.0814755,,,,,,,,,,,,,,
1579,843,,,,15208.183837471,,1780669745.384923,27.0,0.10957921296358109,,,,,,,,,,,,
1589,844,1.9788372770659092e-05,9.894186385329546e-05,9.894186385329546e-05,15291.059710634,1.9788372770659092e-05,1780669828.2608533,,,,,,,,,,,,,,
1589,845,1.9788372770659092e-05,9.894186385329546e-05,9.894186385329546e-05,15293.36249474,1.9788372770659092e-05,1780669830.563858,,,,,,,,,,,,,,
1589,846,1.9788372770659092e-05,9.894186385329546e-05,9.894186385329546e-05,15295.666087683,1.9788372770659092e-05,1780669832.8672543,,,,,,,,,,,,,,
1589,847,1.9788372770659092e-05,9.894186385329546e-05,9.894186385329546e-05,15297.96794435,1.9788372770659092e-05,1780669835.169007,,,,,,,,,,,,,,
1589,848,,,,15300.271827709,,1780669837.4729896,27.0,0.10202519595623016,,,,,,,,,,,,
1595,849,,,,15379.131307397,,1780669916.3325636,27.0,,0.1011814996600151,13.036788940429688,0.0,0.1011814996600151,16.899898529052734,0.2894226312637329,,,,,,
1595,850,,,,15379.468019037,,1780669916.6691723,27.0,,,,,,,,0.0,0.1070936992764473,0.1070936992764473,17.77692222595215,0.23538225889205933,13.5625
1599,851,1.9784482376551337e-05,9.892241188275669e-05,9.892241188275669e-05,15407.498152604,1.9784482376551337e-05,1780669944.6993034,,,,,,,,,,,,,,
1599,852,1.9784482376551337e-05,9.892241188275669e-05,9.892241188275669e-05,15409.802317336,1.9784482376551337e-05,1780669947.0035334,,,,,,,,,,,,,,
1599,853,1.9784482376551337e-05,9.892241188275669e-05,9.892241188275669e-05,15412.104399451,1.9784482376551337e-05,1780669949.3055663,,,,,,,,,,,,,,
1599,854,1.9784482376551337e-05,9.892241188275669e-05,9.892241188275669e-05,15414.410172794,1.9784482376551337e-05,1780669951.6113343,,,,,,,,,,,,,,
1599,855,,,,15416.71155952,,1780669953.9128044,28.0,0.15307387709617615,,,,,,,,,,,,
1609,856,1.9780556937828433e-05,9.890278468914216e-05,9.890278468914216e-05,15499.609886149,1.9780556937828433e-05,1780670036.8111665,,,,,,,,,,,,,,
1609,857,1.9780556937828433e-05,9.890278468914216e-05,9.890278468914216e-05,15501.912334644,1.9780556937828433e-05,1780670039.1134412,,,,,,,,,,,,,,
1609,858,1.9780556937828433e-05,9.890278468914216e-05,9.890278468914216e-05,15504.216336709,1.9780556937828433e-05,1780670041.4176252,,,,,,,,,,,,,,
1609,859,1.9780556937828433e-05,9.890278468914216e-05,9.890278468914216e-05,15506.518688036,1.9780556937828433e-05,1780670043.7198172,,,,,,,,,,,,,,
1609,860,,,,15508.822622366,,1780670046.0237923,28.0,0.12642395496368408,,,,,,,,,,,,
1619,861,1.9776596468549938e-05,9.888298234274969e-05,9.888298234274969e-05,15591.717445115,1.9776596468549938e-05,1780670128.9186695,,,,,,,,,,,,,,
1619,862,1.9776596468549938e-05,9.888298234274969e-05,9.888298234274969e-05,15594.01994851,1.9776596468549938e-05,1780670131.221163,,,,,,,,,,,,,,
1619,863,1.9776596468549938e-05,9.888298234274969e-05,9.888298234274969e-05,15596.325519994,1.9776596468549938e-05,1780670133.5266259,,,,,,,,,,,,,,
1619,864,1.9776596468549938e-05,9.888298234274969e-05,9.888298234274969e-05,15598.62900804,1.9776596468549938e-05,1780670135.8302393,,,,,,,,,,,,,,
1619,865,,,,15600.932909118,,1780670138.1342049,28.0,0.12488161027431488,,,,,,,,,,,,
1629,866,1.9772600982900875e-05,9.886300491450437e-05,9.886300491450437e-05,15683.833950723,1.9772600982900875e-05,1780670221.0352342,,,,,,,,,,,,,,
1629,867,1.9772600982900875e-05,9.886300491450437e-05,9.886300491450437e-05,15686.138244448,1.9772600982900875e-05,1780670223.3393595,,,,,,,,,,,,,,
1629,868,1.9772600982900875e-05,9.886300491450437e-05,9.886300491450437e-05,15688.430083329,1.9772600982900875e-05,1780670225.6312108,,,,,,,,,,,,,,
1629,869,1.9772600982900875e-05,9.886300491450437e-05,9.886300491450437e-05,15690.719228022,1.9772600982900875e-05,1780670227.920497,,,,,,,,,,,,,,
1629,870,,,,15693.007098275,,1780670230.2085245,28.0,0.09565313160419464,,,,,,,,,,,,
1639,871,1.9768570495191687e-05,9.884285247595844e-05,9.884285247595844e-05,15775.371964292,1.9768570495191687e-05,1780670312.573067,,,,,,,,,,,,,,
1639,872,1.9768570495191687e-05,9.884285247595844e-05,9.884285247595844e-05,15777.659486058,1.9768570495191687e-05,1780670314.8606489,,,,,,,,,,,,,,
1639,873,1.9768570495191687e-05,9.884285247595844e-05,9.884285247595844e-05,15779.948610026,1.9768570495191687e-05,1780670317.1498148,,,,,,,,,,,,,,
1639,874,1.9768570495191687e-05,9.884285247595844e-05,9.884285247595844e-05,15782.237591278,1.9768570495191687e-05,1780670319.4387844,,,,,,,,,,,,,,
1639,875,,,,15784.524876806,,1780670321.7262032,28.0,0.09683601558208466,,,,,,,,,,,,
1649,876,1.9764505019858183e-05,9.882252509929091e-05,9.882252509929091e-05,15866.890286322,1.9764505019858183e-05,1780670404.0914412,,,,,,,,,,,,,,
1649,877,1.9764505019858183e-05,9.882252509929091e-05,9.882252509929091e-05,15869.176128094,1.9764505019858183e-05,1780670406.3773706,,,,,,,,,,,,,,
1649,878,1.9764505019858183e-05,9.882252509929091e-05,9.882252509929091e-05,15871.464182728,1.9764505019858183e-05,1780670408.6654599,,,,,,,,,,,,,,
1649,879,1.9764505019858183e-05,9.882252509929091e-05,9.882252509929091e-05,15873.752314507,1.9764505019858183e-05,1780670410.9536965,,,,,,,,,,,,,,
1649,880,,,,15876.039012056,,1780670413.2402751,28.0,0.1467723548412323,,,,,,,,,,,,
1652,881,,,,15927.17144286,,1780670464.3725786,28.0,,0.10289616137742996,12.801185607910156,0.0,0.10289616137742996,17.160966873168945,0.24941253662109375,,,,,,
1652,882,,,,15927.435136862,,1780670464.636385,28.0,,,,,,,,0.0,0.10696336627006531,0.10696336627006531,17.775571823120117,0.23682403564453125,13.4375
1659,883,1.9760404571461477e-05,9.880202285730738e-05,9.880202285730738e-05,15983.023400476,1.9760404571461477e-05,1780670520.2247562,,,,,,,,,,,,,,
1659,884,1.9760404571461477e-05,9.880202285730738e-05,9.880202285730738e-05,15985.326133002,1.9760404571461477e-05,1780670522.527317,,,,,,,,,,,,,,
1659,885,1.9760404571461477e-05,9.880202285730738e-05,9.880202285730738e-05,15987.628058893,1.9760404571461477e-05,1780670524.8292785,,,,,,,,,,,,,,
1659,886,1.9760404571461477e-05,9.880202285730738e-05,9.880202285730738e-05,15989.931540145,1.9760404571461477e-05,1780670527.132737,,,,,,,,,,,,,,
1659,887,,,,15992.234484228,,1780670529.4357107,29.0,0.08479726314544678,,,,,,,,,,,,
1669,888,1.975626916468795e-05,9.878134582343974e-05,9.878134582343974e-05,16075.137046096,1.975626916468795e-05,1780670612.3382661,,,,,,,,,,,,,,
1669,889,1.975626916468795e-05,9.878134582343974e-05,9.878134582343974e-05,16077.437869725,1.975626916468795e-05,1780670614.6389432,,,,,,,,,,,,,,
1669,890,1.975626916468795e-05,9.878134582343974e-05,9.878134582343974e-05,16079.739612557,1.975626916468795e-05,1780670616.9408112,,,,,,,,,,,,,,
1669,891,1.975626916468795e-05,9.878134582343974e-05,9.878134582343974e-05,16082.044601386,1.975626916468795e-05,1780670619.245798,,,,,,,,,,,,,,
1669,892,,,,16084.347839869,,1780670621.5491703,29.0,0.12725213170051575,,,,,,,,,,,,
1679,893,1.9752098814349193e-05,9.876049407174595e-05,9.876049407174595e-05,16167.228881321,1.9752098814349193e-05,1780670704.4300745,,,,,,,,,,,,,,
1679,894,1.9752098814349193e-05,9.876049407174595e-05,9.876049407174595e-05,16169.532984575,1.9752098814349193e-05,1780670706.734163,,,,,,,,,,,,,,
1679,895,1.9752098814349193e-05,9.876049407174595e-05,9.876049407174595e-05,16171.8351688,1.9752098814349193e-05,1780670709.0364094,,,,,,,,,,,,,,
1679,896,1.9752098814349193e-05,9.876049407174595e-05,9.876049407174595e-05,16174.137315807,1.9752098814349193e-05,1780670711.3386858,,,,,,,,,,,,,,
1679,897,,,,16176.440195417,,1780670713.6413863,29.0,0.14430096745491028,,,,,,,,,,,,
1689,898,1.9747893535381952e-05,9.873946767690976e-05,9.873946767690976e-05,16259.315589965,1.9747893535381952e-05,1780670796.5167987,,,,,,,,,,,,,,
1689,899,1.9747893535381952e-05,9.873946767690976e-05,9.873946767690976e-05,16261.618109213,1.9747893535381952e-05,1780670798.819369,,,,,,,,,,,,,,
1689,900,1.9747893535381952e-05,9.873946767690976e-05,9.873946767690976e-05,16263.919695244,1.9747893535381952e-05,1780670801.1209445,,,,,,,,,,,,,,
1689,901,1.9747893535381952e-05,9.873946767690976e-05,9.873946767690976e-05,16266.218868041,1.9747893535381952e-05,1780670803.4200764,,,,,,,,,,,,,,
1689,902,,,,16268.522207292,,1780670805.7234046,29.0,0.10557574778795242,,,,,,,,,,,,
1699,903,1.9743653342848078e-05,9.871826671424039e-05,9.871826671424039e-05,16351.399863593,1.9743653342848078e-05,1780670888.6010275,,,,,,,,,,,,,,
1699,904,1.9743653342848078e-05,9.871826671424039e-05,9.871826671424039e-05,16353.705303176,1.9743653342848078e-05,1780670890.9066055,,,,,,,,,,,,,,
1699,905,1.9743653342848078e-05,9.871826671424039e-05,9.871826671424039e-05,16356.006836867,1.9743653342848078e-05,1780670893.207958,,,,,,,,,,,,,,
1699,906,1.9743653342848078e-05,9.871826671424039e-05,9.871826671424039e-05,16358.308943019,1.9743653342848078e-05,1780670895.51006,,,,,,,,,,,,,,
1699,907,,,,16360.61229702,,1780670897.8134317,29.0,0.08899816125631332,,,,,,,,,,,,
1709,908,1.973937825193446e-05,9.86968912596723e-05,9.86968912596723e-05,16443.493413734,1.973937825193446e-05,1780670980.694769,,,,,,,,,,,,,,
1709,909,1.973937825193446e-05,9.86968912596723e-05,9.86968912596723e-05,16445.793593296,1.973937825193446e-05,1780670982.9947786,,,,,,,,,,,,,,
1709,910,1.973937825193446e-05,9.86968912596723e-05,9.86968912596723e-05,16448.094623137,1.973937825193446e-05,1780670985.295795,,,,,,,,,,,,,,
1709,911,1.973937825193446e-05,9.86968912596723e-05,9.86968912596723e-05,16450.398500626,1.973937825193446e-05,1780670987.5997322,,,,,,,,,,,,,,
1709,912,,,,16451.986096039,,1780670989.1873066,29.0,0.12240559607744217,,,,,,,,,,,,
1709,913,,,,16476.314064305,,1780671013.5152042,29.0,,0.1069650799036026,11.9375,0.0,0.1069650799036026,17.726192474365234,0.17203360795974731,,,,,,
1709,914,,,,16476.595661349,,1780671013.796804,29.0,,,,,,,,0.0,0.10573484748601913,0.10573484748601913,17.576799392700195,0.246878981590271,13.125
1719,915,1.973506827795299e-05,9.867534138976495e-05,9.867534138976495e-05,16559.790100042,1.973506827795299e-05,1780671096.9911788,,,,,,,,,,,,,,
1719,916,1.973506827795299e-05,9.867534138976495e-05,9.867534138976495e-05,16562.092040409,1.973506827795299e-05,1780671099.2932065,,,,,,,,,,,,,,
1719,917,1.973506827795299e-05,9.867534138976495e-05,9.867534138976495e-05,16564.394587068,1.973506827795299e-05,1780671101.59596,,,,,,,,,,,,,,
1719,918,1.973506827795299e-05,9.867534138976495e-05,9.867534138976495e-05,16566.69622586,1.973506827795299e-05,1780671103.8974152,,,,,,,,,,,,,,
1719,919,,,,16568.998624676,,1780671106.199864,30.0,0.13467304408550262,,,,,,,,,,,,
1729,920,1.9730723436340505e-05,9.865361718170252e-05,9.865361718170252e-05,16651.87534636,1.9730723436340505e-05,1780671189.0765324,,,,,,,,,,,,,,
1729,921,1.9730723436340505e-05,9.865361718170252e-05,9.865361718170252e-05,16654.175484361,1.9730723436340505e-05,1780671191.3767831,,,,,,,,,,,,,,
1729,922,1.9730723436340505e-05,9.865361718170252e-05,9.865361718170252e-05,16656.480026173,1.9730723436340505e-05,1780671193.6812885,,,,,,,,,,,,,,
1729,923,1.9730723436340505e-05,9.865361718170252e-05,9.865361718170252e-05,16658.784830189,1.9730723436340505e-05,1780671195.9859962,,,,,,,,,,,,,,
1729,924,,,,16661.087630618,,1780671198.288849,30.0,0.13505908846855164,,,,,,,,,,,,
1739,925,1.9726343742658707e-05,9.863171871329354e-05,9.863171871329354e-05,16743.970492018,1.9726343742658707e-05,1780671281.1717663,,,,,,,,,,,,,,
1739,926,1.9726343742658707e-05,9.863171871329354e-05,9.863171871329354e-05,16746.271918943,1.9726343742658707e-05,1780671283.4730847,,,,,,,,,,,,,,
1739,927,1.9726343742658707e-05,9.863171871329354e-05,9.863171871329354e-05,16748.573993212,1.9726343742658707e-05,1780671285.7751083,,,,,,,,,,,,,,
1739,928,1.9726343742658707e-05,9.863171871329354e-05,9.863171871329354e-05,16750.87768122,1.9726343742658707e-05,1780671288.0788448,,,,,,,,,,,,,,
1739,929,,,,16753.179302105,,1780671290.38062,30.0,0.0990321934223175,,,,,,,,,,,,
1749,930,1.972192921259414e-05,9.860964606297069e-05,9.860964606297069e-05,16836.058614911,1.972192921259414e-05,1780671373.2597518,,,,,,,,,,,,,,
1749,931,1.972192921259414e-05,9.860964606297069e-05,9.860964606297069e-05,16838.362149672,1.972192921259414e-05,1780671375.5632446,,,,,,,,,,,,,,
1749,932,1.972192921259414e-05,9.860964606297069e-05,9.860964606297069e-05,16840.660666988,1.972192921259414e-05,1780671377.8618832,,,,,,,,,,,,,,
1749,933,1.972192921259414e-05,9.860964606297069e-05,9.860964606297069e-05,16842.965155544,1.972192921259414e-05,1780671380.1663327,,,,,,,,,,,,,,
1749,934,,,,16845.270248079,,1780671382.4715288,30.0,0.10851635038852692,,,,,,,,,,,,
1759,935,1.9717479861958116e-05,9.858739930979058e-05,9.858739930979058e-05,16928.146229712,1.9717479861958116e-05,1780671465.3472989,,,,,,,,,,,,,,
1759,936,1.9717479861958116e-05,9.858739930979058e-05,9.858739930979058e-05,16930.449449693,1.9717479861958116e-05,1780671467.6505306,,,,,,,,,,,,,,
1759,937,1.9717479861958116e-05,9.858739930979058e-05,9.858739930979058e-05,16932.752068017,1.9717479861958116e-05,1780671469.9530947,,,,,,,,,,,,,,
1759,938,1.9717479861958116e-05,9.858739930979058e-05,9.858739930979058e-05,16935.055163209,1.9717479861958116e-05,1780671472.2564867,,,,,,,,,,,,,,
1759,939,,,,16937.358379593,,1780671474.5595155,30.0,0.09094265103340149,,,,,,,,,,,,
1766,940,,,,17025.432245524,,1780671562.6335,30.0,,0.11198006570339203,12.875,0.0,0.11198006570339203,18.485509872436523,0.15455710887908936,,,,,,
1766,941,,,,17025.435820617,,1780671562.6371963,30.0,,,,,,,,0.0,0.10669364035129547,0.10669364035129547,17.724853515625,0.2380397915840149,13.385501861572266
1769,942,1.9712995706686664e-05,9.856497853343332e-05,9.856497853343332e-05,17044.194453604,1.9712995706686664e-05,1780671581.3957098,,,,,,,,,,,,,,
1769,943,1.9712995706686664e-05,9.856497853343332e-05,9.856497853343332e-05,17046.500881895,1.9712995706686664e-05,1780671583.7020898,,,,,,,,,,,,,,
1769,944,1.9712995706686664e-05,9.856497853343332e-05,9.856497853343332e-05,17048.803941713,1.9712995706686664e-05,1780671586.0051525,,,,,,,,,,,,,,
1769,945,1.9712995706686664e-05,9.856497853343332e-05,9.856497853343332e-05,17051.104146843,1.9712995706686664e-05,1780671588.3052957,,,,,,,,,,,,,,
1769,946,,,,17053.406092723,,1780671590.6074696,31.0,0.12282484769821167,,,,,,,,,,,,
1779,947,1.9708476762840468e-05,9.854238381420234e-05,9.854238381420234e-05,17136.299452815,1.9708476762840468e-05,1780671673.5006204,,,,,,,,,,,,,,
