trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae,test/mae,test/loss,test/r2,test/recon_loss,test/medae,test/age_loss
5109,2709,7.438871813608299e-06,3.719435906804149e-05,3.719435906804149e-05,45656.14765893,7.438871813608299e-06,1778646451.8182378,,,,,,,,,,,,,,,,,,,,
5109,2710,,,,45658.435015776,,1778646454.1056073,86.0,0.09683757275342941,,,,,,,,,,,,,,,,,,
5119,2711,7.403577227247252e-06,3.7017886136236256e-05,3.7017886136236256e-05,45740.739977135,7.403577227247252e-06,1778646536.4105556,,,,,,,,,,,,,,,,,,,,
5119,2712,7.403577227247252e-06,3.7017886136236256e-05,3.7017886136236256e-05,45743.02640803,7.403577227247252e-06,1778646538.6969368,,,,,,,,,,,,,,,,,,,,
5119,2713,7.403577227247252e-06,3.7017886136236256e-05,3.7017886136236256e-05,45745.311944829,7.403577227247252e-06,1778646540.9826348,,,,,,,,,,,,,,,,,,,,
5119,2714,7.403577227247252e-06,3.7017886136236256e-05,3.7017886136236256e-05,45747.599854847,7.403577227247252e-06,1778646543.2704031,,,,,,,,,,,,,,,,,,,,
5119,2715,,,,45749.885743332,,1778646545.556295,86.0,0.042757757008075714,,,,,,,,,,,,,,,,,,
5129,2716,7.368317288854199e-06,3.6841586444270995e-05,3.6841586444270995e-05,45832.188268,7.368317288854199e-06,1778646627.8588274,,,,,,,,,,,,,,,,,,,,
5129,2717,7.368317288854199e-06,3.6841586444270995e-05,3.6841586444270995e-05,45834.475693893,7.368317288854199e-06,1778646630.1462455,,,,,,,,,,,,,,,,,,,,
5129,2718,7.368317288854199e-06,3.6841586444270995e-05,3.6841586444270995e-05,45836.7634821,7.368317288854199e-06,1778646632.4340725,,,,,,,,,,,,,,,,,,,,
5129,2719,7.368317288854199e-06,3.6841586444270995e-05,3.6841586444270995e-05,45839.047353922,7.368317288854199e-06,1778646634.718091,,,,,,,,,,,,,,,,,,,,
5129,2720,,,,45841.331549359,,1778646637.0022912,86.0,0.08557073026895523,,,,,,,,,,,,,,,,,,
5132,2721,,,,45888.859038355,,1778646684.5295422,86.0,,0.14528614282608032,5.03125,0.0,0.14528614282608032,7.166343688964844,0.854564368724823,,,,,,,,,,,,
5132,2722,,,,45888.862311741,,1778646684.533141,86.0,,,,,,,,0.0,0.09329625219106674,0.09329625219106674,5.846341609954834,0.9067032337188721,4.28125,,,,,,
5139,2723,7.333092468955448e-06,3.666546234477723e-05,3.666546234477723e-05,45944.072763266,7.333092468955448e-06,1778646739.7433448,,,,,,,,,,,,,,,,,,,,
5139,2724,7.333092468955448e-06,3.666546234477723e-05,3.666546234477723e-05,45946.359851582,7.333092468955448e-06,1778646742.0304277,,,,,,,,,,,,,,,,,,,,
5139,2725,7.333092468955448e-06,3.666546234477723e-05,3.666546234477723e-05,45948.646036247,7.333092468955448e-06,1778646744.3166916,,,,,,,,,,,,,,,,,,,,
5139,2726,7.333092468955448e-06,3.666546234477723e-05,3.666546234477723e-05,45950.93267944,7.333092468955448e-06,1778646746.603261,,,,,,,,,,,,,,,,,,,,
5139,2727,,,,45953.220871534,,1778646748.8910306,87.0,0.09685851633548737,,,,,,,,,,,,,,,,,,
5149,2728,7.297903237608666e-06,3.648951618804333e-05,3.648951618804333e-05,46035.530201177,7.297903237608666e-06,1778646831.200544,,,,,,,,,,,,,,,,,,,,
5149,2729,7.297903237608666e-06,3.648951618804333e-05,3.648951618804333e-05,46037.819084537,7.297903237608666e-06,1778646833.489687,,,,,,,,,,,,,,,,,,,,
5149,2730,7.297903237608666e-06,3.648951618804333e-05,3.648951618804333e-05,46040.104154206,7.297903237608666e-06,1778646835.7747984,,,,,,,,,,,,,,,,,,,,
5149,2731,7.297903237608666e-06,3.648951618804333e-05,3.648951618804333e-05,46042.390301396,7.297903237608666e-06,1778646838.0609336,,,,,,,,,,,,,,,,,,,,
5149,2732,,,,46044.676140131,,1778646840.3467705,87.0,0.07666835933923721,,,,,,,,,,,,,,,,,,
5159,2733,7.262750064396604e-06,3.631375032198302e-05,3.631375032198302e-05,46126.981254272,7.262750064396604e-06,1778646922.651954,,,,,,,,,,,,,,,,,,,,
5159,2734,7.262750064396604e-06,3.631375032198302e-05,3.631375032198302e-05,46129.265637304,7.262750064396604e-06,1778646924.9363213,,,,,,,,,,,,,,,,,,,,
5159,2735,7.262750064396604e-06,3.631375032198302e-05,3.631375032198302e-05,46131.552295267,7.262750064396604e-06,1778646927.223027,,,,,,,,,,,,,,,,,,,,
5159,2736,7.262750064396604e-06,3.631375032198302e-05,3.631375032198302e-05,46133.840258434,7.262750064396604e-06,1778646929.5109673,,,,,,,,,,,,,,,,,,,,
5159,2737,,,,46136.127635267,,1778646931.7983508,87.0,0.09179353713989258,,,,,,,,,,,,,,,,,,
5169,2738,7.227633418420843e-06,3.613816709210422e-05,3.613816709210422e-05,46218.436585141,7.227633418420843e-06,1778647014.1073422,,,,,,,,,,,,,,,,,,,,
5169,2739,7.227633418420843e-06,3.613816709210422e-05,3.613816709210422e-05,46220.724389266,7.227633418420843e-06,1778647016.3948853,,,,,,,,,,,,,,,,,,,,
5169,2740,7.227633418420843e-06,3.613816709210422e-05,3.613816709210422e-05,46223.013067174,7.227633418420843e-06,1778647018.6836023,,,,,,,,,,,,,,,,,,,,
5169,2741,7.227633418420843e-06,3.613816709210422e-05,3.613816709210422e-05,46225.298272676,7.227633418420843e-06,1778647020.968978,,,,,,,,,,,,,,,,,,,,
5169,2742,,,,46227.583874283,,1778647023.2546341,87.0,0.07534894347190857,,,,,,,,,,,,,,,,,,
5179,2743,7.192553768295526e-06,3.596276884147763e-05,3.596276884147763e-05,46309.897679268,7.192553768295526e-06,1778647105.5682547,,,,,,,,,,,,,,,,,,,,
5179,2744,7.192553768295526e-06,3.596276884147763e-05,3.596276884147763e-05,46312.183748898,7.192553768295526e-06,1778647107.8542542,,,,,,,,,,,,,,,,,,,,
5179,2745,7.192553768295526e-06,3.596276884147763e-05,3.596276884147763e-05,46314.470186241,7.192553768295526e-06,1778647110.1408293,,,,,,,,,,,,,,,,,,,,
5179,2746,7.192553768295526e-06,3.596276884147763e-05,3.596276884147763e-05,46316.755197266,7.192553768295526e-06,1778647112.425823,,,,,,,,,,,,,,,,,,,,
5179,2747,,,,46319.042036762,,1778647114.7126646,87.0,0.03265192359685898,,,,,,,,,,,,,,,,,,
5189,2748,7.157511582141104e-06,3.5787557910705524e-05,3.5787557910705524e-05,46401.347210968,7.157511582141104e-06,1778647197.0178268,,,,,,,,,,,,,,,,,,,,
5189,2749,7.157511582141104e-06,3.5787557910705524e-05,3.5787557910705524e-05,46403.630410867,7.157511582141104e-06,1778647199.3010333,,,,,,,,,,,,,,,,,,,,
5189,2750,7.157511582141104e-06,3.5787557910705524e-05,3.5787557910705524e-05,46405.916027201,7.157511582141104e-06,1778647201.5866573,,,,,,,,,,,,,,,,,,,,
5189,2751,7.157511582141104e-06,3.5787557910705524e-05,3.5787557910705524e-05,46408.200533704,7.157511582141104e-06,1778647203.8712137,,,,,,,,,,,,,,,,,,,,
5189,2752,,,,46410.483778467,,1778647206.154561,87.0,0.06526736915111542,,,,,,,,,,,,,,,,,,
5191,2753,,,,46448.928501902,,1778647244.5990095,87.0,,0.11920756846666336,4.625,0.0,0.11920756846666336,6.440375804901123,0.8806751370429993,,,,,,,,,,,,
5191,2754,,,,46449.237017222,,1778647244.9075694,87.0,,,,,,,,0.0,0.09398286789655685,0.09398286789655685,5.880202770233154,0.9060173034667969,4.1875,,,,,,
5199,2755,7.122507327578081e-06,3.5612536637890406e-05,3.5612536637890406e-05,46513.589323998,7.122507327578081e-06,1778647309.2600312,,,,,,,,,,,,,,,,,,,,
5199,2756,7.122507327578081e-06,3.5612536637890406e-05,3.5612536637890406e-05,46515.876448391,7.122507327578081e-06,1778647311.5471227,,,,,,,,,,,,,,,,,,,,
5199,2757,7.122507327578081e-06,3.5612536637890406e-05,3.5612536637890406e-05,46518.162587951,7.122507327578081e-06,1778647313.833146,,,,,,,,,,,,,,,,,,,,
5199,2758,7.122507327578081e-06,3.5612536637890406e-05,3.5612536637890406e-05,46520.447993115,7.122507327578081e-06,1778647316.1187046,,,,,,,,,,,,,,,,,,,,
5199,2759,,,,46522.735877929,,1778647318.4064925,88.0,0.23119667172431946,,,,,,,,,,,,,,,,,,
5209,2760,7.087541471720795e-06,3.5437707358603975e-05,3.5437707358603975e-05,46605.052279043,7.087541471720795e-06,1778647400.7230172,,,,,,,,,,,,,,,,,,,,
5209,2761,7.087541471720795e-06,3.5437707358603975e-05,3.5437707358603975e-05,46607.340453925,7.087541471720795e-06,1778647403.0111916,,,,,,,,,,,,,,,,,,,,
5209,2762,7.087541471720795e-06,3.5437707358603975e-05,3.5437707358603975e-05,46609.628580825,7.087541471720795e-06,1778647405.2993095,,,,,,,,,,,,,,,,,,,,
5209,2763,7.087541471720795e-06,3.5437707358603975e-05,3.5437707358603975e-05,46611.914329234,7.087541471720795e-06,1778647407.5849032,,,,,,,,,,,,,,,,,,,,
5209,2764,,,,46614.20064091,,1778647409.8713932,88.0,0.07981200516223907,,,,,,,,,,,,,,,,,,
5219,2765,7.052614481171165e-06,3.5263072405855824e-05,3.5263072405855824e-05,46696.508790315,7.052614481171165e-06,1778647492.1794894,,,,,,,,,,,,,,,,,,,,
5219,2766,7.052614481171165e-06,3.5263072405855824e-05,3.5263072405855824e-05,46698.796197172,7.052614481171165e-06,1778647494.4668982,,,,,,,,,,,,,,,,,,,,
5219,2767,7.052614481171165e-06,3.5263072405855824e-05,3.5263072405855824e-05,46701.083593422,7.052614481171165e-06,1778647496.7542002,,,,,,,,,,,,,,,,,,,,
5219,2768,7.052614481171165e-06,3.5263072405855824e-05,3.5263072405855824e-05,46703.36891603,7.052614481171165e-06,1778647499.0394847,,,,,,,,,,,,,,,,,,,,
5219,2769,,,,46705.656171817,,1778647501.3269122,88.0,0.07279233634471893,,,,,,,,,,,,,,,,,,
5229,2770,7.017726822012475e-06,3.508863411006237e-05,3.508863411006237e-05,46787.969114758,7.017726822012475e-06,1778647583.6396408,,,,,,,,,,,,,,,,,,,,
5229,2771,7.017726822012475e-06,3.508863411006237e-05,3.508863411006237e-05,46790.256105009,7.017726822012475e-06,1778647585.9267998,,,,,,,,,,,,,,,,,,,,
5229,2772,7.017726822012475e-06,3.508863411006237e-05,3.508863411006237e-05,46792.543205104,7.017726822012475e-06,1778647588.2137294,,,,,,,,,,,,,,,,,,,,
5229,2773,7.017726822012475e-06,3.508863411006237e-05,3.508863411006237e-05,46794.827524654,7.017726822012475e-06,1778647590.498258,,,,,,,,,,,,,,,,,,,,
5229,2774,,,,46797.114625217,,1778647592.7852447,88.0,0.07328241318464279,,,,,,,,,,,,,,,,,,
5239,2775,6.982878959803153e-06,3.4914394799015763e-05,3.4914394799015763e-05,46879.412553309,6.982878959803153e-06,1778647675.0832558,,,,,,,,,,,,,,,,,,,,
5239,2776,6.982878959803153e-06,3.4914394799015763e-05,3.4914394799015763e-05,46881.698374222,6.982878959803153e-06,1778647677.3690407,,,,,,,,,,,,,,,,,,,,
5239,2777,6.982878959803153e-06,3.4914394799015763e-05,3.4914394799015763e-05,46883.981699518,6.982878959803153e-06,1778647679.6523464,,,,,,,,,,,,,,,,,,,,
5239,2778,6.982878959803153e-06,3.4914394799015763e-05,3.4914394799015763e-05,46886.267151343,6.982878959803153e-06,1778647681.9377997,,,,,,,,,,,,,,,,,,,,
5239,2779,,,,46888.553574549,,1778647684.224198,88.0,0.06409166753292084,,,,,,,,,,,,,,,,,,
5249,2780,6.948071359570551e-06,3.4740356797852754e-05,3.4740356797852754e-05,46970.820745113,6.948071359570551e-06,1778647766.4914587,,,,,,,,,,,,,,,,,,,,
5249,2781,6.948071359570551e-06,3.4740356797852754e-05,3.4740356797852754e-05,46973.106574811,6.948071359570551e-06,1778647768.777331,,,,,,,,,,,,,,,,,,,,
5249,2782,6.948071359570551e-06,3.4740356797852754e-05,3.4740356797852754e-05,46975.391613679,6.948071359570551e-06,1778647771.062384,,,,,,,,,,,,,,,,,,,,
5249,2783,6.948071359570551e-06,3.4740356797852754e-05,3.4740356797852754e-05,46977.676850563,6.948071359570551e-06,1778647773.3475995,,,,,,,,,,,,,,,,,,,,
5249,2784,,,,46979.959848107,,1778647775.6306255,88.0,0.1133691668510437,,,,,,,,,,,,,,,,,,
5250,2785,,,,47009.220678802,,1778647804.891314,88.0,,0.11774929612874985,4.426338195800781,0.0,0.11774929612874985,6.44187593460083,0.8821263909339905,,,,,,,,,,,,
5250,2786,,,,47009.224016314,,1778647804.8947763,88.0,,,,,,,,0.0,0.09394276887178421,0.09394276887178421,5.851530075073242,0.9060572981834412,4.1875,,,,,,
5259,2787,6.913304485804748e-06,3.456652242902374e-05,3.456652242902374e-05,47082.646143069,6.913304485804748e-06,1778647878.3167315,,,,,,,,,,,,,,,,,,,,
5259,2788,6.913304485804748e-06,3.456652242902374e-05,3.456652242902374e-05,47084.932353406,6.913304485804748e-06,1778647880.6029668,,,,,,,,,,,,,,,,,,,,
5259,2789,6.913304485804748e-06,3.456652242902374e-05,3.456652242902374e-05,47087.218482259,6.913304485804748e-06,1778647882.889027,,,,,,,,,,,,,,,,,,,,
5259,2790,6.913304485804748e-06,3.456652242902374e-05,3.456652242902374e-05,47089.502655117,6.913304485804748e-06,1778647885.1732373,,,,,,,,,,,,,,,,,,,,
5259,2791,,,,47091.791676711,,1778647887.4623163,89.0,0.10805357992649078,,,,,,,,,,,,,,,,,,
5269,2792,6.878578802452349e-06,3.439289401226175e-05,3.439289401226175e-05,47174.09370438,6.878578802452349e-06,1778647969.7644684,,,,,,,,,,,,,,,,,,,,
5269,2793,6.878578802452349e-06,3.439289401226175e-05,3.439289401226175e-05,47176.38025319,6.878578802452349e-06,1778647972.0508976,,,,,,,,,,,,,,,,,,,,
5269,2794,6.878578802452349e-06,3.439289401226175e-05,3.439289401226175e-05,47178.665621983,6.878578802452349e-06,1778647974.3363044,,,,,,,,,,,,,,,,,,,,
5269,2795,6.878578802452349e-06,3.439289401226175e-05,3.439289401226175e-05,47180.952187927,6.878578802452349e-06,1778647976.6229017,,,,,,,,,,,,,,,,,,,,
5269,2796,,,,47183.241792523,,1778647978.9123065,89.0,0.06719716638326645,,,,,,,,,,,,,,,,,,
5279,2797,6.843894772910295e-06,3.421947386455148e-05,3.421947386455148e-05,47265.537164654,6.843894772910295e-06,1778648061.2078385,,,,,,,,,,,,,,,,,,,,
5279,2798,6.843894772910295e-06,3.421947386455148e-05,3.421947386455148e-05,47267.823857706,6.843894772910295e-06,1778648063.4943044,,,,,,,,,,,,,,,,,,,,
5279,2799,6.843894772910295e-06,3.421947386455148e-05,3.421947386455148e-05,47270.113009266,6.843894772910295e-06,1778648065.7837057,,,,,,,,,,,,,,,,,,,,
5279,2800,6.843894772910295e-06,3.421947386455148e-05,3.421947386455148e-05,47272.400859508,6.843894772910295e-06,1778648068.071551,,,,,,,,,,,,,,,,,,,,
5279,2801,,,,47274.688306552,,1778648070.3589954,89.0,0.06382279098033905,,,,,,,,,,,,,,,,,,
5289,2802,6.809252860019675e-06,3.4046264300098374e-05,3.4046264300098374e-05,47356.999292969,6.809252860019675e-06,1778648152.6699333,,,,,,,,,,,,,,,,,,,,
5289,2803,6.809252860019675e-06,3.4046264300098374e-05,3.4046264300098374e-05,47359.28293128,6.809252860019675e-06,1778648154.9535701,,,,,,,,,,,,,,,,,,,,
5289,2804,6.809252860019675e-06,3.4046264300098374e-05,3.4046264300098374e-05,47361.569964028,6.809252860019675e-06,1778648157.2406576,,,,,,,,,,,,,,,,,,,,
5289,2805,6.809252860019675e-06,3.4046264300098374e-05,3.4046264300098374e-05,47363.855727886,6.809252860019675e-06,1778648159.5263703,,,,,,,,,,,,,,,,,,,,
5289,2806,,,,47366.142234942,,1778648161.8128865,89.0,0.12142777442932129,,,,,,,,,,,,,,,,,,
5299,2807,6.774653526059549e-06,3.3873267630297744e-05,3.3873267630297744e-05,47448.411418981,6.774653526059549e-06,1778648244.0819855,,,,,,,,,,,,,,,,,,,,
5299,2808,6.774653526059549e-06,3.3873267630297744e-05,3.3873267630297744e-05,47450.695327601,6.774653526059549e-06,1778648246.3659701,,,,,,,,,,,,,,,,,,,,
5299,2809,6.774653526059549e-06,3.3873267630297744e-05,3.3873267630297744e-05,47452.982538703,6.774653526059549e-06,1778648248.652889,,,,,,,,,,,,,,,,,,,,
5299,2810,6.774653526059549e-06,3.3873267630297744e-05,3.3873267630297744e-05,47455.268869808,6.774653526059549e-06,1778648250.939613,,,,,,,,,,,,,,,,,,,,
5299,2811,,,,47457.558780121,,1778648253.2293346,89.0,0.07717099785804749,,,,,,,,,,,,,,,,,,
5309,2812,6.740097232740792e-06,3.370048616370396e-05,3.370048616370396e-05,47539.843312989,6.740097232740792e-06,1778648335.5140417,,,,,,,,,,,,,,,,,,,,
5309,2813,6.740097232740792e-06,3.370048616370396e-05,3.370048616370396e-05,47542.128390308,6.740097232740792e-06,1778648337.7991152,,,,,,,,,,,,,,,,,,,,
5309,2814,,,,47544.34441138,,1778648340.0151749,89.0,0.13490894436836243,,,,,,,,,,,,,,,,,,
5309,2815,,,,47569.009320445,,1778648364.680032,89.0,,0.13117411732673645,4.6875,0.0,0.13117411732673645,6.848814010620117,0.8686778545379639,,,,,,,,,,,,
5309,2816,,,,47569.012526672,,1778648364.6832876,89.0,,,,,,,,0.0,0.09384003281593323,0.09384003281593323,5.885358810424805,0.9061630368232727,4.25,,,,,,
5319,2817,6.705584441199914e-06,3.3527922205999566e-05,3.3527922205999566e-05,47651.684926081,6.705584441199914e-06,1778648447.3552973,,,,,,,,,,,,,,,,,,,,
5319,2818,6.705584441199914e-06,3.3527922205999566e-05,3.3527922205999566e-05,47653.987221121,6.705584441199914e-06,1778648449.6579313,,,,,,,,,,,,,,,,,,,,
5319,2819,6.705584441199914e-06,3.3527922205999566e-05,3.3527922205999566e-05,47656.291547688,6.705584441199914e-06,1778648451.9620695,,,,,,,,,,,,,,,,,,,,
5319,2820,6.705584441199914e-06,3.3527922205999566e-05,3.3527922205999566e-05,47658.59360668,6.705584441199914e-06,1778648454.2643902,,,,,,,,,,,,,,,,,,,,
5319,2821,,,,47660.897396136,,1778648456.5680108,90.0,0.18156129121780396,,,,,,,,,,,,,,,,,,
5329,2822,6.6711156119929246e-06,3.335557805996462e-05,3.335557805996462e-05,47743.761450274,6.6711156119929246e-06,1778648539.4321485,,,,,,,,,,,,,,,,,,,,
5329,2823,6.6711156119929246e-06,3.335557805996462e-05,3.335557805996462e-05,47746.063481388,6.6711156119929246e-06,1778648541.7340596,,,,,,,,,,,,,,,,,,,,
5329,2824,6.6711156119929246e-06,3.335557805996462e-05,3.335557805996462e-05,47748.365348223,6.6711156119929246e-06,1778648544.0360785,,,,,,,,,,,,,,,,,,,,
5329,2825,6.6711156119929246e-06,3.335557805996462e-05,3.335557805996462e-05,47750.668792271,6.6711156119929246e-06,1778648546.3395045,,,,,,,,,,,,,,,,,,,,
5329,2826,,,,47752.973024505,,1778648548.6435947,90.0,0.0759931206703186,,,,,,,,,,,,,,,,,,
5339,2827,6.636691205089163e-06,3.3183456025445816e-05,3.3183456025445816e-05,47835.58013772,6.636691205089163e-06,1778648631.2506907,,,,,,,,,,,,,,,,,,,,
5339,2828,6.636691205089163e-06,3.3183456025445816e-05,3.3183456025445816e-05,47837.865617579,6.636691205089163e-06,1778648633.536141,,,,,,,,,,,,,,,,,,,,
5339,2829,6.636691205089163e-06,3.3183456025445816e-05,3.3183456025445816e-05,47840.150413177,6.636691205089163e-06,1778648635.821095,,,,,,,,,,,,,,,,,,,,
5339,2830,6.636691205089163e-06,3.3183456025445816e-05,3.3183456025445816e-05,47842.433846342,6.636691205089163e-06,1778648638.1045547,,,,,,,,,,,,,,,,,,,,
5339,2831,,,,47844.723450737,,1778648640.3941534,90.0,0.08594110608100891,,,,,,,,,,,,,,,,,,
5349,2832,6.602311679865187e-06,3.301155839932594e-05,3.301155839932594e-05,47927.030962021,6.602311679865187e-06,1778648722.7016547,,,,,,,,,,,,,,,,,,,,
5349,2833,6.602311679865187e-06,3.301155839932594e-05,3.301155839932594e-05,47929.315819887,6.602311679865187e-06,1778648724.9865139,,,,,,,,,,,,,,,,,,,,
5349,2834,6.602311679865187e-06,3.301155839932594e-05,3.301155839932594e-05,47931.601611588,6.602311679865187e-06,1778648727.2721543,,,,,,,,,,,,,,,,,,,,
5349,2835,6.602311679865187e-06,3.301155839932594e-05,3.301155839932594e-05,47933.886756004,6.602311679865187e-06,1778648729.5574408,,,,,,,,,,,,,,,,,,,,
5349,2836,,,,47936.174428203,,1778648731.8450193,90.0,0.09856203198432922,,,,,,,,,,,,,,,,,,
5359,2837,6.5679774950986334e-06,3.283988747549316e-05,3.283988747549316e-05,48018.465463163,6.5679774950986334e-06,1778648814.1361942,,,,,,,,,,,,,,,,,,,,
5359,2838,6.5679774950986334e-06,3.283988747549316e-05,3.283988747549316e-05,48020.751503264,6.5679774950986334e-06,1778648816.4220443,,,,,,,,,,,,,,,,,,,,
5359,2839,6.5679774950986334e-06,3.283988747549316e-05,3.283988747549316e-05,48023.036941177,6.5679774950986334e-06,1778648818.7074683,,,,,,,,,,,,,,,,,,,,
5359,2840,6.5679774950986334e-06,3.283988747549316e-05,3.283988747549316e-05,48025.322538509,6.5679774950986334e-06,1778648820.9932547,,,,,,,,,,,,,,,,,,,,
5359,2841,,,,48027.609608548,,1778648823.2802,90.0,0.10567350685596466,,,,,,,,,,,,,,,,,,
5368,2842,,,,48129.939961766,,1778648925.6104746,90.0,,0.12297789007425308,4.640625,0.0,0.12297789007425308,6.623249053955078,0.8769077062606812,,,,,,,,,,,,
5368,2843,,,,48129.943477098,,1778648925.6142275,90.0,,,,,,,,0.0,0.0918455496430397,0.0918455496430397,5.808367729187012,0.9081538915634155,4.21875,,,,,,
5369,2844,6.53368910896208e-06,3.26684455448104e-05,3.26684455448104e-05,48130.264224899,6.53368910896208e-06,1778648925.9345791,,,,,,,,,,,,,,,,,,,,
5369,2845,6.53368910896208e-06,3.26684455448104e-05,3.26684455448104e-05,48132.552004966,6.53368910896208e-06,1778648928.2225428,,,,,,,,,,,,,,,,,,,,
5369,2846,6.53368910896208e-06,3.26684455448104e-05,3.26684455448104e-05,48134.836221026,6.53368910896208e-06,1778648930.5069613,,,,,,,,,,,,,,,,,,,,
5369,2847,6.53368910896208e-06,3.26684455448104e-05,3.26684455448104e-05,48137.120625239,6.53368910896208e-06,1778648932.7912345,,,,,,,,,,,,,,,,,,,,
5369,2848,,,,48139.410060504,,1778648935.0808225,91.0,0.08166450262069702,,,,,,,,,,,,,,,,,,
5379,2849,6.499446979016962e-06,3.249723489508481e-05,3.249723489508481e-05,48221.688123088,6.499446979016962e-06,1778649017.3586564,,,,,,,,,,,,,,,,,,,,
5379,2850,6.499446979016962e-06,3.249723489508481e-05,3.249723489508481e-05,48223.975492413,6.499446979016962e-06,1778649019.6462083,,,,,,,,,,,,,,,,,,,,
5379,2851,6.499446979016962e-06,3.249723489508481e-05,3.249723489508481e-05,48226.260090076,6.499446979016962e-06,1778649021.9307737,,,,,,,,,,,,,,,,,,,,
5379,2852,6.499446979016962e-06,3.249723489508481e-05,3.249723489508481e-05,48228.543345856,6.499446979016962e-06,1778649024.21407,,,,,,,,,,,,,,,,,,,,
5379,2853,,,,48230.828226362,,1778649026.4987745,91.0,0.07521423697471619,,,,,,,,,,,,,,,,,,
5389,2854,6.465251562207431e-06,3.2326257811037155e-05,3.2326257811037155e-05,48313.10875405,6.465251562207431e-06,1778649108.7793345,,,,,,,,,,,,,,,,,,,,
5389,2855,6.465251562207431e-06,3.2326257811037155e-05,3.2326257811037155e-05,48315.395300404,6.465251562207431e-06,1778649111.0660236,,,,,,,,,,,,,,,,,,,,
5389,2856,6.465251562207431e-06,3.2326257811037155e-05,3.2326257811037155e-05,48317.68241925,6.465251562207431e-06,1778649113.3531284,,,,,,,,,,,,,,,,,,,,
5389,2857,6.465251562207431e-06,3.2326257811037155e-05,3.2326257811037155e-05,48319.967131922,6.465251562207431e-06,1778649115.6378362,,,,,,,,,,,,,,,,,,,,
5389,2858,,,,48322.25479873,,1778649117.9253561,91.0,0.1316794902086258,,,,,,,,,,,,,,,,,,
5399,2859,6.4311033148542845e-06,3.215551657427142e-05,3.215551657427142e-05,48404.541082139,6.4311033148542845e-06,1778649200.2118,,,,,,,,,,,,,,,,,,,,
5399,2860,6.4311033148542845e-06,3.215551657427142e-05,3.215551657427142e-05,48406.826344891,6.4311033148542845e-06,1778649202.496948,,,,,,,,,,,,,,,,,,,,
5399,2861,6.4311033148542845e-06,3.215551657427142e-05,3.215551657427142e-05,48409.111451526,6.4311033148542845e-06,1778649204.7821722,,,,,,,,,,,,,,,,,,,,
5399,2862,6.4311033148542845e-06,3.215551657427142e-05,3.215551657427142e-05,48411.396265109,6.4311033148542845e-06,1778649207.0668392,,,,,,,,,,,,,,,,,,,,
5399,2863,,,,48413.685208628,,1778649209.3559787,91.0,0.1839923858642578,,,,,,,,,,,,,,,,,,
5409,2864,6.397002692648868e-06,3.198501346324434e-05,3.198501346324434e-05,48496.215308816,6.397002692648868e-06,1778649291.8859324,,,,,,,,,,,,,,,,,,,,
5409,2865,6.397002692648868e-06,3.198501346324434e-05,3.198501346324434e-05,48498.516571484,6.397002692648868e-06,1778649294.1872213,,,,,,,,,,,,,,,,,,,,
5409,2866,6.397002692648868e-06,3.198501346324434e-05,3.198501346324434e-05,48500.818400533,6.397002692648868e-06,1778649296.4889784,,,,,,,,,,,,,,,,,,,,
5409,2867,6.397002692648868e-06,3.198501346324434e-05,3.198501346324434e-05,48503.12115918,6.397002692648868e-06,1778649298.7917297,,,,,,,,,,,,,,,,,,,,
5409,2868,,,,48505.422076093,,1778649301.0927293,91.0,0.18603631854057312,,,,,,,,,,,,,,,,,,
5419,2869,6.362950150646992e-06,3.181475075323496e-05,3.181475075323496e-05,48588.270817263,6.362950150646992e-06,1778649383.9414074,,,,,,,,,,,,,,,,,,,,
5419,2870,6.362950150646992e-06,3.181475075323496e-05,3.181475075323496e-05,48590.572495446,6.362950150646992e-06,1778649386.2429955,,,,,,,,,,,,,,,,,,,,
5419,2871,6.362950150646992e-06,3.181475075323496e-05,3.181475075323496e-05,48592.857709971,6.362950150646992e-06,1778649388.528421,,,,,,,,,,,,,,,,,,,,
5419,2872,6.362950150646992e-06,3.181475075323496e-05,3.181475075323496e-05,48595.145079148,6.362950150646992e-06,1778649390.815777,,,,,,,,,,,,,,,,,,,,
5419,2873,,,,48597.430587293,,1778649393.1012046,91.0,0.08888792991638184,,,,,,,,,,,,,,,,,,
5427,2874,,,,48690.630056988,,1778649486.3005667,91.0,,0.11691930890083313,4.4375,0.0,0.11691930890083313,6.437520980834961,0.882957935333252,,,,,,,,,,,,
5427,2875,,,,48690.873128723,,1778649486.5436513,91.0,,,,,,,,0.0,0.0931248664855957,0.0931248664855957,5.828096866607666,0.9068748950958252,4.128749847412109,,,,,,
5429,2876,6.328946143262857e-06,3.1644730716314284e-05,3.1644730716314284e-05,48700.30198983,6.328946143262857e-06,1778649495.9725006,,,,,,,,,,,,,,,,,,,,
5429,2877,6.328946143262857e-06,3.1644730716314284e-05,3.1644730716314284e-05,48702.58795053,6.328946143262857e-06,1778649498.2584999,,,,,,,,,,,,,,,,,,,,
5429,2878,6.328946143262857e-06,3.1644730716314284e-05,3.1644730716314284e-05,48704.873123473,6.328946143262857e-06,1778649500.5438554,,,,,,,,,,,,,,,,,,,,
