epoch,validation/loss,validation/cpg_sites_accuracy,train/cpg_sites_cross_entropy_loss_epoch,train/cpg_sites_perplexity_step,lr-AdamW/pg2,train/cpg_sites_accuracy_epoch,_timestamp,validation/cpg_sites_perplexity,_runtime,validation/cpg_sites_cross_entropy_loss,_step,train/cpg_sites_cross_entropy_loss_step,train/cpg_sites_perplexity_epoch,train/cpg_sites_accuracy_step,lr-AdamW/pg1,trainer/global_step,train/loss_epoch,train/loss_step
,,,,,4.750757575757576e-05,,1769785422.1385264,,8731.391937853,,1209,,,,4.750757575757576e-05,2329,,
,,,,,4.750757575757576e-05,,1769785423.0011954,,8732.254558445,,1210,,,,4.750757575757576e-05,2329,,
,,,,,4.750757575757576e-05,,1769785423.8640413,,8733.117411016,,1211,,,,4.750757575757576e-05,2329,,
,,,,,4.750757575757576e-05,,1769785424.726864,,8733.980255204,,1212,,,,4.750757575757576e-05,2329,,
27.0,,,,1281.9974365234375,,,1769785425.5905023,,8734.843978844,,1213,7.156174659729004,,0.10168963670730591,,2329,,7.156174659729004
,,,,,4.743181818181818e-05,,1769785456.6393037,,8765.892704178,,1214,,,,4.743181818181818e-05,2339,,
,,,,,4.743181818181818e-05,,1769785457.501996,,8766.755348807,,1215,,,,4.743181818181818e-05,2339,,
,,,,,4.743181818181818e-05,,1769785458.3651862,,8767.618569572,,1216,,,,4.743181818181818e-05,2339,,
,,,,,4.743181818181818e-05,,1769785459.2278438,,8768.481222233,,1217,,,,4.743181818181818e-05,2339,,
27.0,,,,1469.2750244140625,,,1769785460.091953,,8769.34540956,,1218,7.292524337768555,,0.10055429488420486,,2339,,7.292524337768555
,,,,,4.735606060606061e-05,,1769785491.1399841,,8800.393406523,,1219,,,,4.735606060606061e-05,2349,,
,,,,,4.735606060606061e-05,,1769785492.002807,,8801.256160227,,1220,,,,4.735606060606061e-05,2349,,
,,,,,4.735606060606061e-05,,1769785492.8650815,,8802.118458036,,1221,,,,4.735606060606061e-05,2349,,
,,,,,4.735606060606061e-05,,1769785493.7274039,,8802.980756676,,1222,,,,4.735606060606061e-05,2349,,
27.0,,,,1516.8402099609375,,,1769785494.5912452,,8803.844631215,,1223,7.324384689331055,,0.09990236163139343,,2349,,7.324384689331055
,,,,,4.728030303030303e-05,,1769785525.6369846,,8834.890366513,,1224,,,,4.728030303030303e-05,2359,,
,,,,,4.728030303030303e-05,,1769785526.499697,,8835.753044193,,1225,,,,4.728030303030303e-05,2359,,
,,,,,4.728030303030303e-05,,1769785527.3620648,,8836.615419149,,1226,,,,4.728030303030303e-05,2359,,
,,,,,4.728030303030303e-05,,1769785528.2246199,,8837.477984531,,1227,,,,4.728030303030303e-05,2359,,
27.0,,,,1506.748779296875,,,1769785529.0878084,,8838.34122664,,1228,7.317709445953369,,0.102044016122818,,2359,,7.317709445953369
,,,,,4.7204545454545454e-05,,1769785560.1359131,,8869.389306445,,1229,,,,4.7204545454545454e-05,2369,,
,,,,,4.7204545454545454e-05,,1769785560.9986258,,8870.251995173,,1230,,,,4.7204545454545454e-05,2369,,
,,,,,4.7204545454545454e-05,,1769785561.8615184,,8871.114874597,,1231,,,,4.7204545454545454e-05,2369,,
,,,,,4.7204545454545454e-05,,1769785562.7243304,,8871.977697998,,1232,,,,4.7204545454545454e-05,2369,,
27.0,,,,1435.962158203125,,,1769785563.5880768,,8872.841551216,,1233,7.269590377807617,,0.10361085832118988,,2369,,7.269590377807617
,,,,,4.712878787878789e-05,,1769785594.6389096,,8903.892297621,,1234,,,,4.712878787878789e-05,2379,,
,,,,,4.712878787878789e-05,,1769785595.501879,,8904.755245329,,1235,,,,4.712878787878789e-05,2379,,
,,,,,4.712878787878789e-05,,1769785596.3652918,,8905.618657776,,1236,,,,4.712878787878789e-05,2379,,
,,,,,4.712878787878789e-05,,1769785597.2279248,,8906.481294647,,1237,,,,4.712878787878789e-05,2379,,
27.0,,,,1313.610595703125,,,1769785598.0919278,,8907.345365243,,1238,7.180534839630127,,0.09966790676116943,,2379,,7.180534839630127
,,,,,4.7053030303030306e-05,,1769785629.141471,,8938.394894661,,1239,,,,4.7053030303030306e-05,2389,,
,,,,,4.7053030303030306e-05,,1769785630.004453,,8939.257810753,,1240,,,,4.7053030303030306e-05,2389,,
,,,,,4.7053030303030306e-05,,1769785630.8675919,,8940.120914326,,1241,,,,4.7053030303030306e-05,2389,,
,,,,,4.7053030303030306e-05,,1769785631.7303264,,8940.983651339,,1242,,,,4.7053030303030306e-05,2389,,
27.0,,,,1383.250732421875,,,1769785632.5942092,,8941.847647093,,1243,7.232191562652588,,0.09900451451539993,,2389,,7.232191562652588
,,,,,4.697727272727273e-05,,1769785663.6388865,,8972.892306707,,1244,,,,4.697727272727273e-05,2399,,
,,,,,4.697727272727273e-05,,1769785664.5019433,,8973.755324082,,1245,,,,4.697727272727273e-05,2399,,
,,,,,4.697727272727273e-05,,1769785665.3650095,,8974.618380736,,1246,,,,4.697727272727273e-05,2399,,
,,,,,4.697727272727273e-05,,1769785666.2277954,,8975.481118921,,1247,,,,4.697727272727273e-05,2399,,
27.0,,,,1443.542724609375,,,1769785667.0910304,,8976.344498821,,1248,7.274855613708496,,0.1006004810333252,,2399,,7.274855613708496
27.0,7.209682941436768,0.10121744126081467,,,,,1769785714.9119205,1354.9014892578125,9024.165068233,7.209682941436768,1249,,,,,2407,,
27.0,,,7.244486331939697,,,0.10094058513641357,1769785719.322808,,9028.576276476,,1250,,1403.263671875,,,2407,7.244486331939697,
,,,,,4.690151515151515e-05,,1769785723.8038142,,9033.057216417,,1251,,,,4.690151515151515e-05,2409,,
,,,,,4.690151515151515e-05,,1769785724.6660695,,9033.919369865,,1252,,,,4.690151515151515e-05,2409,,
,,,,,4.690151515151515e-05,,1769785725.528742,,9034.782157136,,1253,,,,4.690151515151515e-05,2409,,
,,,,,4.690151515151515e-05,,1769785726.390976,,9035.644341761,,1254,,,,4.690151515151515e-05,2409,,
28.0,,,,1418.316650390625,,,1769785727.2531445,,9036.506328699,,1255,7.25722599029541,,0.10026571154594421,,2409,,7.25722599029541
,,,,,4.682575757575758e-05,,1769785758.2720299,,9067.525320958,,1256,,,,4.682575757575758e-05,2419,,
,,,,,4.682575757575758e-05,,1769785759.1340585,,9068.387385614,,1257,,,,4.682575757575758e-05,2419,,
,,,,,4.682575757575758e-05,,1769785759.996756,,9069.250165214,,1258,,,,4.682575757575758e-05,2419,,
,,,,,4.682575757575758e-05,,1769785760.858794,,9070.112161046,,1259,,,,4.682575757575758e-05,2419,,
28.0,,,,1303.4078369140625,,,1769785761.7209208,,9070.974079201,,1260,7.1727375984191895,,0.10181420296430588,,2419,,7.1727375984191895
,,,,,4.6750000000000005e-05,,1769785792.748588,,9102.001901932,,1261,,,,4.6750000000000005e-05,2429,,
,,,,,4.6750000000000005e-05,,1769785793.6108541,,9102.864158077,,1262,,,,4.6750000000000005e-05,2429,,
,,,,,4.6750000000000005e-05,,1769785794.47347,,9103.726836716,,1263,,,,4.6750000000000005e-05,2429,,
,,,,,4.6750000000000005e-05,,1769785795.3350272,,9104.588249723,,1264,,,,4.6750000000000005e-05,2429,,
28.0,,,,1298.9686279296875,,,1769785796.197044,,9105.450216532,,1265,7.169325828552246,,0.09860756993293762,,2429,,7.169325828552246
,,,,,4.6674242424242424e-05,,1769785827.2202926,,9136.473505992,,1266,,,,4.6674242424242424e-05,2439,,
,,,,,4.6674242424242424e-05,,1769785828.0829504,,9137.336299264,,1267,,,,4.6674242424242424e-05,2439,,
,,,,,4.6674242424242424e-05,,1769785828.9454951,,9138.198971615,,1268,,,,4.6674242424242424e-05,2439,,
,,,,,4.6674242424242424e-05,,1769785829.808022,,9139.061412958,,1269,,,,4.6674242424242424e-05,2439,,
28.0,,,,1392.1114501953125,,,1769785830.6701057,,9139.9233342,,1270,7.238576889038086,,0.0984347015619278,,2439,,7.238576889038086
,,,,,4.659848484848485e-05,,1769785861.6960287,,9170.94927184,,1271,,,,4.659848484848485e-05,2449,,
,,,,,4.659848484848485e-05,,1769785862.5583234,,9171.811620916,,1272,,,,4.659848484848485e-05,2449,,
,,,,,4.659848484848485e-05,,1769785863.4208004,,9172.674245966,,1273,,,,4.659848484848485e-05,2449,,
,,,,,4.659848484848485e-05,,1769785864.2836645,,9173.537025308,,1274,,,,4.659848484848485e-05,2449,,
28.0,,,,1223.7672119140625,,,1769785865.146678,,9174.399896849,,1275,7.109689235687256,,0.10232594609260559,,2449,,7.109689235687256
,,,,,4.652272727272727e-05,,1769785896.1709907,,9205.42437737,,1276,,,,4.652272727272727e-05,2459,,
,,,,,4.652272727272727e-05,,1769785897.0331824,,9206.286528008,,1277,,,,4.652272727272727e-05,2459,,
,,,,,4.652272727272727e-05,,1769785897.895841,,9207.14928683,,1278,,,,4.652272727272727e-05,2459,,
,,,,,4.652272727272727e-05,,1769785898.758139,,9208.011522306,,1279,,,,4.652272727272727e-05,2459,,
28.0,,,,1447.9195556640625,,,1769785899.619859,,9208.873065101,,1280,7.277883052825928,,0.0991477370262146,,2459,,7.277883052825928
,,,,,4.64469696969697e-05,,1769785930.6470068,,9239.900433212,,1281,,,,4.64469696969697e-05,2469,,
,,,,,4.64469696969697e-05,,1769785931.5098166,,9240.763143281,,1282,,,,4.64469696969697e-05,2469,,
,,,,,4.64469696969697e-05,,1769785932.3721402,,9241.625544056,,1283,,,,4.64469696969697e-05,2469,,
,,,,,4.64469696969697e-05,,1769785933.2342937,,9242.487675176,,1284,,,,4.64469696969697e-05,2469,,
28.0,,,,1448.683349609375,,,1769785934.0965903,,9243.349759285,,1285,7.2784104347229,,0.09792492538690567,,2469,,7.2784104347229
,,,,,4.637121212121212e-05,,1769785965.1199007,,9274.373333025,,1286,,,,4.637121212121212e-05,2479,,
,,,,,4.637121212121212e-05,,1769785965.982193,,9275.235537247,,1287,,,,4.637121212121212e-05,2479,,
,,,,,4.637121212121212e-05,,1769785966.845103,,9276.098426309,,1288,,,,4.637121212121212e-05,2479,,
,,,,,4.637121212121212e-05,,1769785967.707508,,9276.960825604,,1289,,,,4.637121212121212e-05,2479,,
28.0,,,,1297.306640625,,,1769785968.569066,,9277.822224485,,1290,7.168045520782471,,0.10226376354694366,,2479,,7.168045520782471
,,,,,4.629545454545455e-05,,1769785999.5938206,,9308.847253267,,1291,,,,4.629545454545455e-05,2489,,
,,,,,4.629545454545455e-05,,1769786000.4558804,,9309.709285336,,1292,,,,4.629545454545455e-05,2489,,
,,,,,4.629545454545455e-05,,1769786001.317469,,9310.570765195,,1293,,,,4.629545454545455e-05,2489,,
,,,,,4.629545454545455e-05,,1769786002.1799932,,9311.433361853,,1294,,,,4.629545454545455e-05,2489,,
28.0,,,,1362.9876708984375,,,1769786003.0437148,,9312.297127538,,1295,7.217434406280518,,0.09942318499088287,,2489,,7.217434406280518
28.0,7.202489852905273,0.10125438868999481,,,,,1769786037.1785374,1345.1796875,9346.431679698,7.202489852905273,1296,,,,,2493,,
28.0,,,7.231329441070557,,,0.10097420960664749,1769786041.291494,,9350.544794932,,1297,,1384.544189453125,,,2493,7.231329441070557,
,,,,,4.6219696969696975e-05,,1769786059.5831726,,9368.836664133,,1298,,,,4.6219696969696975e-05,2499,,
,,,,,4.6219696969696975e-05,,1769786060.444024,,9369.697300957,,1299,,,,4.6219696969696975e-05,2499,,
,,,,,4.6219696969696975e-05,,1769786061.3067465,,9370.560127452,,1300,,,,4.6219696969696975e-05,2499,,
,,,,,4.6219696969696975e-05,,1769786062.1692524,,9371.422647127,,1301,,,,4.6219696969696975e-05,2499,,
29.0,,,,1226.1181640625,,,1769786063.032818,,9372.286261337,,1302,7.111608505249023,,0.10505516827106476,,2499,,7.111608505249023
,,,,,4.6143939393939395e-05,,1769786094.0599136,,9403.313388705,,1303,,,,4.6143939393939395e-05,2509,,
,,,,,4.6143939393939395e-05,,1769786094.9207008,,9404.173925955,,1304,,,,4.6143939393939395e-05,2509,,
,,,,,4.6143939393939395e-05,,1769786095.783343,,9405.036665556,,1305,,,,4.6143939393939395e-05,2509,,
,,,,,4.6143939393939395e-05,,1769786096.6459868,,9405.899465297,,1306,,,,4.6143939393939395e-05,2509,,
29.0,,,,1378.677490234375,,,1769786097.5091586,,9406.762562065,,1307,7.228879928588867,,0.10339530557394028,,2509,,7.228879928588867
,,,,,4.606818181818182e-05,,1769786128.5333545,,9437.786796821,,1308,,,,4.606818181818182e-05,2519,,
,,,,,4.606818181818182e-05,,1769786129.3939219,,9438.647164271,,1309,,,,4.606818181818182e-05,2519,,
,,,,,4.606818181818182e-05,,1769786130.2557716,,9439.509145387,,1310,,,,4.606818181818182e-05,2519,,
,,,,,4.606818181818182e-05,,1769786131.1188235,,9440.372313207,,1311,,,,4.606818181818182e-05,2519,,
29.0,,,,1278.7799072265625,,,1769786131.9820788,,9441.23551591,,1312,7.153661727905273,,0.10439220815896988,,2519,,7.153661727905273
,,,,,4.599242424242424e-05,,1769786163.0105631,,9472.26398555,,1313,,,,4.599242424242424e-05,2529,,
,,,,,4.599242424242424e-05,,1769786163.8718283,,9473.125092388,,1314,,,,4.599242424242424e-05,2529,,
,,,,,4.599242424242424e-05,,1769786164.7339723,,9473.987300761,,1315,,,,4.599242424242424e-05,2529,,
,,,,,4.599242424242424e-05,,1769786165.596657,,9474.850099342,,1316,,,,4.599242424242424e-05,2529,,
29.0,,,,1339.9173583984375,,,1769786166.4598165,,9475.71323556,,1317,7.2003631591796875,,0.1031494215130806,,2529,,7.2003631591796875
,,,,,4.591666666666667e-05,,1769786197.485138,,9506.738584628,,1318,,,,4.591666666666667e-05,2539,,
,,,,,4.591666666666667e-05,,1769786198.346244,,9507.599482076,,1319,,,,4.591666666666667e-05,2539,,
,,,,,4.591666666666667e-05,,1769786199.207856,,9508.46124765,,1320,,,,4.591666666666667e-05,2539,,
,,,,,4.591666666666667e-05,,1769786200.0709758,,9509.324455883,,1321,,,,4.591666666666667e-05,2539,,
29.0,,,,1294.323486328125,,,1769786200.933908,,9510.187257384,,1322,7.165743350982666,,0.1022263690829277,,2539,,7.165743350982666
,,,,,4.584090909090909e-05,,1769786231.9619772,,9541.215429164,,1323,,,,4.584090909090909e-05,2549,,
,,,,,4.584090909090909e-05,,1769786232.8233483,,9542.076595263,,1324,,,,4.584090909090909e-05,2549,,
,,,,,4.584090909090909e-05,,1769786233.685088,,9542.938467282,,1325,,,,4.584090909090909e-05,2549,,
,,,,,4.584090909090909e-05,,1769786234.5473452,,9543.800780104,,1326,,,,4.584090909090909e-05,2549,,
29.0,,,,1311.8961181640625,,,1769786235.4098608,,9544.66328783,,1327,7.179228782653809,,0.09746747463941574,,2549,,7.179228782653809
,,,,,4.576515151515152e-05,,1769786266.437087,,9575.690509523,,1328,,,,4.576515151515152e-05,2559,,
,,,,,4.576515151515152e-05,,1769786267.2978969,,9576.551219231,,1329,,,,4.576515151515152e-05,2559,,
,,,,,4.576515151515152e-05,,1769786268.1599061,,9577.413259489,,1330,,,,4.576515151515152e-05,2559,,
,,,,,4.576515151515152e-05,,1769786269.0230196,,9578.27645168,,1331,,,,4.576515151515152e-05,2559,,
29.0,,,,1451.3758544921875,,,1769786269.8863964,,9579.139738141,,1332,7.280267238616943,,0.09969659149646759,,2559,,7.280267238616943
,,,,,4.5689393939393946e-05,,1769786300.9102895,,9610.163690862,,1333,,,,4.5689393939393946e-05,2569,,
,,,,,4.5689393939393946e-05,,1769786301.7717512,,9611.024997935,,1334,,,,4.5689393939393946e-05,2569,,
,,,,,4.5689393939393946e-05,,1769786302.6340084,,9611.887336528,,1335,,,,4.5689393939393946e-05,2569,,
,,,,,4.5689393939393946e-05,,1769786303.4966164,,9612.750048331,,1336,,,,4.5689393939393946e-05,2569,,
29.0,,,,1391.2095947265625,,,1769786304.359293,,9613.61267662,,1337,7.237928867340088,,0.10507387667894363,,2569,,7.237928867340088
,,,,,4.5613636363636365e-05,,1769786335.379745,,9644.633166899,,1338,,,,4.5613636363636365e-05,2579,,
,,,,,4.5613636363636365e-05,,1769786336.2404082,,9645.493685151,,1339,,,,4.5613636363636365e-05,2579,,
,,,,,4.5613636363636365e-05,,1769786337.101339,,9646.354586559,,1340,,,,4.5613636363636365e-05,2579,,
29.0,,,,1198.7779541015625,,,1769786337.6984456,,9646.951644305,,1341,7.089057922363281,,0.09576532244682312,,2579,,7.089057922363281
29.0,7.191101551055908,0.1012580394744873,,,,,1769786359.039375,1330.00732421875,9668.292557344,7.191101551055908,1342,,,,,2579,,
29.0,,,7.218510627746582,,,0.10099107772111893,1769786363.1908112,,9672.444294908,,1343,,1366.6533203125,,,2579,7.218510627746582,
,,,,,4.553787878787879e-05,,1769786395.2601457,,9704.513631056,,1344,,,,4.553787878787879e-05,2589,,
,,,,,4.553787878787879e-05,,1769786396.122969,,9705.376151831,,1345,,,,4.553787878787879e-05,2589,,
,,,,,4.553787878787879e-05,,1769786396.9854949,,9706.238899128,,1346,,,,4.553787878787879e-05,2589,,
,,,,,4.553787878787879e-05,,1769786397.847577,,9707.100883217,,1347,,,,4.553787878787879e-05,2589,,
30.0,,,,1386.5458984375,,,1769786398.7110097,,9707.96439344,,1348,7.2345709800720215,,0.10195355117321014,,2589,,7.2345709800720215
,,,,,4.546212121212122e-05,,1769786429.7474942,,9739.001008837,,1349,,,,4.546212121212122e-05,2599,,
,,,,,4.546212121212122e-05,,1769786430.6094432,,9739.862832751,,1350,,,,4.546212121212122e-05,2599,,
,,,,,4.546212121212122e-05,,1769786431.4721172,,9740.725496157,,1351,,,,4.546212121212122e-05,2599,,
,,,,,4.546212121212122e-05,,1769786432.3348289,,9741.588254055,,1352,,,,4.546212121212122e-05,2599,,
30.0,,,,1283.0634765625,,,1769786433.1984122,,9742.451795972,,1353,7.157005786895752,,0.10197407007217407,,2599,,7.157005786895752
,,,,,4.538636363636364e-05,,1769786464.2395349,,9773.492950141,,1354,,,,4.538636363636364e-05,2609,,
,,,,,4.538636363636364e-05,,1769786465.1014526,,9774.354890396,,1355,,,,4.538636363636364e-05,2609,,
,,,,,4.538636363636364e-05,,1769786465.9639254,,9775.217261459,,1356,,,,4.538636363636364e-05,2609,,
,,,,,4.538636363636364e-05,,1769786466.8263505,,9776.079704349,,1357,,,,4.538636363636364e-05,2609,,
30.0,,,,1355.53076171875,,,1769786467.689811,,9776.943110418,,1358,7.211948394775391,,0.09908177703619003,,2609,,7.211948394775391
,,,,,4.5310606060606064e-05,,1769786498.7314372,,9807.984834453,,1359,,,,4.5310606060606064e-05,2619,,
,,,,,4.5310606060606064e-05,,1769786499.59325,,9808.846603737,,1360,,,,4.5310606060606064e-05,2619,,
,,,,,4.5310606060606064e-05,,1769786500.455443,,9809.708754315,,1361,,,,4.5310606060606064e-05,2619,,
,,,,,4.5310606060606064e-05,,1769786501.317631,,9810.571034016,,1362,,,,4.5310606060606064e-05,2619,,
30.0,,,,1340.45849609375,,,1769786502.1809309,,9811.434321202,,1363,7.2007670402526855,,0.09809520095586777,,2619,,7.2007670402526855
,,,,,4.523484848484848e-05,,1769786533.224296,,9842.477685192,,1364,,,,4.523484848484848e-05,2629,,
,,,,,4.523484848484848e-05,,1769786534.087369,,9843.3407428,,1365,,,,4.523484848484848e-05,2629,,
,,,,,4.523484848484848e-05,,1769786534.95012,,9844.203420115,,1366,,,,4.523484848484848e-05,2629,,
,,,,,4.523484848484848e-05,,1769786535.8129637,,9845.06630378,,1367,,,,4.523484848484848e-05,2629,,
30.0,,,,1467.2530517578125,,,1769786536.6763172,,9845.929733337,,1368,7.291147232055664,,0.09817315638065338,,2629,,7.291147232055664
,,,,,4.515909090909091e-05,,1769786567.7170708,,9876.970507505,,1369,,,,4.515909090909091e-05,2639,,
,,,,,4.515909090909091e-05,,1769786568.57964,,9877.83300058,,1370,,,,4.515909090909091e-05,2639,,
,,,,,4.515909090909091e-05,,1769786569.4421763,,9878.695520955,,1371,,,,4.515909090909091e-05,2639,,
,,,,,4.515909090909091e-05,,1769786570.3047483,,9879.55808064,,1372,,,,4.515909090909091e-05,2639,,
30.0,,,,1255.7252197265625,,,1769786571.1678007,,9880.421122039,,1373,7.135468482971191,,0.10018371790647507,,2639,,7.135468482971191
,,,,,4.5083333333333336e-05,,1769786602.2092614,,9911.462686668,,1374,,,,4.5083333333333336e-05,2649,,
,,,,,4.5083333333333336e-05,,1769786603.0721114,,9912.3254926,,1375,,,,4.5083333333333336e-05,2649,,
,,,,,4.5083333333333336e-05,,1769786603.9345908,,9913.187961665,,1376,,,,4.5083333333333336e-05,2649,,
,,,,,4.5083333333333336e-05,,1769786604.7969916,,9914.050332782,,1377,,,,4.5083333333333336e-05,2649,,
30.0,,,,1394.2305908203125,,,1769786605.6601987,,9914.913623412,,1378,7.240097999572754,,0.10169827193021774,,2649,,7.240097999572754
,,,,,4.500757575757576e-05,,1769786636.7049954,,9945.95843085,,1379,,,,4.500757575757576e-05,2659,,
,,,,,4.500757575757576e-05,,1769786637.5674021,,9946.820777727,,1380,,,,4.500757575757576e-05,2659,,
,,,,,4.500757575757576e-05,,1769786638.4289296,,9947.682293876,,1381,,,,4.500757575757576e-05,2659,,
,,,,,4.500757575757576e-05,,1769786639.29157,,9948.544909797,,1382,,,,4.500757575757576e-05,2659,,
30.0,,,,1359.3348388671875,,,1769786640.1548364,,9949.408210518,,1383,7.21475076675415,,0.100702665746212,,2659,,7.21475076675415
30.0,7.183056831359863,0.10126715898513794,,,,,1769786681.0999303,1319.4720458984375,9990.353093786,7.183056831359863,1384,,,,,2665,,
30.0,,,7.210781574249268,,,0.10102526843547821,1769786685.2444103,,9994.497823451,,1385,,1356.247802734375,,,2665,7.210781574249268,
,,,,,4.493181818181819e-05,,1769786696.6297052,,10005.883226197,,1386,,,,4.493181818181819e-05,2669,,
,,,,,4.493181818181819e-05,,1769786697.4915974,,10006.74492928,,1387,,,,4.493181818181819e-05,2669,,
,,,,,4.493181818181819e-05,,1769786698.3525288,,10007.605760352,,1388,,,,4.493181818181819e-05,2669,,
,,,,,4.493181818181819e-05,,1769786699.21395,,10008.467272077,,1389,,,,4.493181818181819e-05,2669,,
31.0,,,,1303.1817626953125,,,1769786700.0776792,,10009.33114362,,1390,7.1725640296936035,,0.10080850124359131,,2669,,7.1725640296936035
,,,,,4.485606060606061e-05,,1769786731.1127412,,10040.366232571,,1391,,,,4.485606060606061e-05,2679,,
,,,,,4.485606060606061e-05,,1769786731.9748871,,10041.228231055,,1392,,,,4.485606060606061e-05,2679,,
,,,,,4.485606060606061e-05,,1769786732.8360384,,10042.089235404,,1393,,,,4.485606060606061e-05,2679,,
,,,,,4.485606060606061e-05,,1769786733.6986308,,10042.951942743,,1394,,,,4.485606060606061e-05,2679,,
31.0,,,,1332.0611572265625,,,1769786734.562404,,10043.815796265,,1395,7.194482803344727,,0.10263343155384064,,2679,,7.194482803344727
,,,,,4.4780303030303034e-05,,1769786765.6017008,,10074.855155614,,1396,,,,4.4780303030303034e-05,2689,,
,,,,,4.4780303030303034e-05,,1769786766.4645462,,10075.717906164,,1397,,,,4.4780303030303034e-05,2689,,
,,,,,4.4780303030303034e-05,,1769786767.3273647,,10076.580697826,,1398,,,,4.4780303030303034e-05,2689,,
,,,,,4.4780303030303034e-05,,1769786768.1908293,,10077.444157723,,1399,,,,4.4780303030303034e-05,2689,,
31.0,,,,1366.9937744140625,,,1769786769.054802,,10078.30828969,,1400,7.220369338989258,,0.10116337984800339,,2689,,7.220369338989258
,,,,,4.4704545454545454e-05,,1769786800.1052454,,10109.358703016,,1401,,,,4.4704545454545454e-05,2699,,
,,,,,4.4704545454545454e-05,,1769786800.9678283,,10110.221170337,,1402,,,,4.4704545454545454e-05,2699,,
,,,,,4.4704545454545454e-05,,1769786801.8298857,,10111.083297066,,1403,,,,4.4704545454545454e-05,2699,,
,,,,,4.4704545454545454e-05,,1769786802.6929479,,10111.946278119,,1404,,,,4.4704545454545454e-05,2699,,
31.0,,,,1367.0186767578125,,,1769786803.5566275,,10112.810079616,,1405,7.2203874588012695,,0.10091958194971085,,2699,,7.2203874588012695
,,,,,4.462878787878788e-05,,1769786834.5944664,,10143.847911338,,1406,,,,4.462878787878788e-05,2709,,
,,,,,4.462878787878788e-05,,1769786835.45698,,10144.710375851,,1407,,,,4.462878787878788e-05,2709,,
,,,,,4.462878787878788e-05,,1769786836.3180072,,10145.571280389,,1408,,,,4.462878787878788e-05,2709,,
,,,,,4.462878787878788e-05,,1769786837.1807969,,10146.434131843,,1409,,,,4.462878787878788e-05,2709,,
31.0,,,,1249.7320556640625,,,1769786838.0446904,,10147.298099136,,1410,7.1306843757629395,,0.09882747381925583,,2709,,7.1306843757629395
,,,,,4.4553030303030306e-05,,1769786869.0803752,,10178.333834958,,1411,,,,4.4553030303030306e-05,2719,,
,,,,,4.4553030303030306e-05,,1769786869.9429584,,10179.196361031,,1412,,,,4.4553030303030306e-05,2719,,
,,,,,4.4553030303030306e-05,,1769786870.8041162,,10180.057438575,,1413,,,,4.4553030303030306e-05,2719,,
,,,,,4.4553030303030306e-05,,1769786871.666828,,10180.920200992,,1414,,,,4.4553030303030306e-05,2719,,
31.0,,,,1442.06982421875,,,1769786872.5311615,,10181.784637656,,1415,7.273834705352783,,0.0960792750120163,,2719,,7.273834705352783
,,,,,4.4477272727272726e-05,,1769786903.5682113,,10212.821705194,,1416,,,,4.4477272727272726e-05,2729,,
,,,,,4.4477272727272726e-05,,1769786904.4307988,,10213.684168197,,1417,,,,4.4477272727272726e-05,2729,,
,,,,,4.4477272727272726e-05,,1769786905.29221,,10214.545462564,,1418,,,,4.4477272727272726e-05,2729,,
,,,,,4.4477272727272726e-05,,1769786906.1550148,,10215.40838615,,1419,,,,4.4477272727272726e-05,2729,,
31.0,,,,1476.2498779296875,,,1769786907.0187154,,10216.272191362,,1420,7.297260284423828,,0.09992998093366623,,2729,,7.297260284423828
,,,,,4.440151515151515e-05,,1769786938.057114,,10247.310605857,,1421,,,,4.440151515151515e-05,2739,,
,,,,,4.440151515151515e-05,,1769786938.9196188,,10248.17295717,,1422,,,,4.440151515151515e-05,2739,,
,,,,,4.440151515151515e-05,,1769786939.780658,,10249.033905873,,1423,,,,4.440151515151515e-05,2739,,
,,,,,4.440151515151515e-05,,1769786940.643297,,10249.896635835,,1424,,,,4.440151515151515e-05,2739,,
31.0,,,,1268.4998779296875,,,1769786941.507419,,10250.760900283,,1425,7.145590305328369,,0.10257812589406967,,2739,,7.145590305328369
,,,,,4.432575757575758e-05,,1769786972.5424523,,10281.795914632,,1426,,,,4.432575757575758e-05,2749,,
,,,,,4.432575757575758e-05,,1769786973.4048786,,10282.658150597,,1427,,,,4.432575757575758e-05,2749,,
,,,,,4.432575757575758e-05,,1769786974.2675302,,10283.520763489,,1428,,,,4.432575757575758e-05,2749,,
,,,,,4.432575757575758e-05,,1769786975.1301763,,10284.383549852,,1429,,,,4.432575757575758e-05,2749,,
31.0,,,,1242.1612548828125,,,1769786975.9927719,,10285.246043305,,1430,7.124608039855957,,0.10174701362848282,,2749,,7.124608039855957
31.0,7.1779937744140625,0.101246178150177,,,,,1769787003.2181346,1313.0142822265625,10312.471324289,7.1779937744140625,1431,,,,,2751,,
31.0,,,7.200616359710693,,,0.10100030899047852,1769787008.541882,,10317.795335535,,1432,,1342.58642578125,,,2751,7.200616359710693,
,,,,,4.4250000000000005e-05,,1769787033.710452,,10342.963838911,,1433,,,,4.4250000000000005e-05,2759,,
,,,,,4.4250000000000005e-05,,1769787034.573475,,10343.826880331,,1434,,,,4.4250000000000005e-05,2759,,
,,,,,4.4250000000000005e-05,,1769787035.435138,,10344.688392783,,1435,,,,4.4250000000000005e-05,2759,,
,,,,,4.4250000000000005e-05,,1769787036.2964783,,10345.54967647,,1436,,,,4.4250000000000005e-05,2759,,
