_timestamp,trainer/global_step,_step,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,train/beta_values_mse_loss_step,epoch,train/beta_values_mae_step,train/loss_step,train/beta_values_mse_step,train/beta_values_pcc_step,validation/beta_values_pcc,validation/loss,validation/beta_values_mse,validation/beta_values_mae,validation/beta_values_mse_loss,train/beta_values_mse_loss_epoch,train/loss_epoch,train/beta_values_pcc_epoch,train/beta_values_mse_epoch,train/beta_values_mae_epoch,test/beta_values_pcc,test/beta_values_mse,test/beta_values_mae,test/beta_values_mse_loss,test/loss
1770641478.8411627,1019,552,0.0004641015625,0.0004641015625,763.39686512,,,,,,,,,,,,,,,,,,,,,
1770641479.0062346,1019,553,0.0004641015625,0.0004641015625,763.561831465,,,,,,,,,,,,,,,,,,,,,
1770641479.171043,1019,554,0.0004641015625,0.0004641015625,763.726831742,,,,,,,,,,,,,,,,,,,,,
1770641479.3180945,1019,555,,,763.871916444,0.012021004222333431,23.0,0.07719317078590393,0.012021004222333431,0.012021064758300781,0.9511707425117493,,,,,,,,,,,,,,,
1770641485.2840781,1029,556,0.0004637109375,0.0004637109375,769.838005935,,,,,,,,,,,,,,,,,,,,,
1770641485.4487953,1029,557,0.0004637109375,0.0004637109375,770.002605079,,,,,,,,,,,,,,,,,,,,,
1770641485.6131654,1029,558,0.0004637109375,0.0004637109375,770.168840621,,,,,,,,,,,,,,,,,,,,,
1770641485.7778862,1029,559,0.0004637109375,0.0004637109375,770.333838353,,,,,,,,,,,,,,,,,,,,,
1770641485.9249933,1029,560,,,770.478826421,0.019874585792422295,23.0,0.0836220383644104,0.019874585792422295,0.01987336203455925,0.9129522442817688,,,,,,,,,,,,,,,
1770641489.4115548,1031,561,,,773.965363025,,23.0,,,,,0.9402704834938049,0.021218877285718918,0.021218810230493546,0.10177717357873917,0.021218877285718918,,,,,,,,,,
1770641489.413026,1031,562,,,773.966692863,,23.0,,,,,,,,,,0.015012260526418686,0.015012260526418686,0.9329267740249634,0.015060868114233017,0.07591164112091064,,,,,
1770641494.037792,1039,563,0.00046332031250000003,0.00046332031250000003,778.592900246,,,,,,,,,,,,,,,,,,,,,
1770641494.2023733,1039,564,0.00046332031250000003,0.00046332031250000003,778.757850728,,,,,,,,,,,,,,,,,,,,,
1770641494.367087,1039,565,0.00046332031250000003,0.00046332031250000003,778.922836853,,,,,,,,,,,,,,,,,,,,,
1770641494.531873,1039,566,0.00046332031250000003,0.00046332031250000003,779.087845022,,,,,,,,,,,,,,,,,,,,,
1770641494.6785722,1039,567,,,779.232374721,0.009912541136145592,24.0,0.0673559382557869,0.009912541136145592,0.00991254486143589,0.9572488069534302,,,,,,,,,,,,,,,
1770641500.6213913,1049,568,0.0004629296875,0.0004629296875,785.175331993,,,,,,,,,,,,,,,,,,,,,
1770641500.7864003,1049,569,0.0004629296875,0.0004629296875,785.340232821,,,,,,,,,,,,,,,,,,,,,
1770641500.9509041,1049,570,0.0004629296875,0.0004629296875,785.506850387,,,,,,,,,,,,,,,,,,,,,
1770641501.115583,1049,571,0.0004629296875,0.0004629296875,785.670839895,,,,,,,,,,,,,,,,,,,,,
1770641501.2624042,1049,572,,,785.816199831,0.016717758029699326,24.0,0.08277347683906555,0.016717758029699326,0.016719408333301544,0.9301720261573792,,,,,,,,,,,,,,,
1770641507.196147,1059,573,0.0004625390625,0.0004625390625,791.75007822,,,,,,,,,,,,,,,,,,,,,
1770641507.3611069,1059,574,0.0004625390625,0.0004625390625,791.916870469,,,,,,,,,,,,,,,,,,,,,
1770641507.5255759,1059,575,0.0004625390625,0.0004625390625,792.080840307,,,,,,,,,,,,,,,,,,,,,
1770641507.6897762,1059,576,0.0004625390625,0.0004625390625,792.243579057,,,,,,,,,,,,,,,,,,,,,
1770641507.8370492,1059,577,,,792.391020129,0.014828815124928951,24.0,0.07915107905864716,0.014828815124928951,0.01482850220054388,0.9354379177093506,,,,,,,,,,,,,,,
1770641513.778865,1069,578,0.0004621484375,0.0004621484375,798.334891331,,,,,,,,,,,,,,,,,,,,,
1770641513.943602,1069,579,0.0004621484375,0.0004621484375,798.498844906,,,,,,,,,,,,,,,,,,,,,
1770641514.1085074,1069,580,0.0004621484375,0.0004621484375,798.663851091,,,,,,,,,,,,,,,,,,,,,
1770641514.272944,1069,581,0.0004621484375,0.0004621484375,798.828836095,,,,,,,,,,,,,,,,,,,,,
1770641514.4200115,1069,582,,,798.973846787,0.016372276470065117,24.0,0.07897321879863739,0.016372276470065117,0.016372499987483025,0.9264870882034302,,,,,,,,,,,,,,,
1770641519.8751373,1074,583,,,804.428883674,,24.0,,,,,0.9495443105697632,0.013922818936407566,0.013922933489084244,0.08067059516906738,0.013922818936407566,,,,,,,,,,
1770641521.5781708,1074,584,,,806.132170777,,24.0,,,,,,,,,,0.013565381057560444,0.013565381057560444,0.9331823587417603,0.015012345276772976,0.07623010873794556,,,,,
1770641524.2365398,1079,585,0.0004617578125,0.0004617578125,808.790474574,,,,,,,,,,,,,,,,,,,,,
1770641524.4012241,1079,586,0.0004617578125,0.0004617578125,808.956870357,,,,,,,,,,,,,,,,,,,,,
1770641524.565831,1079,587,0.0004617578125,0.0004617578125,809.121852567,,,,,,,,,,,,,,,,,,,,,
1770641524.730543,1079,588,0.0004617578125,0.0004617578125,809.285849226,,,,,,,,,,,,,,,,,,,,,
1770641524.8771973,1079,589,,,809.430945246,0.01564207673072815,25.0,0.07823093980550766,0.01564207673072815,0.0156424380838871,0.9315441846847534,,,,,,,,,,,,,,,
1770641530.8088367,1089,590,0.0004613671875,0.0004613671875,815.364888133,,,,,,,,,,,,,,,,,,,,,
1770641530.9728382,1089,591,0.0004613671875,0.0004613671875,815.528838644,,,,,,,,,,,,,,,,,,,,,
1770641531.1368744,1089,592,0.0004613671875,0.0004613671875,815.692856916,,,,,,,,,,,,,,,,,,,,,
1770641531.3013973,1089,593,0.0004613671875,0.0004613671875,815.856835288,,,,,,,,,,,,,,,,,,,,,
1770641531.4481857,1089,594,,,816.002019079,0.011034165509045124,25.0,0.06624765694141388,0.011034165509045124,0.0110341627150774,0.9525750875473022,,,,,,,,,,,,,,,
1770641537.3772833,1099,595,0.0004609765625,0.0004609765625,821.931212957,,,,,,,,,,,,,,,,,,,,,
1770641537.5418036,1099,596,0.0004609765625,0.0004609765625,822.097861219,,,,,,,,,,,,,,,,,,,,,
1770641537.706851,1099,597,0.0004609765625,0.0004609765625,822.262835207,,,,,,,,,,,,,,,,,,,,,
1770641537.8710625,1099,598,0.0004609765625,0.0004609765625,822.426834741,,,,,,,,,,,,,,,,,,,,,
1770641538.0178957,1099,599,,,822.571646394,0.012092308141291142,25.0,0.07018660753965378,0.012092308141291142,0.012092611752450466,0.946946382522583,,,,,,,,,,,,,,,
1770641543.9483232,1109,600,0.0004605859375,0.0004605859375,828.502267868,,,,,,,,,,,,,,,,,,,,,
1770641544.1130834,1109,601,0.0004605859375,0.0004605859375,828.666866903,,,,,,,,,,,,,,,,,,,,,
1770641544.2777438,1109,602,0.0004605859375,0.0004605859375,828.833855516,,,,,,,,,,,,,,,,,,,,,
1770641544.4420383,1109,603,0.0004605859375,0.0004605859375,828.995790389,,,,,,,,,,,,,,,,,,,,,
1770641544.5889347,1109,604,,,829.142751761,0.011831921525299549,25.0,0.06899110972881317,0.011831921525299549,0.011831737123429775,0.9471971988677979,,,,,,,,,,,,,,,
1770641552.0059552,1117,605,,,836.559696748,,25.0,,,,,0.9573930501937866,0.01342676766216755,0.013426830060780048,0.08360230177640915,0.01342676766216755,,,,,,,,,,
1770641553.7311864,1117,606,,,838.285280797,,25.0,,,,,,,,,,0.011942030861973763,0.011942030861973763,0.9398382902145386,0.013565466739237309,0.07413601875305176,,,,,
1770641554.4164975,1119,607,0.0004601953125,0.0004601953125,838.970444131,,,,,,,,,,,,,,,,,,,,,
1770641554.581537,1119,608,0.0004601953125,0.0004601953125,839.136858643,,,,,,,,,,,,,,,,,,,,,
1770641554.7463553,1119,609,0.0004601953125,0.0004601953125,839.301843437,,,,,,,,,,,,,,,,,,,,,
1770641554.9111397,1119,610,0.0004601953125,0.0004601953125,839.466850975,,,,,,,,,,,,,,,,,,,,,
1770641555.057847,1119,611,,,839.611678762,0.009504811838269234,26.0,0.06321025639772415,0.009504811838269234,0.009504874236881733,0.9585206508636475,,,,,,,,,,,,,,,
1770641560.991113,1129,612,0.0004598046875,0.0004598046875,845.54688393,,,,,,,,,,,,,,,,,,,,,
1770641561.1555057,1129,613,0.0004598046875,0.0004598046875,845.710842463,,,,,,,,,,,,,,,,,,,,,
1770641561.3198977,1129,614,0.0004598046875,0.0004598046875,845.875844633,,,,,,,,,,,,,,,,,,,,,
1770641561.4840357,1129,615,0.0004598046875,0.0004598046875,846.03983964,,,,,,,,,,,,,,,,,,,,,
1770641561.630752,1129,616,,,846.184604443,0.010862790048122406,26.0,0.0691651850938797,0.010862790048122406,0.010862973518669605,0.953029990196228,,,,,,,,,,,,,,,
1770641567.5590441,1139,617,0.0004594140625,0.0004594140625,852.11298971,,,,,,,,,,,,,,,,,,,,,
1770641567.7236686,1139,618,0.0004594140625,0.0004594140625,852.278866855,,,,,,,,,,,,,,,,,,,,,
1770641567.8883827,1139,619,0.0004594140625,0.0004594140625,852.443841253,,,,,,,,,,,,,,,,,,,,,
1770641568.0526972,1139,620,0.0004594140625,0.0004594140625,852.607845565,,,,,,,,,,,,,,,,,,,,,
1770641568.1996198,1139,621,,,852.753465913,0.011801661923527718,26.0,0.070673868060112,0.011801661923527718,0.011801729910075665,0.9454707503318787,,,,,,,,,,,,,,,
1770641574.1346056,1149,622,0.0004590234375,0.0004590234375,858.688411166,,,,,,,,,,,,,,,,,,,,,
1770641574.2991357,1149,623,0.0004590234375,0.0004590234375,858.854859318,,,,,,,,,,,,,,,,,,,,,
1770641574.4636738,1149,624,0.0004590234375,0.0004590234375,859.018845853,,,,,,,,,,,,,,,,,,,,,
1770641574.6280925,1149,625,0.0004590234375,0.0004590234375,859.183850127,,,,,,,,,,,,,,,,,,,,,
1770641574.7751644,1149,626,,,859.328973248,0.010047100484371185,26.0,0.06962799280881882,0.010047100484371185,0.010047214105725288,0.9555287957191467,,,,,,,,,,,,,,,
1770641580.7068977,1159,627,0.0004586328125,0.0004586328125,865.2608469,,,,,,,,,,,,,,,,,,,,,
1770641580.8712475,1159,628,0.0004586328125,0.0004586328125,865.426869864,,,,,,,,,,,,,,,,,,,,,
1770641581.0356362,1159,629,0.0004586328125,0.0004586328125,865.590839013,,,,,,,,,,,,,,,,,,,,,
1770641581.199767,1159,630,0.0004586328125,0.0004586328125,865.755840873,,,,,,,,,,,,,,,,,,,,,
1770641581.346612,1159,631,,,865.900434569,0.010525626130402088,26.0,0.06942056864500046,0.010525626130402088,0.010525671765208244,0.9534595012664795,,,,,,,,,,,,,,,
1770641584.1661086,1160,632,,,868.719855653,,26.0,,,,,0.9658834338188171,0.010884816758334637,0.010884868912398815,0.07669691741466522,0.010884816758334637,,,,,,,,,,
1770641585.893919,1160,633,,,870.447911429,,26.0,,,,,,,,,,0.01001626718789339,0.01001626718789339,0.9471959471702576,0.011942076496779919,0.07044717669487,,,,,
1770641591.1825738,1169,634,0.00045824218750000004,0.00045824218750000004,875.737889281,,,,,,,,,,,,,,,,,,,,,
1770641591.3472378,1169,635,0.00045824218750000004,0.00045824218750000004,875.90284359,,,,,,,,,,,,,,,,,,,,,
1770641591.5117207,1169,636,0.00045824218750000004,0.00045824218750000004,876.066849194,,,,,,,,,,,,,,,,,,,,,
1770641591.6763701,1169,637,0.00045824218750000004,0.00045824218750000004,876.23183521,,,,,,,,,,,,,,,,,,,,,
1770641591.8232484,1169,638,,,876.377090861,0.007745762821286917,27.0,0.05968470498919487,0.007745762821286917,0.0077457670122385025,0.9664217233657837,,,,,,,,,,,,,,,
1770641597.7553048,1179,639,0.0004578515625,0.0004578515625,882.309248928,,,,,,,,,,,,,,,,,,,,,
1770641597.9200213,1179,640,0.0004578515625,0.0004578515625,882.475866215,,,,,,,,,,,,,,,,,,,,,
1770641598.08448,1179,641,0.0004578515625,0.0004578515625,882.639842865,,,,,,,,,,,,,,,,,,,,,
1770641598.2484894,1179,642,0.0004578515625,0.0004578515625,882.803858925,,,,,,,,,,,,,,,,,,,,,
1770641598.395252,1179,643,,,882.949073704,0.00892693642526865,27.0,0.06328994780778885,0.00892693642526865,0.0089269382879138,0.9617912769317627,,,,,,,,,,,,,,,
1770641604.3340287,1189,644,0.0004574609375,0.0004574609375,888.887911568,,,,,,,,,,,,,,,,,,,,,
1770641604.499094,1189,645,0.0004574609375,0.0004574609375,889.052932958,,,,,,,,,,,,,,,,,,,,,
1770641604.6643288,1189,646,0.0004574609375,0.0004574609375,889.219858448,,,,,,,,,,,,,,,,,,,,,
1770641604.8294704,1189,647,0.0004574609375,0.0004574609375,889.384837694,,,,,,,,,,,,,,,,,,,,,
1770641604.9763687,1189,648,,,889.530217201,0.009393036365509033,27.0,0.0633532851934433,0.009393036365509033,0.009393070824444294,0.9586529731750488,,,,,,,,,,,,,,,
1770641610.913924,1199,649,0.0004570703125,0.0004570703125,895.469886056,,,,,,,,,,,,,,,,,,,,,
1770641611.0783381,1199,650,0.0004570703125,0.0004570703125,895.633839752,,,,,,,,,,,,,,,,,,,,,
1770641611.2430336,1199,651,0.0004570703125,0.0004570703125,895.798228832,,,,,,,,,,,,,,,,,,,,,
1770641611.4107676,1199,652,0.0004570703125,0.0004570703125,895.965843978,,,,,,,,,,,,,,,,,,,,,
1770641611.5580482,1199,653,,,896.111849825,0.008207370527088642,27.0,0.06192576885223389,0.008207370527088642,0.008207454346120358,0.9637349843978882,,,,,,,,,,,,,,,
1770641616.3759196,1203,654,,,900.92966682,,27.0,,,,,0.969428300857544,0.010919539257884026,0.010919569060206413,0.07638215273618698,0.010919539257884026,,,,,,,,,,
1770641617.9715548,1203,655,,,902.525588359,,27.0,,,,,,,,,,0.008758790791034698,0.008758790791034698,0.9559509754180908,0.010016310028731823,0.06588655710220337,,,,,
1770641621.2923284,1209,656,0.0004566796875,0.0004566796875,905.846283458,,,,,,,,,,,,,,,,,,,,,
1770641621.4576526,1209,657,0.0004566796875,0.0004566796875,906.012855667,,,,,,,,,,,,,,,,,,,,,
1770641621.6226728,1209,658,0.0004566796875,0.0004566796875,906.177846441,,,,,,,,,,,,,,,,,,,,,
1770641621.7877655,1209,659,0.0004566796875,0.0004566796875,906.34284078,,,,,,,,,,,,,,,,,,,,,
1770641621.934743,1209,660,,,906.488580358,0.007273092400282621,28.0,0.05782540515065193,0.007273092400282621,0.007273079827427864,0.9679700136184692,,,,,,,,,,,,,,,
1770641627.8775413,1219,661,0.00045628906250000004,0.00045628906250000004,912.431482097,,,,,,,,,,,,,,,,,,,,,
1770641628.0426836,1219,662,0.00045628906250000004,0.00045628906250000004,912.597857872,,,,,,,,,,,,,,,,,,,,,
1770641628.207343,1219,663,0.00045628906250000004,0.00045628906250000004,912.762841004,,,,,,,,,,,,,,,,,,,,,
1770641628.3720937,1219,664,0.00045628906250000004,0.00045628906250000004,912.927840822,,,,,,,,,,,,,,,,,,,,,
1770641628.518855,1219,665,,,913.072630182,0.00831195805221796,28.0,0.061323247849941254,0.00831195805221796,0.008311960846185684,0.9635609984397888,,,,,,,,,,,,,,,
1770641634.465291,1229,666,0.0004558984375,0.0004558984375,919.019206103,,,,,,,,,,,,,,,,,,,,,
1770641634.6299143,1229,667,0.0004558984375,0.0004558984375,919.185860286,,,,,,,,,,,,,,,,,,,,,
1770641634.7952158,1229,668,0.0004558984375,0.0004558984375,919.35084462,,,,,,,,,,,,,,,,,,,,,
1770641634.9600518,1229,669,0.0004558984375,0.0004558984375,919.515840913,,,,,,,,,,,,,,,,,,,,,
1770641635.1068723,1229,670,,,919.660703593,0.00668534217402339,28.0,0.055242035537958145,0.00668534217402339,0.006685393862426281,0.971635639667511,,,,,,,,,,,,,,,
1770641641.0505726,1239,671,0.0004555078125,0.0004555078125,925.60450506,,,,,,,,,,,,,,,,,,,,,
1770641641.2158346,1239,672,0.0004555078125,0.0004555078125,925.769670547,,,,,,,,,,,,,,,,,,,,,
1770641641.3807282,1239,673,0.0004555078125,0.0004555078125,925.935868023,,,,,,,,,,,,,,,,,,,,,
1770641641.5456781,1239,674,0.0004555078125,0.0004555078125,926.100840991,,,,,,,,,,,,,,,,,,,,,
1770641641.6929884,1239,675,,,926.246878737,0.00856791902333498,28.0,0.06129565089941025,0.00856791902333498,0.008567935787141323,0.9623252153396606,,,,,,,,,,,,,,,
1770641648.4686446,1246,676,,,933.022349104,,28.0,,,,,0.9737828969955444,0.009050041437149048,0.009050067514181137,0.06806027144193649,0.009050041437149048,,,,,,,,,,
1770641650.1590643,1246,677,,,934.713083991,,28.0,,,,,,,,,,0.0078049153089523315,0.0078049153089523315,0.9615691900253296,0.00875882338732481,0.062207017093896866,,,,,
1770641651.5050309,1249,678,0.0004551171875,0.0004551171875,936.058974485,,,,,,,,,,,,,,,,,,,,,
1770641651.6696503,1249,679,0.0004551171875,0.0004551171875,936.223464477,,,,,,,,,,,,,,,,,,,,,
1770641651.8346412,1249,680,0.0004551171875,0.0004551171875,936.388464154,,,,,,,,,,,,,,,,,,,,,
1770641651.999052,1249,681,0.0004551171875,0.0004551171875,936.554865497,,,,,,,,,,,,,,,,,,,,,
1770641652.1457717,1249,682,,,936.699614197,0.007609372027218342,29.0,0.05857963487505913,0.007609372027218342,0.007609481457620859,0.966757595539093,,,,,,,,,,,,,,,
1770641658.0858498,1259,683,0.0004547265625,0.0004547265625,942.639784808,,,,,,,,,,,,,,,,,,,,,
1770641658.250671,1259,684,0.0004547265625,0.0004547265625,942.80450797,,,,,,,,,,,,,,,,,,,,,
1770641658.4154313,1259,685,0.0004547265625,0.0004547265625,942.97086049,,,,,,,,,,,,,,,,,,,,,
1770641658.5804543,1259,686,0.0004547265625,0.0004547265625,943.135839246,,,,,,,,,,,,,,,,,,,,,
1770641658.7277336,1259,687,,,943.281595179,0.006920782849192619,29.0,0.05661610886454582,0.006920782849192619,0.006920847110450268,0.9694373607635498,,,,,,,,,,,,,,,
1770641664.6708562,1269,688,0.00045433593750000004,0.00045433593750000004,949.224775083,,,,,,,,,,,,,,,,,,,,,
1770641664.8355587,1269,689,0.00045433593750000004,0.00045433593750000004,949.390857197,,,,,,,,,,,,,,,,,,,,,
1770641665.0016398,1269,690,0.00045433593750000004,0.00045433593750000004,949.55687928,,,,,,,,,,,,,,,,,,,,,
1770641665.1665554,1269,691,0.00045433593750000004,0.00045433593750000004,949.721842443,,,,,,,,,,,,,,,,,,,,,
1770641665.3134544,1269,692,,,949.867246718,0.007973454892635345,29.0,0.05972006916999817,0.007973454892635345,0.007973438128829002,0.9656342267990112,,,,,,,,,,,,,,,
1770641671.2866242,1279,693,0.0004539453125,0.0004539453125,955.840560998,,,,,,,,,,,,,,,,,,,,,
1770641671.451913,1279,694,0.0004539453125,0.0004539453125,956.006886247,,,,,,,,,,,,,,,,,,,,,
1770641671.6238215,1279,695,0.0004539453125,0.0004539453125,956.17888648,,,,,,,,,,,,,,,,,,,,,
1770641671.791904,1279,696,0.0004539453125,0.0004539453125,956.347853607,,,,,,,,,,,,,,,,,,,,,
1770641671.939224,1279,697,,,956.493022909,0.007661035284399986,29.0,0.05747801810503006,0.007661035284399986,0.007661114446818829,0.9666712880134583,,,,,,,,,,,,,,,
1770641677.9087787,1289,698,0.0004535546875,0.0004535546875,962.46275365,,,,,,,,,,,,,,,,,,,,,
1770641678.074003,1289,699,0.0004535546875,0.0004535546875,962.629881204,,,,,,,,,,,,,,,,,,,,,
1770641678.238868,1289,700,0.0004535546875,0.0004535546875,962.794833361,,,,,,,,,,,,,,,,,,,,,
1770641678.3910835,1289,701,0.0004535546875,0.0004535546875,962.947828297,,,,,,,,,,,,,,,,,,,,,
1770641678.4497943,1289,702,,,963.003570054,0.006790283601731062,29.0,0.05375295132398605,0.006790283601731062,0.0067901830188930035,0.9696857929229736,,,,,,,,,,,,,,,
1770641680.7274415,1289,703,,,965.281170597,,29.0,,,,,0.9753971695899963,0.009029063396155834,0.009029090404510498,0.07187950611114502,0.009029063396155834,,,,,,,,,,
1770641682.2890623,1289,704,,,966.843085193,,29.0,,,,,,,,,,0.007146227639168501,0.007146227639168501,0.9658253192901611,0.007804935798048973,0.05899006873369217,,,,,
1770641688.2547722,1299,705,0.0004531640625,0.0004531640625,972.808722711,,,,,,,,,,,,,,,,,,,,,
1770641688.4205413,1299,706,0.0004531640625,0.0004531640625,972.975861692,,,,,,,,,,,,,,,,,,,,,
1770641688.5856638,1299,707,0.0004531640625,0.0004531640625,973.140845597,,,,,,,,,,,,,,,,,,,,,
1770641688.7511096,1299,708,0.0004531640625,0.0004531640625,973.306855112,,,,,,,,,,,,,,,,,,,,,
1770641688.8981452,1299,709,,,973.4519423,0.005842572543770075,30.0,0.051613979041576385,0.005842572543770075,0.005842605605721474,0.9747874140739441,,,,,,,,,,,,,,,
1770641694.8495905,1309,710,0.0004527734375,0.0004527734375,979.404896319,,,,,,,,,,,,,,,,,,,,,
1770641695.0147586,1309,711,0.0004527734375,0.0004527734375,979.568582915,,,,,,,,,,,,,,,,,,,,,
1770641695.1795225,1309,712,0.0004527734375,0.0004527734375,979.73485861,,,,,,,,,,,,,,,,,,,,,
1770641695.3449125,1309,713,0.0004527734375,0.0004527734375,979.900840844,,,,,,,,,,,,,,,,,,,,,
1770641695.4919455,1309,714,,,980.04568697,0.006865085102617741,30.0,0.05688788369297981,0.006865085102617741,0.006865070201456547,0.9710584282875061,,,,,,,,,,,,,,,
1770641701.4412136,1319,715,0.00045238281250000004,0.00045238281250000004,985.995147755,,,,,,,,,,,,,,,,,,,,,
1770641701.6065657,1319,716,0.00045238281250000004,0.00045238281250000004,986.160392832,,,,,,,,,,,,,,,,,,,,,
1770641701.7722456,1319,717,0.00045238281250000004,0.00045238281250000004,986.326082056,,,,,,,,,,,,,,,,,,,,,
1770641701.9373693,1319,718,0.00045238281250000004,0.00045238281250000004,986.491203778,,,,,,,,,,,,,,,,,,,,,
1770641702.0848455,1319,719,,,986.638627346,0.005923092365264893,30.0,0.05232888460159302,0.005923092365264893,0.005923127289861441,0.9741576313972473,,,,,,,,,,,,,,,
1770641708.0404494,1329,720,0.0004519921875,0.0004519921875,992.594373364,,,,,,,,,,,,,,,,,,,,,
1770641708.2058465,1329,721,0.0004519921875,0.0004519921875,992.759678081,,,,,,,,,,,,,,,,,,,,,
1770641708.3712142,1329,722,0.0004519921875,0.0004519921875,992.926868961,,,,,,,,,,,,,,,,,,,,,
1770641708.536551,1329,723,0.0004519921875,0.0004519921875,993.091843341,,,,,,,,,,,,,,,,,,,,,
1770641708.6832962,1329,724,,,993.237208187,0.006359398365020752,30.0,0.05436203256249428,0.006359398365020752,0.006359369959682226,0.9725273251533508,,,,,,,,,,,,,,,
1770641712.837275,1332,725,,,997.390986045,,30.0,,,,,0.9765557646751404,0.008321166038513184,0.008321184664964676,0.06765726953744888,0.008321166038513184,,,,,,,,,,
1770641714.4131536,1332,726,,,998.967127765,,30.0,,,,,,,,,,0.006734003778547049,0.006734003778547049,0.9687869548797607,0.0071462467312812805,0.05650793015956879,,,,,
1770641718.395753,1339,727,0.0004516015625,0.0004516015625,1002.9496769,,,,,,,,,,,,,,,,,,,,,
1770641718.5608814,1339,728,0.0004516015625,0.0004516015625,1003.116850654,,,,,,,,,,,,,,,,,,,,,
1770641718.7262309,1339,729,0.0004516015625,0.0004516015625,1003.281846196,,,,,,,,,,,,,,,,,,,,,
1770641718.8913848,1339,730,0.0004516015625,0.0004516015625,1003.446857062,,,,,,,,,,,,,,,,,,,,,
1770641719.0385165,1339,731,,,1003.592271993,0.007320332806557417,31.0,0.05682428926229477,0.007320332806557417,0.00732033047825098,0.967745840549469,,,,,,,,,,,,,,,
1770641724.981691,1349,732,0.0004512109375,0.0004512109375,1009.53560901,,,,,,,,,,,,,,,,,,,,,
1770641725.1466815,1349,733,0.0004512109375,0.0004512109375,1009.701862442,,,,,,,,,,,,,,,,,,,,,
1770641725.3117762,1349,734,0.0004512109375,0.0004512109375,1009.86685485,,,,,,,,,,,,,,,,,,,,,
1770641725.4770792,1349,735,0.0004512109375,0.0004512109375,1010.030896589,,,,,,,,,,,,,,,,,,,,,
1770641725.6239223,1349,736,,,1010.177744122,0.006541690789163113,31.0,0.05508498474955559,0.006541690789163113,0.006541625130921602,0.9718727469444275,,,,,,,,,,,,,,,
1770641731.5671575,1359,737,0.0004508203125,0.0004508203125,1016.122900896,,,,,,,,,,,,,,,,,,,,,
1770641731.7320318,1359,738,0.0004508203125,0.0004508203125,1016.287844741,,,,,,,,,,,,,,,,,,,,,
1770641731.8967466,1359,739,0.0004508203125,0.0004508203125,1016.451854773,,,,,,,,,,,,,,,,,,,,,
1770641732.0611289,1359,740,0.0004508203125,0.0004508203125,1016.6168467,,,,,,,,,,,,,,,,,,,,,
1770641732.2084062,1359,741,,,1016.762148071,0.0076142530888319016,31.0,0.057055942714214325,0.0076142530888319016,0.007614301051944494,0.967812716960907,,,,,,,,,,,,,,,
1770641738.1746435,1369,742,0.00045042968750000004,0.00045042968750000004,1022.72857084,,,,,,,,,,,,,,,,,,,,,
1770641738.3392987,1369,743,0.00045042968750000004,0.00045042968750000004,1022.894868228,,,,,,,,,,,,,,,,,,,,,
1770641738.504188,1369,744,0.00045042968750000004,0.00045042968750000004,1023.058927174,,,,,,,,,,,,,,,,,,,,,
1770641738.6684227,1369,745,0.00045042968750000004,0.00045042968750000004,1023.223818981,,,,,,,,,,,,,,,,,,,,,
1770641738.815406,1369,746,,,1023.36925235,0.005718773230910301,31.0,0.051580075174570084,0.005718773230910301,0.0057187206111848354,0.9760535955429077,,,,,,,,,,,,,,,
1770641744.92425,1375,747,,,1029.477996327,,31.0,,,,,0.977664053440094,0.008801791816949844,0.00880181323736906,0.06839518994092941,0.008801791816949844,,,,,,,,,,
1770641746.417127,1375,748,,,1030.971172382,,31.0,,,,,,,,,,0.006316431798040867,0.006316431798040867,0.9706140756607056,0.006734022870659828,0.054882537573575974,,,,,
1770641748.4365995,1379,749,0.00045003906249999997,0.00045003906249999997,1032.990524803,,,,,,,,,,,,,,,,,,,,,
1770641748.601177,1379,750,0.00045003906249999997,0.00045003906249999997,1033.156869823,,,,,,,,,,,,,,,,,,,,,
1770641748.766167,1379,751,0.00045003906249999997,0.00045003906249999997,1033.321846657,,,,,,,,,,,,,,,,,,,,,
1770641748.9309707,1379,752,0.00045003906249999997,0.00045003906249999997,1033.486852175,,,,,,,,,,,,,,,,,,,,,
1770641749.0781353,1379,753,,,1033.631984382,0.005466754548251629,32.0,0.05004310980439186,0.005466754548251629,0.005466730799525976,0.976784348487854,,,,,,,,,,,,,,,
1770641755.0299256,1389,754,0.0004496484375,0.0004496484375,1039.58388132,,,,,,,,,,,,,,,,,,,,,
1770641755.195185,1389,755,0.0004496484375,0.0004496484375,1039.75086509,,,,,,,,,,,,,,,,,,,,,
1770641755.3594394,1389,756,0.0004496484375,0.0004496484375,1039.914843795,,,,,,,,,,,,,,,,,,,,,
1770641755.524607,1389,757,0.0004496484375,0.0004496484375,1040.079847029,,,,,,,,,,,,,,,,,,,,,
1770641755.6719384,1389,758,,,1040.225713169,0.0063098641112446785,32.0,0.0523638017475605,0.0063098641112446785,0.006309854798018932,0.9714891910552979,,,,,,,,,,,,,,,
1770641761.625838,1399,759,0.0004492578125,0.0004492578125,1046.182008867,,,,,,,,,,,,,,,,,,,,,
1770641761.7930655,1399,760,0.0004492578125,0.0004492578125,1046.346848626,,,,,,,,,,,,,,,,,,,,,
1770641761.9584346,1399,761,0.0004492578125,0.0004492578125,1046.513817303,,,,,,,,,,,,,,,,,,,,,
